orig.ident,nCount_RNA,nFeature_RNA,x,y,z,volume,np,np_nuc,np_cyto,pctnuc,pctcyto,region,marker_reads,predicted.id,nCount_SCT,nFeature_SCT,SCT_snn_res.0.1,seurat_clusters,lung,cell_type
D-687,all,21,14,1297,2334,28,36774,0,0,0,0,0,D,13,Airway smooth muscle cell,41,14,3,3,3_1,SMC
D-688,all,26,16,1525,3440,38,40650,0,0,0,0,0,D,5,Pericyte,45,16,3,3,3_4,AdventitialFib
D-691,all,20,16,825,2050,12,30775,0,0,0,0,0,D,6,Pericyte,39,16,3,3,3_4,AdventitialFib
D-699,all,49,36,768,3042,21,69494,0,0,0,0,0,D,4,B cell,49,36,9,9,9,Bcell
D-700,all,76,32,639,2438,29,83698,0,0,0,0,0,D,15,Alveolar macrophage,58,32,8,8,8_1,AlveolarMac
D-702,all,47,7,1136,2218,15,25178,0,0,0,0,0,D,42,Ciliated cell,21,8,4,4,4_2,CiliatedEpi
D-706,all,14,12,1633,3330,35,28830,0,0,0,0,0,D,5,Capillary 1 cell,34,13,3,3,3_5,SMC
D-707,all,40,22,1871,3771,34,72232,0,0,0,0,0,D,9,Venous endothelial cell,43,23,1,1,1_5_1,LymphaticEndo
D-708,all,35,13,1778,3102,25,35285,0,0,0,0,0,D,22,Alveolar type 2 cell,45,13,3,3,3_1,SMC
D-712,all,29,22,1397,3682,34,50465,0,0,0,0,0,D,5,Alveolar type 1 cell,39,23,3,3,3_1,SMC
D-714,all,18,14,1317,3472,16,42271,0,0,0,0,0,D,6,Alveolar fibroblast 1,36,14,8,8,8_3,InterstitialMac
D-715,all,16,12,592,2431,19,45240,0,0,0,0,0,D,4,Secondary crest myofibroblast,35,12,5,5,5_3,Pericyte
D-716,all,65,17,1766,3533,27,79359,0,0,0,0,0,D,42,Inflammatory monocyte,51,17,1,1,1_1,AT2
D-721,all,16,14,551,2547,38,20013,0,0,0,0,0,D,2,Alveolar fibroblast 1,34,15,1,1,1_4_1,AlveolarFib
D-722,all,7,5,1479,3213,16,27170,0,0,0,0,0,D,4,Alveolar fibroblast 1,21,8,3,3,3_1,SMC
D-724,all,8,6,599,2392,8,17192,0,0,0,0,0,D,2,B cell,25,7,9,9,9,Bcell
D-725,all,30,6,734,2858,34,17828,0,0,0,0,0,D,26,AT1/AT2,44,6,1,1,1_1,AT2
D-726,all,7,6,1600,2088,22,21718,0,0,0,0,0,D,3,B cell,21,9,3,3,3_5,SMC
D-734,all,17,13,778,4125,11,43458,53,53,0,1,0,D,5,Secondary crest myofibroblast,34,13,2,2,2_3,Vein
D-735,all,79,25,523,5113,30,78485,0,0,0,0,0,D,18,Alveolar type 1 cell,55,25,6,6,6,AT1
D-736,all,37,20,1908,5337,11,60854,0,0,0,0,0,D,13,Alveolar fibroblast 1,40,20,9,9,9,Bcell
D-737,all,22,17,1273,5176,19,73848,0,0,0,0,0,D,7,Pericyte,40,17,5,5,5_1,Pericyte
D-739,all,18,14,927,4728,6,29171,0,0,0,0,0,D,5,Capillary 1 cell,35,14,6,6,6,AT1
D-740,all,50,33,1101,5320,22,87350,0,0,0,0,0,D,10,Capillary 1 cell,56,35,2,2,2_5,DC
D-741,all,83,35,1403,3831,27,92860,0,0,0,0,0,D,21,Inflammatory monocyte,58,35,8,8,8_1,AlveolarMac
D-742,all,47,29,1282,4431,32,69907,0,0,0,0,0,D,17,Pericyte,47,29,5,5,5_1,Pericyte
D-743,all,45,25,213,4309,25,108357,51,0,51,0,1,D,12,Alveolar fibroblast 1,47,26,3,3,3_1,SMC
D-744,all,74,35,1226,4370,28,52164,9849,166,9683,0.0168545,0.9831455,D,17,Alveolar type 1 cell,55,35,6,6,6,AT1
D-745,all,34,20,866,4159,20,62095,0,0,0,0,0,D,7,Capillary 2 cell,42,21,2,2,2_1,Capillary
D-746,all,35,18,1075,3965,25,74806,0,0,0,0,0,D,15,Pericyte,40,18,5,5,5_1,Pericyte
D-747,all,65,13,1324,5654,15,57885,0,0,0,0,0,D,47,Alveolar type 2 cell,52,13,1,1,1_1,AT2
D-748,all,32,23,1904,5193,24,64871,0,0,0,0,0,D,3,Innate lymphoid cell,40,23,7,7,7_3,Tcell (CD8)
D-749,all,30,21,645,5200,19,54144,0,0,0,0,0,D,4,Inflammatory monocyte,40,23,2,2,2_5,DC
D-750,all,36,22,1225,4566,16,64739,114,0,114,0,1,D,8,Alveolar macrophage,41,22,8,8,8_1,AlveolarMac
D-751,all,32,18,1456,5460,8,38792,0,0,0,0,0,D,17,Alveolar fibroblast 1,42,18,5,5,5_1,Pericyte
D-753,all,37,26,1368,4518,14,73990,0,0,0,0,0,D,12,Inflammatory monocyte,41,27,3,3,3_1,SMC
D-754,all,51,34,708,4217,17,59144,55,55,0,1,0,D,19,Alveolar fibroblast 1,52,35,1,1,1_5_1,LymphaticEndo
D-756,all,17,12,537,5675,32,42777,0,0,0,0,0,D,3,Alveolar fibroblast 1,36,13,1,1,1_4_1,AlveolarFib
D-758,all,76,40,1171,4348,14,72630,320,320,0,1,0,D,21,Sox9+/Id2+ epithelial cell,55,40,2,2,2_1,Capillary
D-759,all,62,22,1597,5536,26,75332,0,0,0,0,0,D,33,CD4+ T cell,53,22,1,1,1_1,AT2
D-760,all,65,34,1482,4537,20,82695,0,0,0,0,0,D,20,Inflammatory monocyte,55,34,6,6,6,AT1
D-761,all,44,24,840,4897,24,79989,0,0,0,0,0,D,8,Venous endothelial cell,45,24,3,3,3_4,AdventitialFib
D-762,all,33,24,1305,4058,28,40830,0,0,0,0,0,D,13,Arterial endothelial cell,38,24,7,7,7_2,PatrolMac
D-763,all,42,13,1225,4310,27,33204,0,0,0,0,0,D,34,Alveolar type 2 cell,45,13,1,1,1_3,AT2
D-764,all,71,11,704,5585,27,73134,0,0,0,0,0,D,62,Alveolar type 2 cell,51,11,1,1,1_1,AT2
D-765,all,31,12,1775,4559,37,53353,0,0,0,0,0,D,2,Natural killer cell,45,13,2,2,2_2,InflamMac
D-766,all,20,16,1711,5692,30,53803,0,0,0,0,0,D,4,Secondary crest myofibroblast,41,16,3,3,3_6,SCMF
D-767,all,35,24,1629,3893,31,77448,0,0,0,0,0,D,4,Inflammatory monocyte,40,24,6,6,6,AT1
D-768,all,31,20,843,5604,29,94197,0,0,0,0,0,D,7,B cell,40,20,9,9,9,Bcell
D-769,all,80,31,1235,4080,18,100731,0,0,0,0,0,D,19,Alveolar macrophage,58,31,8,8,8_1,AlveolarMac
D-770,all,51,29,145,4238,28,101409,0,0,0,0,0,D,16,Alveolar macrophage,51,29,8,8,8_3,InterstitialMac
D-771,all,56,36,763,4861,23,76345,0,0,0,0,0,D,11,Alveolar macrophage,57,37,3,3,3_1,SMC
D-772,all,68,42,1293,5692,15,108399,0,0,0,0,0,D,23,Arterial endothelial cell,59,42,2,2,2_1,Capillary
D-773,all,16,11,1692,3983,18,21069,0,0,0,0,0,D,2,Alveolar fibroblast 1,38,12,1,1,1_4_1,AlveolarFib
D-775,all,39,19,600,5670,36,63510,0,0,0,0,0,D,5,Ciliated cell,43,19,6,6,6,AT1
D-776,all,36,22,465,5700,12,64143,0,0,0,0,0,D,8,Alveolar type 1 cell,39,23,2,2,2_1,Capillary
D-777,all,51,28,1354,5247,32,98787,0,0,0,0,0,D,4,Arterial endothelial cell,50,28,2,2,2_3,Vein
D-780,all,49,24,1166,5129,24,81095,0,0,0,0,0,D,10,Alveolar fibroblast 1,47,24,1,1,1_5_1,LymphaticEndo
D-782,all,18,13,483,5199,30,20126,0,0,0,0,0,D,3,Alveolar fibroblast 1,38,13,2,2,2_4,Artery
D-783,all,75,38,911,4212,23,89328,0,0,0,0,0,D,21,Alveolar fibroblast 1,56,38,1,1,1_5_1,LymphaticEndo
D-784,all,32,14,1316,5618,7,28633,0,0,0,0,0,D,10,Alveolar type 1 cell,42,14,6,6,6,AT1
D-785,all,54,32,1726,3999,15,75547,0,0,0,0,0,D,10,Sox9+/Id2+ epithelial cell,54,34,2,2,2_5,DC
D-787,all,47,21,303,4940,35,64757,0,0,0,0,0,D,11,Alveolar type 1 cell,47,21,6,6,6,AT1
D-788,all,45,26,1924,4936,14,86064,0,0,0,0,0,D,13,B cell,45,26,9,9,9,Bcell
D-789,all,50,25,1605,5567,16,91613,0,0,0,0,0,D,11,Arterial endothelial cell,53,28,2,2,2_4,Artery
D-791,all,25,18,332,4964,37,54323,0,0,0,0,0,D,3,Arterial endothelial cell,46,18,2,2,2_4,Artery
D-792,all,47,28,1699,4735,31,44463,0,0,0,0,0,D,3,Pericyte,47,28,5,5,5_3,Pericyte
D-793,all,41,23,960,4068,29,50544,0,0,0,0,0,D,14,Ciliated cell,44,25,2,2,2_5,DC
D-794,all,22,16,1920,4797,9,31692,0,0,0,0,0,D,4,Alveolar fibroblast 1,42,16,1,1,1_5_1,LymphaticEndo
D-795,all,28,18,1025,4954,32,73096,0,0,0,0,0,D,8,B cell,40,18,9,9,9,Bcell
D-799,all,41,25,874,4848,35,62918,0,0,0,0,0,D,4,Capillary 1 cell,43,24,2,2,2_1,Capillary
D-803,all,48,34,506,4933,31,116511,0,0,0,0,0,D,10,Alveolar fibroblast 1,46,34,1,1,1_5_1,LymphaticEndo
D-804,all,63,33,946,4957,15,81653,0,0,0,0,0,D,8,Sox9+/Id2+ epithelial cell,56,32,2,2,2_1,Capillary
D-805,all,33,19,1881,5224,20,47101,0,0,0,0,0,D,12,Alveolar fibroblast 1,41,20,3,3,3_1,SMC
D-806,all,39,26,1216,4515,12,79662,0,0,0,0,0,D,3,CD8+ T cell,42,26,1,1,1_5_2,AlveolarFib
D-807,all,127,21,536,5443,25,107964,0,0,0,0,0,D,102,Alveolar type 2 cell,47,10,1,1,1_3,AT2
D-808,all,17,10,15,5049,16,44266,0,0,0,0,0,D,3,Alveolar fibroblast 1,39,11,1,1,1_4_1,AlveolarFib
D-816,all,7,5,412,5473,30,16268,0,0,0,0,0,D,2,Ciliated cell,27,7,1,1,1_5_2,AlveolarFib
D-818,all,51,25,1831,4541,14,71090,52,52,0,1,0,D,5,Inflammatory monocyte,50,25,7,7,7_2,PatrolMac
D-819,all,41,25,949,5702,20,83062,0,0,0,0,0,D,4,Sox9+/Id2+ epithelial cell,42,25,8,8,8_2,InterstitialMac
D-820,all,84,22,1185,5667,22,76171,0,0,0,0,0,D,16,Alveolar type 1 cell,55,22,6,6,6,AT1
D-822,all,124,39,1222,5144,21,129562,879,0,879,0,1,D,24,Sox9+/Id2+ epithelial cell,44,19,6,6,6,AT1
D-825,all,69,22,1903,4849,9,52442,0,0,0,0,0,D,18,Alveolar type 1 cell,54,22,6,6,6,AT1
D-826,all,25,15,568,5387,14,83085,0,0,0,0,0,D,16,Pericyte,43,15,5,5,5_1,Pericyte
D-829,all,55,28,973,4662,18,80033,0,0,0,0,0,D,9,Venous endothelial cell,54,28,8,8,8_1,AlveolarMac
D-830,all,83,33,100,4719,22,137088,0,0,0,0,0,D,20,Alveolar macrophage,60,33,8,8,8_1,AlveolarMac
D-832,all,70,25,1107,3987,28,77779,0,0,0,0,0,D,35,Alveolar type 2 cell,52,25,1,1,1_3,AT2
D-834,all,16,11,1849,5205,28,36157,0,0,0,0,0,D,3,Neutrophil,34,12,3,3,3_1,SMC
D-836,all,29,9,898,4788,35,34964,0,0,0,0,0,D,13,Inflammatory monocyte,43,9,5,5,5_3,Pericyte
D-837,all,32,19,343,5420,29,48378,0,0,0,0,0,D,14,Sox9+/Id2+ epithelial cell,41,19,9,9,9,Bcell
D-839,all,24,14,418,4835,15,42583,0,0,0,0,0,D,8,Arterial endothelial cell,42,14,2,2,2_4,Artery
D-840,all,21,16,568,5509,14,55409,0,0,0,0,0,D,8,Inflammatory monocyte,38,16,5,5,5_1,Pericyte
D-841,all,48,35,1338,5121,32,71822,0,0,0,0,0,D,14,Arterial endothelial cell,48,35,2,2,2_4,Artery
D-842,all,51,31,1180,5276,22,106688,0,0,0,0,0,D,5,Basophil,51,31,7,7,7_2,PatrolMac
D-844,all,54,10,1350,4123,25,32248,0,0,0,0,0,D,48,Alveolar type 2 cell,49,10,1,1,1_1,AT2
D-845,all,122,47,1622,4718,21,120274,0,0,0,0,0,D,32,CD4+ T cell,45,22,7,7,7_4,PatrolMac
D-847,all,28,19,1889,5014,27,57766,0,0,0,0,0,D,8,Pericyte,41,19,5,5,5_1,Pericyte
D-848,all,28,16,1643,4426,9,39550,0,0,0,0,0,D,5,Ciliated cell,38,16,6,6,6,AT1
D-852,all,39,13,550,5299,6,22371,0,0,0,0,0,D,8,Alveolar type 1 cell,44,13,6,6,6,AT1
D-853,all,34,16,401,4881,22,87045,0,0,0,0,0,D,17,Pericyte,43,16,5,5,5_1,Pericyte
D-855,all,25,19,902,5642,31,61313,0,0,0,0,0,D,3,Sox9+/Id2+ epithelial cell,46,19,8,8,8_2,InterstitialMac
D-856,all,16,12,1167,4535,11,24867,0,0,0,0,0,D,2,Endothelial progenitor cell,33,12,3,3,3_4,AdventitialFib
D-857,all,21,13,562,5210,34,56375,0,0,0,0,0,D,3,Arterial endothelial cell,40,13,2,2,2_4,Artery
D-858,all,42,13,399,4996,36,71306,0,0,0,0,0,D,11,Alveolar type 1 cell,46,13,6,6,6,AT1
D-859,all,8,6,95,4525,7,16165,0,0,0,0,0,D,2,B cell,23,8,9,9,9,Bcell
D-861,all,51,27,1574,4458,18,86725,0,0,0,0,0,D,4,Endothelial progenitor cell,50,26,2,2,2_1,Capillary
D-862,all,13,7,1171,4604,31,39862,0,0,0,0,0,D,4,Alveolar fibroblast 1,29,7,7,7,7_4,PatrolMac
D-863,all,18,10,1344,4158,35,18137,0,0,0,0,0,D,12,Alveolar type 2 cell,39,10,2,2,2_6,pDC
D-864,all,31,18,535,5714,32,56311,0,0,0,0,0,D,5,Alveolar fibroblast 1,40,19,2,2,2_4,Artery
D-865,all,42,19,174,5412,27,100195,0,0,0,0,0,D,19,Alveolar fibroblast 1,43,19,2,2,2_4,Artery
D-867,all,44,24,832,4718,18,72361,0,0,0,0,0,D,16,Natural killer cell,45,24,7,7,7_3,Tcell (CD8)
D-868,all,22,12,57,4535,38,48366,0,0,0,0,0,D,2,Capillary 1 cell,45,13,2,2,2_1,Capillary
D-870,all,26,16,1729,5387,18,55745,0,0,0,0,0,D,14,Pericyte,45,16,5,5,5_1,Pericyte
D-871,all,15,10,154,5126,34,38969,0,0,0,0,0,D,2,Capillary 1 cell,35,10,2,2,2_1,Capillary
D-873,all,27,18,337,5390,20,56086,0,0,0,0,0,D,10,Pericyte,41,18,5,5,5_1,Pericyte
D-874,all,22,14,1819,5024,11,46834,0,0,0,0,0,D,2,Endothelial progenitor cell,43,14,3,3,3_4,AdventitialFib
D-876,all,26,17,1362,5609,11,30752,0,0,0,0,0,D,7,Alveolar type 1 cell,48,17,6,6,6,AT1
D-877,all,47,21,1667,4718,28,47017,0,0,0,0,0,D,12,Alveolar type 1 cell,47,21,6,6,6,AT1
D-878,all,11,10,1351,5422,31,52754,0,0,0,0,0,D,3,Natural killer cell,33,11,2,2,2_2,InflamMac
D-879,all,52,25,677,4138,9,63331,0,0,0,0,0,D,11,Capillary 1 cell,48,24,2,2,2_1,Capillary
D-881,all,68,29,1442,4489,27,51504,0,0,0,0,0,D,13,Alveolar type 1 cell,57,29,6,6,6,AT1
D-883,all,63,25,1195,4327,23,57252,0,0,0,0,0,D,35,Alveolar type 2 cell,53,25,1,1,1_3,AT2
D-884,all,26,20,1450,3891,35,57982,0,0,0,0,0,D,5,Alveolar fibroblast 1,41,21,2,2,2_4,Artery
D-885,all,95,29,794,4934,28,92278,0,0,0,0,0,D,21,Alveolar type 1 cell,59,28,6,6,6,AT1
D-889,all,14,10,1675,4438,13,25863,0,0,0,0,0,D,3,Proliferative mesenchymal progenitor cell,30,11,3,3,3_1,SMC
D-891,all,15,9,843,4184,13,32271,0,0,0,0,0,D,5,Proliferative mesenchymal progenitor cell,33,9,2,2,2_1,Capillary
D-892,all,51,33,1401,3976,14,96893,53,0,53,0,1,D,9,Capillary 1 cell,48,32,2,2,2_1,Capillary
D-893,all,36,23,1120,5086,13,64895,0,0,0,0,0,D,6,Venous endothelial cell,40,23,2,2,2_3,Vein
D-894,all,80,39,1365,4434,31,76874,0,0,0,0,0,D,7,Capillary 1 cell,58,40,3,3,3_1,SMC
D-895,all,18,13,364,5261,12,56903,0,0,0,0,0,D,4,Natural killer cell,39,14,2,2,2_2,InflamMac
D-896,all,14,10,1864,3821,33,48042,0,0,0,0,0,D,6,Endothelial progenitor cell,29,10,1,1,1_5_1,LymphaticEndo
D-897,all,11,8,118,4934,13,39492,0,0,0,0,0,D,5,Vascular smooth muscle cell,28,9,2,2,2_4,Artery
D-898,all,7,4,1272,4499,34,12477,0,0,0,0,0,D,2,Endothelial progenitor cell,28,6,2,2,2_1,Capillary
D-900,all,50,12,1402,5310,32,43488,0,0,0,0,0,D,36,Innate lymphoid cell,50,14,2,2,2_5,DC
D-901,all,29,12,619,5582,14,42559,0,0,0,0,0,D,6,Ciliated cell,40,12,6,6,6,AT1
D-902,all,71,26,1302,5349,20,83209,0,0,0,0,0,D,13,Alveolar type 1 cell,54,26,6,6,6,AT1
D-903,all,49,16,287,5427,27,72745,0,0,0,0,0,D,10,Alveolar type 1 cell,49,16,6,6,6,AT1
D-904,all,22,15,1323,4081,31,49430,50,0,50,0,1,D,7,Capillary 1 cell,47,16,2,2,2_1,Capillary
D-907,all,21,14,895,4898,17,36377,0,0,0,0,0,D,6,Inflammatory monocyte,38,14,2,2,2_3,Vein
D-908,all,21,7,1327,4007,40,17406,0,0,0,0,0,D,15,Alveolar type 2 cell,44,7,1,1,1_3,AT2
D-909,all,42,21,805,4840,29,87220,0,0,0,0,0,D,7,Alveolar fibroblast 1,46,23,2,2,2_4,Artery
D-914,all,54,17,530,5331,7,35732,0,0,0,0,0,D,8,Alveolar type 1 cell,51,17,6,6,6,AT1
D-915,all,10,6,460,5232,5,19104,0,0,0,0,0,D,5,Arterial endothelial cell,30,8,2,2,2_4,Artery
D-917,all,132,17,863,4753,15,72965,0,0,0,0,0,D,108,Sox9+/Id2+ epithelial cell,48,8,1,1,1_3,AT2
D-918,all,9,5,121,4505,9,26025,0,0,0,0,0,D,2,Arterial endothelial cell,34,7,2,2,2_4,Artery
D-919,all,12,10,439,5482,28,41940,0,0,0,0,0,D,2,Pericyte,32,10,5,5,5_3,Pericyte
D-920,all,42,27,1025,5716,17,94535,0,0,0,0,0,D,5,Alveolar fibroblast 1,45,28,3,3,3_1,SMC
D-921,all,74,12,1382,5328,22,48993,0,0,0,0,0,D,61,Alveolar type 2 cell,52,12,1,1,1_3,AT2
D-922,all,13,7,1844,5146,18,49955,0,0,0,0,0,D,7,Alveolar type 1 cell,30,8,3,3,3_1,SMC
D-926,all,24,5,1,4803,15,48332,0,0,0,0,0,D,20,Sox9+/Id2+ epithelial cell,45,5,1,1,1_1,AT2
D-927,all,53,33,1483,4499,25,64169,0,0,0,0,0,D,9,Alveolar fibroblast 1,53,34,2,2,2_4,Artery
D-928,all,14,12,406,4813,29,47258,0,0,0,0,0,D,2,Endothelial progenitor cell,36,13,2,2,2_1,Capillary
D-929,all,61,31,1472,4468,23,64952,0,0,0,0,0,D,8,Inflammatory monocyte,55,31,2,2,2_1,Capillary
D-930,all,31,18,539,5612,34,64560,0,0,0,0,0,D,10,Pericyte,41,18,5,5,5_1,Pericyte
D-931,all,19,12,583,5577,11,25421,0,0,0,0,0,D,8,B cell,40,12,6,6,6,AT1
D-933,all,38,21,1235,4618,26,63581,0,0,0,0,0,D,7,Alveolar fibroblast 1,42,21,1,1,1_5_1,LymphaticEndo
D-934,all,43,25,1804,5343,24,96747,0,0,0,0,0,D,8,Alveolar fibroblast 1,44,25,8,8,8_1,AlveolarMac
D-938,all,45,27,99,4247,13,74479,0,0,0,0,0,D,16,Interstitial macrophage,45,27,8,8,8_3,InterstitialMac
D-944,all,18,11,391,5209,6,39210,0,0,0,0,0,D,4,Arterial endothelial cell,35,11,2,2,2_4,Artery
D-945,all,68,33,1578,4670,22,70718,1639,0,1639,0,1,D,17,Alveolar type 1 cell,55,33,6,6,6,AT1
D-946,all,47,30,786,5173,11,90583,0,0,0,0,0,D,9,Endothelial progenitor cell,49,31,2,2,2_1,Capillary
D-947,all,104,35,673,4208,29,88984,0,0,0,0,0,D,13,Arterial endothelial cell,58,30,3,3,3_1,SMC
D-950,all,16,13,1272,4579,39,27095,0,0,0,0,0,D,5,Alveolar fibroblast 1,30,12,2,2,2_1,Capillary
D-951,all,59,36,1661,4775,27,120600,0,0,0,0,0,D,13,Pericyte,55,36,8,8,8_2,InterstitialMac
D-954,all,32,17,771,4916,20,49433,0,0,0,0,0,D,3,Proliferative mesenchymal progenitor cell,44,18,3,3,3_1,SMC
D-957,all,23,15,1175,4571,23,43964,50,0,50,0,1,D,4,Alveolar macrophage,42,15,8,8,8_1,AlveolarMac
D-958,all,60,30,908,4117,31,86849,0,0,0,0,0,D,19,Arterial endothelial cell,54,30,1,1,1_3,AT2
D-959,all,22,15,1154,5719,28,46824,0,0,0,0,0,D,3,Inflammatory monocyte,42,15,5,5,5_3,Pericyte
D-960,all,7,7,1409,5646,6,25182,0,0,0,0,0,D,2,Alveolar type 1 cell,25,10,6,6,6,AT1
D-961,all,22,17,1284,4036,28,64095,0,0,0,0,0,D,7,Alveolar type 2 cell,42,18,3,3,3_5,SMC
D-962,all,27,13,406,5114,30,67670,0,0,0,0,0,D,2,Alveolar fibroblast 1,41,14,2,2,2_4,Artery
D-963,all,49,16,600,5542,11,52615,0,0,0,0,0,D,26,Pericyte,49,16,5,5,5_1,Pericyte
D-964,all,9,8,1914,4982,28,21908,0,0,0,0,0,D,3,Proliferative mesenchymal progenitor cell,26,9,5,5,5_1,Pericyte
D-966,all,20,6,0,5448,30,20797,0,0,0,0,0,D,16,Sox9+/Id2+ epithelial cell,42,6,1,1,1_3,AT2
D-967,all,20,13,1254,4605,36,23878,0,0,0,0,0,D,5,Alveolar fibroblast 1,38,12,1,1,1_5_1,LymphaticEndo
D-971,all,26,12,935,4091,31,28032,0,0,0,0,0,D,14,Inflammatory monocyte,46,12,5,5,5_3,Pericyte
D-973,all,31,6,713,4130,31,14735,0,0,0,0,0,D,27,Alveolar type 2 cell,45,6,1,1,1_1,AT2
D-974,all,52,30,218,4948,21,111930,0,0,0,0,0,D,12,Alveolar fibroblast 1,53,31,3,3,3_1,SMC
D-975,all,51,20,722,5017,34,89497,0,0,0,0,0,D,6,Sox9+/Id2+ epithelial cell,48,20,2,2,2_1,Capillary
D-976,all,39,14,1144,3986,18,50026,0,0,0,0,0,D,17,Arterial endothelial cell,44,15,2,2,2_4,Artery
D-982,all,45,20,1337,5380,31,56497,0,0,0,0,0,D,3,Alveolar type 1 cell,46,20,6,6,6,AT1
D-985,all,13,11,1124,5692,20,29244,0,0,0,0,0,D,4,Sox9+/Id2+ epithelial cell,31,11,2,2,2_3,Vein
D-986,all,16,11,709,5553,26,37389,0,0,0,0,0,D,7,Arterial endothelial cell,37,12,2,2,2_4,Artery
D-994,all,50,8,774,4198,7,28214,0,0,0,0,0,D,40,Sox9+/Id2+ epithelial cell,49,8,1,1,1_1,AT2
D-997,all,39,17,1934,4859,15,41537,0,0,0,0,0,D,8,Sox9+/Id2+ epithelial cell,43,17,6,6,6,AT1
D-1000,all,15,8,460,5353,15,21258,0,0,0,0,0,D,4,Classical DC subset 2,32,8,1,1,1_2_3,Tcell (CD4)
D-1001,all,81,27,437,5168,26,93314,0,0,0,0,0,D,56,Alveolar type 2 cell,58,27,1,1,1_3,AT2
D-1003,all,6,6,106,4965,8,12499,0,0,0,0,0,D,2,Pericyte,20,8,5,5,5_1,Pericyte
D-1007,all,6,6,576,5487,38,12513,0,0,0,0,0,D,2,Venous endothelial cell,21,9,2,2,2_3,Vein
D-1011,all,15,10,3036,870,10,34200,50,0,50,0,1,D,3,B cell,33,10,9,9,9,Bcell
D-1012,all,15,10,3689,1097,9,29574,0,0,0,0,0,D,2,Capillary 1 cell,41,12,2,2,2_1,Capillary
D-1013,all,109,18,2011,525,30,75792,0,0,0,0,0,D,91,Sox9+/Id2+ epithelial cell,53,15,1,1,1_3,AT2
D-1014,all,72,36,3607,1397,25,117811,0,0,0,0,0,D,7,Capillary 1 cell,53,36,2,2,2_1,Capillary
D-1015,all,48,26,3517,1584,26,76012,0,0,0,0,0,D,7,Endothelial progenitor cell,48,26,6,6,6,AT1
D-1017,all,39,18,2102,798,23,67843,0,0,0,0,0,D,13,Pericyte,44,18,3,3,3_4,AdventitialFib
D-1019,all,47,24,3762,1317,12,42487,0,0,0,0,0,D,16,Alveolar macrophage,47,24,8,8,8_1,AlveolarMac
D-1020,all,18,12,2247,1794,24,68160,0,0,0,0,0,D,3,Secondary crest myofibroblast,38,13,3,3,3_1,SMC
D-1021,all,38,20,2534,1860,15,73756,108,0,108,0,1,D,19,Alveolar fibroblast 1,43,21,3,3,3_1,SMC
D-1022,all,76,29,3571,1618,31,87617,122,0,122,0,1,D,19,Alveolar macrophage,56,29,8,8,8_1,AlveolarMac
D-1023,all,15,10,3098,825,13,67566,0,0,0,0,0,D,5,Sox9+/Id2+ epithelial cell,30,10,2,2,2_3,Vein
D-1025,all,33,23,3442,523,24,72062,0,0,0,0,0,D,7,Arterial endothelial cell,38,23,7,7,7_3,Tcell (CD8)
D-1026,all,74,39,2844,1180,17,84298,58,0,58,0,1,D,13,Inflammatory monocyte,53,41,2,2,2_5,DC
D-1027,all,31,16,2408,1874,10,42386,0,0,0,0,0,D,3,Inflammatory monocyte,40,16,7,7,7_2,PatrolMac
D-1029,all,50,27,2681,1283,7,56657,0,0,0,0,0,D,6,Arterial endothelial cell,50,27,2,2,2_4,Artery
D-1031,all,34,18,3513,1375,34,37057,56,56,0,1,0,D,6,Arterial endothelial cell,44,18,2,2,2_4,Artery
D-1032,all,43,13,3417,900,33,27632,0,0,0,0,0,D,36,Alveolar type 2 cell,46,13,1,1,1_3,AT2
D-1033,all,42,8,2787,1300,15,30371,0,0,0,0,0,D,37,Alveolar type 2 cell,46,8,1,1,1_3,AT2
D-1034,all,33,23,3631,1041,20,75515,0,0,0,0,0,D,4,Alveolar fibroblast 1,40,23,3,3,3_4,AdventitialFib
D-1036,all,41,26,3080,510,18,77199,0,0,0,0,0,D,12,T regulatory cell,42,26,9,9,9,Bcell
D-1037,all,51,13,2895,161,21,30614,0,0,0,0,0,D,40,Sox9+/Id2+ epithelial cell,49,13,1,1,1_1,AT2
D-1038,all,60,18,3720,895,31,46390,0,0,0,0,0,D,11,Alveolar type 1 cell,53,18,6,6,6,AT1
D-1039,all,57,10,3533,193,13,41202,0,0,0,0,0,D,46,Sox9+/Id2+ epithelial cell,50,10,1,1,1_1,AT2
D-1040,all,23,11,3324,644,18,27363,0,0,0,0,0,D,4,Alveolar fibroblast 1,42,12,3,3,3_5,SMC
D-1041,all,38,24,2238,1543,33,61907,0,0,0,0,0,D,5,Arterial endothelial cell,42,25,2,2,2_4,Artery
D-1042,all,83,20,3460,972,31,50528,0,0,0,0,0,D,13,Alveolar type 1 cell,55,20,6,6,6,AT1
D-1043,all,80,29,2549,1610,33,80341,0,0,0,0,0,D,53,Alveolar type 2 cell,57,29,1,1,1_3,AT2
D-1044,all,56,27,2946,271,25,73237,0,0,0,0,0,D,20,Interstitial macrophage,54,27,8,8,8_3,InterstitialMac
D-1045,all,34,23,3297,661,19,56136,0,0,0,0,0,D,10,Alveolar type 1 cell,39,23,1,1,1_5_1,LymphaticEndo
D-1046,all,68,26,3150,711,21,77484,0,0,0,0,0,D,14,B cell,55,26,9,9,9,Bcell
D-1050,all,56,28,3399,833,17,83627,0,0,0,0,0,D,14,Capillary 1 cell,52,27,2,2,2_1,Capillary
