orig.ident,nCount_RNA,nFeature_RNA,x,y,z,volume,np,np_nuc,np_cyto,pctnuc,pctcyto,region,marker_reads,predicted.id,nCount_SCT,nFeature_SCT,SCT_snn_res.0.1,seurat_clusters,lung,cell_type
G-3225,all,25,12,4700,435,35,18824,0,0,0,0,0,G,12,Sox9+/Id2+ epithelial cell,47,12,1,1,1_1,AT2
G-3228,all,41,26,4610,1738,31,85464,0,0,0,0,0,G,5,Alveolar fibroblast 1,43,27,3,3,3_1,SMC
G-3229,all,68,22,4619,1650,24,80590,0,0,0,0,0,G,38,Alveolar type 2 cell,53,22,1,1,1_3,AT2
G-3231,all,24,15,5338,732,16,33145,0,0,0,0,0,G,5,Pericyte,43,15,5,5,5_1,Pericyte
G-3232,all,34,25,3885,1100,33,70448,0,0,0,0,0,G,8,Innate lymphoid cell,41,25,1,1,1_5_2,AlveolarFib
G-3234,all,79,32,4651,354,25,87674,0,0,0,0,0,G,28,Arterial endothelial cell,55,32,3,3,3_6,SCMF
G-3239,all,20,16,4401,1373,34,35044,0,0,0,0,0,G,4,Inflammatory monocyte,40,16,5,5,5_3,Pericyte
G-3241,all,41,24,5174,474,27,87062,0,0,0,0,0,G,3,Endothelial progenitor cell,44,24,2,2,2_1,Capillary
G-3247,all,6,5,4811,1015,26,46612,0,0,0,0,0,G,2,Arterial endothelial cell,26,6,2,2,2_4,Artery
G-3248,all,12,3,4682,1265,18,16975,0,0,0,0,0,G,12,Alveolar type 2 cell,38,3,1,1,1_1,AT2
G-3249,all,71,27,5358,1699,14,54268,0,0,0,0,0,G,6,Alveolar type 1 cell,52,27,6,6,6,AT1
G-3251,all,82,34,4379,481,21,128927,217,57,160,0.2626728,0.7373272,G,15,Alveolar type 1 cell,55,34,6,6,6,AT1
G-3255,all,67,45,4972,137,21,94744,0,0,0,0,0,G,12,Alveolar fibroblast 1,59,45,1,1,1_5_1,LymphaticEndo
G-3257,all,132,37,4551,421,16,111246,0,0,0,0,0,G,90,Alveolar type 2 cell,43,14,1,1,1_1,AT2
G-3263,all,58,39,4172,308,19,72534,0,0,0,0,0,G,10,Alveolar fibroblast 1,56,39,3,3,3_4,AdventitialFib
G-3265,all,17,10,5398,724,15,23773,0,0,0,0,0,G,6,Alveolar type 2 cell,35,10,1,1,1_1,AT2
G-3267,all,23,11,5358,527,28,28641,0,0,0,0,0,G,12,Capillary 1 cell,43,11,2,2,2_1,Capillary
G-3269,all,30,14,4073,328,35,33558,0,0,0,0,0,G,16,Sox9+/Id2+ epithelial cell,43,14,2,2,2_3,Vein
G-3272,all,25,7,4495,170,21,21923,0,0,0,0,0,G,20,Alveolar type 2 cell,46,7,1,1,1_1,AT2
G-3274,all,59,18,4667,1142,29,48598,0,0,0,0,0,G,5,Alveolar type 1 cell,52,18,6,6,6,AT1
G-3275,all,8,3,4656,1629,41,7994,0,0,0,0,0,G,3,Alveolar type 1 cell,35,4,6,6,6,AT1
G-3276,all,48,23,4506,1467,23,68781,0,0,0,0,0,G,23,B cell,48,23,9,9,9,Bcell
G-3278,all,29,19,4357,273,22,26593,0,0,0,0,0,G,9,Inflammatory monocyte,39,19,8,8,8_1,AlveolarMac
G-3280,all,35,12,4528,160,23,25295,0,0,0,0,0,G,23,Sox9+/Id2+ epithelial cell,44,12,1,1,1_3,AT2
G-3281,all,44,15,4640,1271,21,55762,0,0,0,0,0,G,31,Alveolar type 2 cell,46,15,1,1,1_3,AT2
G-3283,all,11,9,3889,1543,8,12845,0,0,0,0,0,G,2,Sox9+/Id2+ epithelial cell,34,9,1,1,1_3,AT2
G-3284,all,15,8,5362,553,19,18083,0,0,0,0,0,G,7,Alveolar type 2 cell,36,8,1,1,1_1,AT2
G-3289,all,52,25,4589,431,22,62506,0,0,0,0,0,G,20,Sox9+/Id2+ epithelial cell,51,25,1,1,1_1,AT2
G-3295,all,125,44,3784,2847,24,81586,0,0,0,0,0,G,15,Alveolar type 1 cell,38,12,8,8,8_1,AlveolarMac
G-3296,all,42,27,4116,2502,20,114847,0,0,0,0,0,G,22,B cell,41,27,9,9,9,Bcell
G-3297,all,98,36,3833,3286,9,43489,0,0,0,0,0,G,10,Sox9+/Id2+ epithelial cell,62,35,7,7,7_3,Tcell (CD8)
G-3298,all,58,27,4669,3442,32,71815,19499,1323,18616,0.06635237,0.9336476,G,3,Alveolar type 1 cell,53,27,7,7,7_3,Tcell (CD8)
G-3299,all,77,35,4323,2506,25,85785,379,0,379,0,1,G,20,B cell,55,36,3,3,3_5,SMC
G-3300,all,75,40,4494,2419,23,71294,0,0,0,0,0,G,28,Pericyte,53,40,5,5,5_3,Pericyte
G-3301,all,10,8,4830,2558,18,25004,0,0,0,0,0,G,5,Proliferative mesenchymal progenitor cell,26,9,3,3,3_1,SMC
G-3302,all,108,41,5578,2684,21,83114,0,0,0,0,0,G,58,Alveolar type 2 cell,56,30,1,1,1_3,AT2
G-3303,all,22,15,4952,2830,14,27218,751,0,751,0,1,G,4,Natural killer cell,39,15,7,7,7_3,Tcell (CD8)
G-3304,all,41,14,4866,3635,17,40362,1901,0,1901,0,1,G,15,Sox9+/Id2+ epithelial cell,44,14,3,3,3_4,AdventitialFib
G-3305,all,56,32,4472,3247,31,40814,59823,8054,52302,0.1334416,0.8665584,G,8,Arterial endothelial cell,54,32,2,2,2_4,Artery
G-3309,all,166,46,4675,3501,17,87883,61014,36236,26768,0.5751381,0.4248619,G,17,Alveolar macrophage,55,21,8,8,8_1,AlveolarMac
G-3310,all,57,25,4153,3140,34,55854,25630,0,25630,0,1,G,23,Pericyte,53,25,2,2,2_1,Capillary
G-3311,all,40,18,5574,3313,34,57049,0,0,0,0,0,G,10,Natural killer cell,43,18,7,7,7_4,PatrolMac
G-3312,all,59,30,5064,2978,34,63740,0,0,0,0,0,G,23,Pericyte,54,30,5,5,5_1,Pericyte
G-3313,all,112,45,4775,3541,21,96275,0,0,0,0,0,G,5,Capillary 1 cell,52,28,2,2,2_2,InflamMac
G-3314,all,49,25,4326,2861,14,63120,10885,2080,8805,0.1910887,0.8089113,G,7,Neutrophil,51,26,1,1,1_5_2,AlveolarFib
G-3316,all,24,14,5463,3122,23,46543,0,0,0,0,0,G,6,Alveolar type 1 cell,42,14,6,6,6,AT1
G-3317,all,86,35,5031,2938,31,61239,0,0,0,0,0,G,15,Capillary 2 cell,59,34,2,2,2_1,Capillary
G-3318,all,112,37,4857,3599,14,67487,2869,0,2869,0,1,G,32,Chondrocyte,52,25,2,2,2_3,Vein
G-3320,all,26,12,4807,2575,15,27608,0,0,0,0,0,G,7,Secondary crest myofibroblast,45,12,3,3,3_4,AdventitialFib
G-3321,all,122,52,4332,2919,26,93963,73053,3845,69208,0.05263302,0.947367,G,29,Pericyte,45,24,3,3,3_2,SMC
G-3322,all,11,10,5083,3251,12,20434,0,0,0,0,0,G,3,B cell,31,10,9,9,9,Bcell
G-3324,all,117,41,4370,2494,27,74394,14494,0,14494,0,1,G,48,Capillary 1 cell,57,35,2,2,2_1,Capillary
G-3325,all,384,41,4900,3238,19,85111,160069,69123,90946,0.4318325,0.5681675,G,11,Interstitial macrophage,59,13,8,8,8_1,AlveolarMac
G-3326,all,61,24,4624,2601,38,50380,0,0,0,0,0,G,9,Arterial endothelial cell,54,25,2,2,2_1,Capillary
G-3327,all,58,37,4104,1989,21,69600,0,0,0,0,0,G,20,Capillary 1 cell,54,37,2,2,2_3,Vein
G-3329,all,135,46,4902,2805,25,67534,113,0,113,0,1,G,8,Capillary 1 cell,51,26,2,2,2_1,Capillary
G-3330,all,87,41,5038,3173,32,53022,0,0,0,0,0,G,11,Neutrophil,60,42,3,3,3_1,SMC
G-3331,all,32,20,4810,2609,29,30666,0,0,0,0,0,G,10,Arterial endothelial cell,40,20,2,2,2_1,Capillary
G-3332,all,147,44,5564,3037,24,89615,0,0,0,0,0,G,100,Alveolar type 2 cell,46,18,1,1,1_1,AT2
G-3333,all,139,41,4891,3456,25,83167,34285,3468,30977,0.1006822,0.8993178,G,21,Pericyte,49,18,5,5,5_1,Pericyte
G-3337,all,73,41,4458,2936,36,49783,718,0,718,0,1,G,12,Venous endothelial cell,55,40,5,5,5_3,Pericyte
G-3338,all,75,39,4886,3657,25,53346,0,0,0,0,0,G,18,Pericyte,58,39,5,5,5_3,Pericyte
G-3339,all,111,43,4527,2856,11,83110,6322,0,6322,0,1,G,20,Venous endothelial cell,54,30,2,2,2_1,Capillary
G-3340,all,134,74,3988,2079,29,123821,0,0,0,0,0,G,31,Alveolar fibroblast 1,37,26,2,2,2_3,Vein
G-3341,all,21,16,5244,3058,11,40486,0,0,0,0,0,G,4,Inflammatory monocyte,42,17,3,3,3_2,SMC
G-3342,all,122,39,4933,3424,34,42650,100444,15447,85216,0.1534526,0.8465474,G,54,Inflammatory monocyte,47,17,1,1,1_1,AT2
G-3343,all,160,43,5490,3588,29,75680,0,0,0,0,0,G,118,Alveolar type 2 cell,48,18,1,1,1_1,AT2
G-3345,all,32,18,4359,2379,23,32614,0,0,0,0,0,G,12,Endothelial progenitor cell,42,19,2,2,2_3,Vein
G-3346,all,72,31,4701,3787,19,82527,0,0,0,0,0,G,27,B cell,53,31,9,9,9,Bcell
G-3347,all,10,6,4010,2784,8,24773,0,0,0,0,0,G,5,Proliferative mesenchymal progenitor cell,34,7,3,3,3_1,SMC
G-3348,all,121,50,4270,2694,19,73450,0,0,0,0,0,G,16,Alveolar type 1 cell,47,27,6,6,6,AT1
G-3349,all,19,13,4338,3170,19,36136,110,0,110,0,1,G,3,Alveolar type 1 cell,37,13,3,3,3_6,SCMF
G-3350,all,46,27,5470,2085,21,70078,0,0,0,0,0,G,13,B cell,45,27,9,9,9,Bcell
G-3351,all,36,26,4776,2595,21,40859,0,0,0,0,0,G,7,Interstitial macrophage,40,26,8,8,8_2,InterstitialMac
G-3352,all,60,28,4818,3720,29,36535,422,52,370,0.1232227,0.8767773,G,10,Mesothelial cell,56,28,8,8,8_1,AlveolarMac
G-3353,all,118,22,4665,2622,29,57221,23211,58974,6856,0.895853,0.104147,G,36,Alveolar type 2 cell,52,13,8,8,8_2,InterstitialMac
G-3354,all,172,64,5009,2988,20,100748,885,664,221,0.7502825,0.2497175,G,36,Alveolar macrophage,54,36,8,8,8_1,AlveolarMac
G-3355,all,30,15,4612,3429,26,48066,0,0,0,0,0,G,3,Capillary 1 cell,40,15,1,1,1_3,AT2
G-3356,all,97,33,4398,3121,18,67222,17345,3715,13630,0.2141828,0.7858172,G,12,Arterial endothelial cell,64,32,2,2,2_1,Capillary
G-3359,all,58,37,5384,2876,24,83340,0,0,0,0,0,G,12,Capillary 1 cell,57,37,2,2,2_1,Capillary
G-3362,all,74,32,4220,2662,31,54026,18297,8950,14329,0.3844667,0.6155333,G,17,Alveolar fibroblast 1,53,31,2,2,2_1,Capillary
G-3363,all,31,22,5551,2300,26,51768,0,0,0,0,0,G,6,Arterial endothelial cell,38,22,3,3,3_4,AdventitialFib
G-3365,all,11,9,4005,2016,8,31416,0,0,0,0,0,G,6,Alveolar macrophage,28,9,1,1,1_5_4,pDC
G-3366,all,126,53,4651,3376,32,94740,20015,0,20015,0,1,G,20,Capillary 1 cell,44,27,2,2,2_1,Capillary
G-3367,all,52,33,5574,2093,33,50354,0,0,0,0,0,G,25,Alveolar fibroblast 1,51,33,8,8,8_3,InterstitialMac
G-3368,all,54,28,4250,2597,35,33467,0,0,0,0,0,G,10,Capillary 1 cell,51,27,2,2,2_1,Capillary
G-3371,all,30,18,4258,3182,18,61429,0,0,0,0,0,G,7,CD4+ T cell,41,18,1,1,1_2_1,Tcell (CD4)
G-3373,all,156,36,4401,3005,37,55333,160678,123650,37028,0.7695515,0.2304485,G,51,AT1/AT2,48,10,1,1,1_1,AT2
G-3374,all,67,22,4486,2731,14,56266,16463,0,16463,0,1,G,12,Pericyte,57,22,5,5,5_3,Pericyte
G-3375,all,79,36,4041,3232,14,58434,1919,0,1919,0,1,G,9,Natural killer cell,60,36,7,7,7_2,PatrolMac
G-3376,all,39,25,4009,2902,35,39599,162,548,162,0.771831,0.228169,G,14,Capillary 1 cell,40,24,2,2,2_1,Capillary
G-3379,all,36,19,4923,3721,40,15120,0,0,0,0,0,G,6,Natural killer cell,41,20,1,1,1_6_2,Neutrophil
G-3382,all,196,68,4295,2742,21,89134,98219,46326,61431,0.4299117,0.5700883,G,32,Pericyte,51,28,2,2,2_3,Vein
G-3383,all,20,12,5485,3158,31,31746,0,0,0,0,0,G,9,B cell,37,12,9,9,9,Bcell
G-3384,all,321,57,4951,2902,28,95732,779738,57390,722680,0.07357032,0.9264297,G,18,B cell,55,18,8,8,8_1,AlveolarMac
G-3385,all,49,17,4939,2559,9,25542,0,0,0,0,0,G,27,Alveolar type 2 cell,49,17,1,1,1_3,AT2
G-3386,all,100,36,5172,3743,23,75904,0,0,0,0,0,G,12,AT1/AT2,61,34,6,6,6,AT1
G-3387,all,148,49,3848,3331,13,81915,0,0,0,0,0,G,15,Natural killer cell,46,18,7,7,7_4,PatrolMac
G-3389,all,110,41,4407,2868,25,84656,0,0,0,0,0,G,24,Pericyte,56,30,5,5,5_3,Pericyte
G-3390,all,26,15,4600,3387,18,29771,0,0,0,0,0,G,5,Endothelial progenitor cell,45,15,2,2,2_3,Vein
G-3391,all,27,19,5418,3554,12,47501,0,0,0,0,0,G,6,Pericyte,41,19,5,5,5_3,Pericyte
G-3392,all,34,18,4369,2456,13,43564,904,50,904,0.0524109,0.9475891,G,2,Sox9+/Id2+ epithelial cell,42,19,1,1,1_6_2,Neutrophil
G-3393,all,45,27,5264,2036,14,68283,0,0,0,0,0,G,5,Airway smooth muscle cell,45,27,3,3,3_6,SCMF
G-3394,all,66,35,4610,2311,14,59216,0,0,0,0,0,G,10,Arterial endothelial cell,59,35,2,2,2_3,Vein
G-3395,all,49,28,4684,2561,34,54835,505,0,505,0,1,G,19,Alveolar type 1 cell,49,29,2,2,2_1,Capillary
G-3397,all,98,43,4382,2316,24,93295,0,0,0,0,0,G,23,Capillary 1 cell,59,41,3,3,3_4,AdventitialFib
G-3398,all,45,19,4137,3002,39,25247,0,0,0,0,0,G,3,Neutrophil,46,19,1,1,1_5_4,pDC
G-3400,all,99,30,4762,3708,13,47560,0,0,0,0,0,G,7,Alveolar macrophage,59,25,8,8,8_1,AlveolarMac
G-3401,all,52,30,4148,2011,12,63246,125,0,125,0,1,G,11,Alveolar fibroblast 1,53,31,3,3,3_5,SMC
G-3402,all,59,23,3908,3268,35,48983,6161,174,6161,0.02746646,0.9725335,G,11,B cell,52,23,9,9,9,Bcell
G-3403,all,58,26,5089,3215,10,33061,0,0,0,0,0,G,4,Alveolar type 1 cell,56,26,6,6,6,AT1
G-3404,all,23,13,4081,2108,14,42587,0,0,0,0,0,G,6,B cell,37,13,2,2,2_6,pDC
G-3406,all,32,19,5064,3062,15,50339,0,0,0,0,0,G,10,Alveolar fibroblast 1,42,20,1,1,1_4_3,AlveolarFib
G-3407,all,39,25,5474,3537,25,46728,0,0,0,0,0,G,5,Capillary 1 cell,41,26,3,3,3_2,SMC
G-3408,all,33,18,5404,2006,12,60237,0,0,0,0,0,G,12,B cell,42,18,9,9,9,Bcell
G-3409,all,98,33,4256,2752,11,51528,35172,22228,15418,0.5904479,0.4095521,G,14,Capillary 1 cell,60,30,2,2,2_6,pDC
G-3410,all,86,17,3995,3279,18,30448,221982,153295,90350,0.6291736,0.3708264,G,31,Sox9+/Id2+ epithelial cell,56,16,1,1,1_3,AT2
G-3411,all,38,21,4369,3160,21,50363,10801,0,10801,0,1,G,9,Alveolar macrophage,41,21,1,1,1_5_4,pDC
G-3412,all,17,11,4388,3304,23,12595,7285,0,7285,0,1,G,3,Endothelial progenitor cell,33,11,2,2,2_6,pDC
G-3413,all,27,15,4336,3144,36,18022,0,0,0,0,0,G,3,Alveolar fibroblast 1,44,15,3,3,3_4,AdventitialFib
G-3415,all,40,29,4912,3614,39,27765,0,0,0,0,0,G,9,Capillary 2 cell,42,29,8,8,8_3,InterstitialMac
G-3417,all,135,47,4981,3632,32,42561,299610,105183,190862,0.355294,0.644706,G,47,AT1/AT2,47,19,2,2,2_6,pDC
G-3419,all,77,36,4113,3223,20,38594,201214,39732,174267,0.1856644,0.8143356,G,13,Capillary 1 cell,59,36,3,3,3_6,SCMF
G-3420,all,57,29,4063,3115,33,61394,26240,19382,6858,0.7386433,0.2613567,G,8,Capillary 1 cell,55,29,8,8,8_1,AlveolarMac
G-3422,all,58,34,5543,2072,22,50612,0,0,0,0,0,G,11,Alveolar fibroblast 1,57,35,3,3,3_5,SMC
G-3423,all,40,13,5583,2526,9,25895,0,0,0,0,0,G,25,Alveolar type 2 cell,42,13,1,1,1_1,AT2
G-3424,all,9,7,5241,3698,23,18322,0,0,0,0,0,G,2,Venous endothelial cell,28,8,2,2,2_3,Vein
G-3425,all,137,33,4136,3179,16,60508,465965,59299,408712,0.1267043,0.8732957,G,20,Vascular smooth muscle cell,50,13,5,5,5_3,Pericyte
G-3428,all,82,39,4987,3265,29,52648,330,225,105,0.6818182,0.3181818,G,13,Neutrophil,59,39,8,8,8_1,AlveolarMac
G-3429,all,79,32,5534,3082,27,77618,0,0,0,0,0,G,32,Sox9+/Id2+ epithelial cell,56,32,2,2,2_3,Vein
G-3431,all,51,23,4762,2843,36,26711,443,0,443,0,1,G,5,Capillary 1 cell,52,24,1,1,1_6_2,Neutrophil
G-3432,all,43,24,5515,3541,27,38816,0,0,0,0,0,G,13,Sox9+/Id2+ epithelial cell,45,25,3,3,3_1,SMC
G-3433,all,24,15,4202,2077,10,34429,0,0,0,0,0,G,3,Basophil,43,16,2,2,2_5,DC
G-3435,all,67,34,5340,2427,22,93116,0,0,0,0,0,G,23,Basophil,57,34,2,2,2_6,pDC
G-3436,all,212,46,3772,3282,24,92288,181288,19194,162094,0.1058757,0.8941243,G,69,Alveolar type 2 cell,53,18,1,1,1_3,AT2
G-3437,all,66,35,5118,3065,21,50700,0,0,0,0,0,G,10,Alveolar fibroblast 1,58,35,1,1,1_5_2,AlveolarFib
G-3438,all,111,42,4832,3469,24,85716,0,0,0,0,0,G,13,Capillary 1 cell,50,30,5,5,5_3,Pericyte
G-3439,all,77,36,3848,2867,16,57914,0,0,0,0,0,G,17,Alveolar type 2 cell,53,36,1,1,1_3,AT2
G-3441,all,75,46,4083,2693,15,72546,0,0,0,0,0,G,10,B cell,58,46,2,2,2_6,pDC
G-3442,all,228,64,4730,2889,31,84925,11270,4135,7135,0.3669033,0.6330967,G,41,Alveolar type 2 cell,52,23,1,1,1_3,AT2
G-3445,all,22,11,4230,2152,35,34201,0,0,0,0,0,G,14,Pericyte,39,11,5,5,5_1,Pericyte
G-3447,all,83,36,3925,2958,29,88044,84155,0,84155,0,1,G,27,B cell,60,36,9,9,9,Bcell
G-3448,all,92,40,4739,3497,28,61788,0,0,0,0,0,G,3,Alveolar fibroblast 1,65,40,1,1,1_6_2,Neutrophil
G-3449,all,78,36,5545,3561,33,50164,0,0,0,0,0,G,12,CD4+ T cell,57,36,1,1,1_2_1,Tcell (CD4)
G-3452,all,39,23,4364,2424,20,42284,1600,1904,1550,0.5512449,0.4487551,G,11,Inflammatory monocyte,41,23,3,3,3_4,AdventitialFib
G-3453,all,23,13,4182,2564,17,31268,0,0,0,0,0,G,3,Pericyte,44,14,3,3,3_5,SMC
G-3454,all,12,8,5414,2928,38,33448,0,0,0,0,0,G,4,Alveolar fibroblast 1,35,8,2,2,2_3,Vein
G-3456,all,174,48,3947,3319,23,96250,298356,17249,283989,0.05726037,0.9427396,G,29,Alveolar type 1 cell,50,14,3,3,3_1,SMC
G-3457,all,108,50,5090,3167,17,81631,0,0,0,0,0,G,20,Inflammatory monocyte,61,40,2,2,2_6,pDC
G-3458,all,105,44,4112,3108,33,84553,0,0,0,0,0,G,11,Megakaryocyte/Platelet,61,35,2,2,2_1,Capillary
G-3459,all,56,25,4660,2702,14,35927,0,0,0,0,0,G,9,Sox9+/Id2+ epithelial cell,55,27,2,2,2_5,DC
G-3460,all,70,27,4236,2626,25,46303,2294,0,2244,0,1,G,24,Capillary 1 cell,52,26,2,2,2_1,Capillary
G-3461,all,59,25,4877,2604,16,53435,187,0,187,0,1,G,12,Venous endothelial cell,53,26,1,1,1_5_1,LymphaticEndo
G-3462,all,55,26,3939,2890,28,42027,11735,0,11735,0,1,G,9,Endothelial progenitor cell,52,26,8,8,8_2,InterstitialMac
G-3463,all,38,23,4843,3700,29,54659,110,0,110,0,1,G,6,Natural killer cell,41,23,7,7,7_4,PatrolMac
G-3464,all,87,36,4858,3781,38,62196,0,0,0,0,0,G,6,Pericyte,61,34,3,3,3_4,AdventitialFib
G-3465,all,42,22,4905,2775,15,26827,0,0,0,0,0,G,2,Venous endothelial cell,45,22,2,2,2_3,Vein
G-3466,all,170,10,4647,2786,10,36907,231321,130777,100544,0.5653486,0.4346514,G,69,Alveolar type 2 cell,56,8,1,1,1_1,AT2
G-3468,all,57,34,4406,2165,30,59633,0,0,0,0,0,G,10,Capillary 1 cell,56,33,2,2,2_2,InflamMac
G-3469,all,26,11,4603,2864,9,15451,1152,0,1152,0,1,G,3,Interstitial macrophage,42,11,3,3,3_4,AdventitialFib
G-3470,all,50,26,4507,2627,36,35710,0,0,0,0,0,G,8,Inflammatory monocyte,50,26,2,2,2_6,pDC
G-3471,all,123,43,5451,2902,26,86829,0,0,0,0,0,G,25,Alveolar type 1 cell,46,22,6,6,6,AT1
G-3472,all,400,56,4833,3351,31,99148,157877,10358,147519,0.06560804,0.934392,G,9,Endothelial progenitor cell,57,18,1,1,1_6_2,Neutrophil
G-3473,all,213,47,5208,2949,29,101001,0,0,0,0,0,G,142,Alveolar fibroblast 1,53,22,1,1,1_3,AT2
G-3474,all,75,38,5225,3020,28,70293,0,0,0,0,0,G,8,Capillary 1 cell,56,37,2,2,2_1,Capillary
G-3475,all,49,31,5185,3799,32,79367,0,0,0,0,0,G,13,Vascular smooth muscle cell,49,31,5,5,5_1,Pericyte
G-3477,all,77,28,4212,2968,13,84913,49970,0,49970,0,1,G,10,Capillary 1 cell,56,29,3,3,3_5,SMC
G-3478,all,11,8,4567,2734,35,14410,0,0,0,0,0,G,3,Endothelial progenitor cell,31,9,2,2,2_1,Capillary
G-3479,all,43,28,5588,2305,34,48907,0,0,0,0,0,G,6,Endothelial progenitor cell,43,28,2,2,2_3,Vein
G-3481,all,31,18,4274,3059,16,49498,0,0,0,0,0,G,3,Sox9+/Id2+ epithelial cell,38,18,7,7,7_3,Tcell (CD8)
G-3482,all,73,15,4379,3260,9,31951,23942,0,23942,0,1,G,3,Proliferative mesenchymal progenitor cell,55,16,3,3,3_1,SMC
G-3484,all,40,14,4955,3506,25,46772,0,0,0,0,0,G,10,Inflammatory monocyte,45,15,2,2,2_2,InflamMac
G-3485,all,61,29,5050,3680,32,81371,0,0,0,0,0,G,7,Sox9+/Id2+ epithelial cell,58,30,2,2,2_2,InflamMac
G-3487,all,43,24,5013,3390,16,52039,2084,424,2084,0.169059,0.830941,G,2,Endothelial progenitor cell,45,24,2,2,2_6,pDC
G-3488,all,30,19,4604,2557,39,26528,0,0,0,0,0,G,4,Inflammatory monocyte,37,19,1,1,1_3,AT2
G-3489,all,47,19,3954,3227,20,44824,279,0,279,0,1,G,8,Secondary crest myofibroblast,47,19,2,2,2_3,Vein
G-3490,all,66,36,4943,2793,17,74334,209,50,159,0.2392344,0.7607656,G,6,Sox9+/Id2+ epithelial cell,57,36,7,7,7_3,Tcell (CD8)
G-3491,all,114,34,4513,2934,34,49787,42804,40232,23234,0.6339142,0.3660858,G,14,Alveolar fibroblast 1,48,14,2,2,2_5,DC
G-3492,all,129,30,4494,3286,15,53343,83304,4069,79235,0.04884519,0.9511548,G,6,Alveolar fibroblast 1,52,14,2,2,2_6,pDC
G-3493,all,14,8,4617,2744,21,13207,0,0,0,0,0,G,4,Inflammatory monocyte,29,8,2,2,2_6,pDC
G-3494,all,14,11,5046,3095,38,20020,0,0,0,0,0,G,3,Alveolar type 1 cell,33,11,6,6,6,AT1
G-3495,all,161,48,4278,2793,23,88190,92183,29104,53364,0.3529126,0.6470874,G,36,Pericyte,53,22,5,5,5_3,Pericyte
G-3496,all,51,26,4545,2605,39,26425,0,0,0,0,0,G,5,Inflammatory monocyte,51,26,2,2,2_2,InflamMac
G-3497,all,135,54,5281,2428,19,104437,0,0,0,0,0,G,68,CD4+ T cell,41,20,3,3,3_6,SCMF
G-3498,all,11,10,5455,2003,8,20589,0,0,0,0,0,G,3,Alveolar fibroblast 1,29,10,1,1,1_5_4,pDC
G-3499,all,107,35,4741,2632,19,82617,801,52,749,0.06491885,0.9350811,G,20,Alveolar type 2 cell,56,27,2,2,2_2,InflamMac
G-3500,all,36,19,5196,3045,10,33853,0,0,0,0,0,G,3,Natural killer cell,42,20,2,2,2_2,InflamMac
G-3501,all,62,31,5526,3128,15,68827,0,0,0,0,0,G,17,Alveolar type 1 cell,57,31,6,6,6,AT1
G-3504,all,59,33,4626,2491,28,50365,0,0,0,0,0,G,10,CD4+ T cell,56,33,7,7,7_4,PatrolMac
G-3505,all,151,49,4365,2871,15,84451,0,0,0,0,0,G,8,Neutrophil,50,21,2,2,2_6,pDC
G-3506,all,16,13,4279,3159,29,23453,0,0,0,0,0,G,5,CD4+ T cell,32,13,7,7,7_2,PatrolMac
G-3507,all,103,41,4794,3738,35,44036,5042,601,4492,0.1180051,0.8819949,G,17,Inflammatory monocyte,59,31,8,8,8_1,AlveolarMac
G-3508,all,64,31,4680,2846,27,37583,0,0,0,0,0,G,7,Capillary 2 cell,57,31,6,6,6,AT1
G-3510,all,68,38,4988,3226,20,86364,0,0,0,0,0,G,17,Venous endothelial cell,58,38,8,8,8_1,AlveolarMac
G-3511,all,252,72,3922,3079,26,104671,290008,51800,238208,0.1786158,0.8213842,G,36,Alveolar macrophage,55,30,8,8,8_1,AlveolarMac
G-3512,all,40,20,4463,2567,36,39204,65,4352,65,0.9852841,0.01471587,G,12,Sox9+/Id2+ epithelial cell,43,21,2,2,2_1,Capillary
G-3513,all,70,26,5596,2716,36,48354,0,0,0,0,0,G,12,Capillary 1 cell,55,26,8,8,8_2,InterstitialMac
G-3514,all,72,40,5446,2059,26,73112,0,0,0,0,0,G,14,Alveolar fibroblast 1,55,40,1,1,1_5_2,AlveolarFib
G-3517,all,49,28,4005,3071,32,71888,0,0,0,0,0,G,8,Capillary 1 cell,52,28,2,2,2_1,Capillary
G-3518,all,44,20,4957,2621,33,51688,0,0,0,0,0,G,20,Sox9+/Id2+ epithelial cell,45,21,2,2,2_1,Capillary
G-3519,all,17,12,4291,2523,17,28739,0,0,0,0,0,G,4,Alveolar fibroblast 1,36,13,1,1,1_4_3,AlveolarFib
G-3520,all,170,65,5123,2992,22,102586,0,0,0,0,0,G,42,Alveolar type 1 cell,46,26,6,6,6,AT1
G-3522,all,60,21,3928,3142,11,71061,5263,0,5263,0,1,G,16,Pericyte,55,21,5,5,5_3,Pericyte
G-3523,all,44,13,5425,3690,6,22848,0,0,0,0,0,G,29,Alveolar type 2 cell,47,13,1,1,1_1,AT2
G-3525,all,47,32,5540,3186,29,76922,0,0,0,0,0,G,7,Neutrophil,49,33,2,2,2_1,Capillary
G-3528,all,24,18,4801,3812,39,17615,0,0,0,0,0,G,2,B cell,42,18,2,2,2_6,pDC
G-3529,all,56,12,3963,3175,7,33367,28411,0,28411,0,1,G,6,Venous endothelial cell,51,12,2,2,2_3,Vein
G-3530,all,102,50,3793,3364,34,54001,0,0,0,0,0,G,16,Capillary 1 cell,64,45,2,2,2_3,Vein
G-3531,all,35,17,4925,3190,5,22188,1209,0,1209,0,1,G,3,Inflammatory monocyte,42,19,2,2,2_5,DC
