orig.ident,nCount_RNA,nFeature_RNA,x,y,z,volume,np,np_nuc,np_cyto,pctnuc,pctcyto,region,marker_reads,predicted.id,nCount_SCT,nFeature_SCT,SCT_snn_res.0.1,seurat_clusters,lung,cell_type
H-2842,all,33,17,3651,5919,31,42826,0,0,0,0,0,H,6,Alveolar fibroblast 1,47,18,1,1,1_4_1,AlveolarFib
H-2843,all,62,35,3168,5997,23,99730,171,0,171,0,1,H,14,Inflammatory monocyte,54,35,3,3,3_6,SCMF
H-2844,all,19,12,2123,6122,14,26233,0,0,0,0,0,H,9,Alveolar fibroblast 1,39,13,1,1,1_4_3,AlveolarFib
H-2845,all,48,34,2513,7557,36,50479,0,0,0,0,0,H,9,Alveolar type 1 cell,48,34,6,6,6,AT1
H-2849,all,140,19,3240,7536,22,89931,0,0,0,0,0,H,117,Alveolar type 2 cell,46,7,1,1,1_3,AT2
H-2850,all,31,19,2377,6932,39,35971,0,0,0,0,0,H,3,Capillary 1 cell,40,19,2,2,2_1,Capillary
H-2853,all,25,18,3713,6052,22,43859,0,0,0,0,0,H,3,Alveolar fibroblast 1,41,19,1,1,1_4_1,AlveolarFib
H-2855,all,21,16,2244,7006,33,37682,0,0,0,0,0,H,6,B cell,40,16,9,9,9,Bcell
H-2857,all,41,30,3609,7293,34,70084,0,0,0,0,0,H,7,Secondary crest myofibroblast,44,32,2,2,2_5,DC
H-2858,all,58,25,2213,6482,29,81647,0,0,0,0,0,H,26,Capillary 1 cell,54,25,4,4,4_1_1,ClubEpi
H-2861,all,22,16,3196,5762,26,53591,0,0,0,0,0,H,4,Megakaryocyte/Platelet,41,17,3,3,3_1,SMC
H-2864,all,53,28,2299,6186,23,56572,0,0,0,0,0,H,15,Alveolar fibroblast 1,52,29,2,2,2_4,Artery
H-2867,all,28,18,3762,5712,28,64737,0,0,0,0,0,H,5,Alveolar fibroblast 1,38,19,1,1,1_5_1,LymphaticEndo
H-2869,all,27,19,3566,7592,34,39829,0,0,0,0,0,H,13,Alveolar fibroblast 1,38,19,1,1,1_5_1,LymphaticEndo
H-2870,all,50,33,2004,7195,35,50076,0,0,0,0,0,H,15,Venous endothelial cell,50,33,3,3,3_3,AdventitialFib
H-2871,all,25,17,2557,7020,25,50270,0,0,0,0,0,H,11,Alveolar macrophage,45,17,8,8,8_1,AlveolarMac
H-2872,all,36,22,3256,5842,35,32659,0,0,0,0,0,H,7,Pericyte,41,22,5,5,5_1,Pericyte
H-2876,all,165,52,2923,6601,16,118258,257,0,257,0,1,H,82,CD4+ T cell,46,22,3,3,3_1,SMC
H-2877,all,43,7,2142,7588,7,21220,0,0,0,0,0,H,41,Ciliated cell,25,10,4,4,4_2,CiliatedEpi
H-2878,all,43,27,1984,7315,36,35921,0,0,0,0,0,H,11,Interstitial macrophage,43,27,8,8,8_3,InterstitialMac
H-2879,all,17,16,2012,6883,17,24235,0,0,0,0,0,H,5,Alveolar fibroblast 1,36,17,3,3,3_1,SMC
H-2880,all,47,16,3576,5748,21,36477,0,0,0,0,0,H,8,Alveolar type 1 cell,47,16,6,6,6,AT1
H-2882,all,30,18,2325,7113,36,31024,0,0,0,0,0,H,5,Neutrophil,40,19,1,1,1_4_1,AlveolarFib
H-2883,all,51,22,2757,7473,17,48901,0,0,0,0,0,H,10,Alveolar fibroblast 1,50,22,7,7,7_3,Tcell (CD8)
H-2886,all,21,11,2717,6958,6,12585,0,0,0,0,0,H,6,Capillary 1 cell,43,12,2,2,2_1,Capillary
H-2887,all,94,52,3313,6143,29,78070,0,0,0,0,0,H,17,Interstitial macrophage,64,50,8,8,8_3,InterstitialMac
H-2889,all,42,29,2318,7063,33,47439,0,0,0,0,0,H,6,Arterial endothelial cell,44,30,2,2,2_4,Artery
H-2890,all,40,26,2042,7177,24,30895,0,0,0,0,0,H,16,Alveolar fibroblast 2,41,26,3,3,3_4,AdventitialFib
H-2891,all,24,14,3694,6086,22,63377,0,0,0,0,0,H,3,Capillary 1 cell,43,14,9,9,9,Bcell
H-2893,all,60,30,3268,6075,20,58727,0,0,0,0,0,H,6,Alveolar fibroblast 1,54,31,2,2,2_4,Artery
H-2896,all,39,25,1972,6235,36,29192,0,0,0,0,0,H,3,Vascular smooth muscle cell,43,25,3,3,3_6,SCMF
H-2897,all,80,40,1990,6841,25,73381,0,0,0,0,0,H,11,Alveolar type 1 cell,57,40,6,6,6,AT1
H-2904,all,29,19,2324,5968,11,29393,0,0,0,0,0,H,6,Arterial endothelial cell,40,19,7,7,7_4,PatrolMac
H-2905,all,22,10,2329,6169,7,19162,0,0,0,0,0,H,2,Alveolar fibroblast 1,42,11,2,2,2_2,InflamMac
H-2907,all,35,26,3629,7253,35,32471,0,0,0,0,0,H,5,Venous endothelial cell,39,26,3,3,3_4,AdventitialFib
H-2912,all,42,22,3668,5725,16,71472,0,0,0,0,0,H,4,CD8+ T cell,44,22,6,6,6,AT1
H-2913,all,29,18,3596,5885,22,27727,0,0,0,0,0,H,9,Alveolar type 1 cell,38,18,6,6,6,AT1
H-2914,all,106,40,3471,5748,26,94159,0,0,0,0,0,H,70,Alveolar type 2 cell,55,30,1,1,1_1,AT2
H-2915,all,121,56,2866,7382,16,138682,0,0,0,0,0,H,38,Alveolar type 1 cell,42,26,9,9,9,Bcell
H-2917,all,66,32,3616,5919,25,60675,0,0,0,0,0,H,6,Alveolar type 1 cell,59,32,6,6,6,AT1
H-2918,all,69,37,3588,5793,22,110689,0,0,0,0,0,H,8,Proliferative mesenchymal progenitor cell,58,37,5,5,5_3,Pericyte
H-2919,all,41,24,1982,6715,24,32961,0,0,0,0,0,H,7,Alveolar fibroblast 1,43,26,2,2,2_4,Artery
H-2920,all,85,46,2142,5943,13,97207,0,0,0,0,0,H,11,Capillary 1 cell,62,46,2,2,2_3,Vein
H-2922,all,24,16,2577,6956,7,27092,0,0,0,0,0,H,5,Alveolar fibroblast 1,42,18,2,2,2_5,DC
H-2925,all,8,6,2106,6493,38,25117,0,0,0,0,0,H,3,Alveolar type 1 cell,28,8,6,6,6,AT1
H-2926,all,8,4,3089,6056,7,12328,0,0,0,0,0,H,2,Sox9+/Id2+ epithelial cell,25,6,1,1,1_3,AT2
H-2928,all,14,11,3219,5782,28,28653,0,0,0,0,0,H,7,Endothelial progenitor cell,29,11,1,1,1_5_1,LymphaticEndo
H-2929,all,57,10,3699,5941,18,48459,0,0,0,0,0,H,43,Alveolar type 2 cell,51,10,1,1,1_1,AT2
H-2930,all,16,15,2271,7133,7,18237,0,0,0,0,0,H,5,Alveolar fibroblast 1,32,16,3,3,3_5,SMC
H-2938,all,39,30,3694,7585,22,67274,0,0,0,0,0,H,12,B cell,41,31,3,3,3_2,SMC
H-2941,all,39,25,1975,7343,24,59242,0,0,0,0,0,H,2,Mesothelial cell,42,25,3,3,3_3,AdventitialFib
H-2943,all,76,41,2042,6851,11,65806,118,0,118,0,1,H,10,Venous endothelial cell,54,41,3,3,3_4,AdventitialFib
H-2946,all,22,15,3359,7127,5,18509,0,0,0,0,0,H,9,B cell,41,15,3,3,3_6,SCMF
H-2947,all,55,27,3628,5887,21,59344,0,0,0,0,0,H,7,Alveolar type 1 cell,53,27,6,6,6,AT1
H-2955,all,33,22,2268,5865,23,45461,0,0,0,0,0,H,5,Alveolar fibroblast 1,40,22,3,3,3_4,AdventitialFib
H-2960,all,9,3,2183,6565,3,6191,0,0,0,0,0,H,2,Proliferative mesenchymal progenitor cell,24,4,2,2,2_6,pDC
H-2963,all,26,18,3235,5809,33,30721,0,0,0,0,0,H,6,Alveolar type 1 cell,45,18,7,7,7_3,Tcell (CD8)
H-2965,all,100,10,1985,7517,24,33225,0,0,0,0,0,H,92,Ciliated cell,31,10,4,4,4_2,CiliatedEpi
H-2971,all,15,11,3276,6163,33,15423,0,0,0,0,0,H,9,Alveolar macrophage,30,11,3,3,3_4,AdventitialFib
H-2981,all,60,25,4012,120,9,43898,0,0,0,0,0,H,23,Arterial endothelial cell,53,25,6,6,6,AT1
H-2983,all,40,22,4981,57,22,50152,0,0,0,0,0,H,11,Alveolar type 1 cell,43,22,6,6,6,AT1
H-2984,all,45,18,5181,1620,35,56560,0,0,0,0,0,H,7,Innate lymphoid cell,46,18,7,7,7_3,Tcell (CD8)
H-2985,all,44,24,5335,1388,14,78729,0,0,0,0,0,H,14,Pericyte,44,24,5,5,5_3,Pericyte
H-2986,all,29,15,5228,1451,26,78804,0,0,0,0,0,H,8,B cell,38,15,9,9,9,Bcell
H-2987,all,33,19,4688,236,10,66610,0,0,0,0,0,H,8,B cell,42,19,9,9,9,Bcell
H-2989,all,23,14,4129,908,7,31499,0,0,0,0,0,H,9,Alveolar fibroblast 1,41,14,1,1,1_5_1,LymphaticEndo
H-2990,all,19,16,4180,1778,38,31733,0,0,0,0,0,H,4,Alveolar type 1 cell,39,16,6,6,6,AT1
H-2991,all,47,29,5043,1945,33,93005,0,0,0,0,0,H,3,Alveolar fibroblast 1,47,29,3,3,3_4,AdventitialFib
H-2992,all,54,26,3971,1273,31,79333,0,0,0,0,0,H,15,B cell,52,26,9,9,9,Bcell
H-2994,all,67,34,3780,565,17,79412,0,0,0,0,0,H,11,Alveolar fibroblast 1,57,34,2,2,2_6,pDC
H-2995,all,26,13,3897,1164,26,44322,0,0,0,0,0,H,2,Mast cell,43,13,7,7,7_4,PatrolMac
H-2997,all,49,17,3956,1686,35,38055,0,0,0,0,0,H,14,Alveolar type 1 cell,49,17,6,6,6,AT1
H-3000,all,38,14,3826,534,30,58465,0,0,0,0,0,H,2,Alveolar macrophage,43,14,7,7,7_2,PatrolMac
H-3001,all,38,22,4095,186,7,31206,0,0,0,0,0,H,11,Pulmonary neuroendocrine cell,41,23,2,2,2_5,DC
H-3002,all,95,21,5452,1451,14,87203,0,0,0,0,0,H,69,Alveolar type 2 cell,54,20,1,1,1_1,AT2
H-3003,all,65,24,5148,1446,7,46526,0,0,0,0,0,H,19,Alveolar type 1 cell,55,24,6,6,6,AT1
H-3004,all,43,26,4073,234,10,50913,0,0,0,0,0,H,13,Inflammatory monocyte,44,26,1,1,1_3,AT2
H-3005,all,30,20,5345,770,21,65161,0,0,0,0,0,H,4,Capillary 2 cell,38,19,2,2,2_1,Capillary
H-3007,all,39,20,3970,1358,28,41324,0,0,0,0,0,H,13,Mesothelial cell,44,21,3,3,3_1,SMC
H-3008,all,55,31,4293,901,21,88210,0,0,0,0,0,H,12,Capillary 1 cell,54,31,9,9,9,Bcell
H-3009,all,21,14,3998,849,36,37281,0,0,0,0,0,H,3,Proliferative mesenchymal progenitor cell,37,14,2,2,2_6,pDC
H-3012,all,127,43,3914,818,32,89341,0,0,0,0,0,H,33,Alveolar macrophage,48,22,8,8,8_1,AlveolarMac
H-3014,all,27,18,3792,263,23,83427,115,0,115,0,1,H,6,Sox9+/Id2+ epithelial cell,46,18,1,1,1_3,AT2
H-3016,all,22,12,4300,1139,37,37184,0,0,0,0,0,H,2,Endothelial progenitor cell,39,13,1,1,1_6_2,Neutrophil
H-3017,all,30,19,5121,1573,22,72869,0,0,0,0,0,H,4,Inflammatory monocyte,38,19,5,5,5_3,Pericyte
H-3020,all,19,9,3828,1112,27,28545,0,0,0,0,0,H,10,Proliferative mesenchymal progenitor cell,41,10,3,3,3_1,SMC
H-3021,all,22,11,5545,1304,23,39043,0,0,0,0,0,H,7,Secondary crest myofibroblast,40,12,3,3,3_1,SMC
H-3022,all,41,32,5442,815,26,106459,0,0,0,0,0,H,9,T regulatory cell,41,32,7,7,7_2,PatrolMac
H-3023,all,56,31,3918,1130,25,65768,0,0,0,0,0,H,6,Innate lymphoid cell,54,31,7,7,7_3,Tcell (CD8)
H-3025,all,91,46,4818,391,17,83821,56,56,0,1,0,H,26,Interstitial macrophage,66,46,2,2,2_5,DC
H-3026,all,10,7,4033,876,9,20604,0,0,0,0,0,H,4,Alveolar type 2 cell,34,8,2,2,2_2,InflamMac
H-3027,all,80,22,3789,1620,22,87330,0,0,0,0,0,H,59,AT1/AT2,57,22,1,1,1_1,AT2
H-3029,all,11,9,4684,47,6,18447,0,0,0,0,0,H,2,Endothelial progenitor cell,30,9,2,2,2_1,Capillary
H-3030,all,24,13,3898,168,30,79516,0,0,0,0,0,H,2,Proliferative mesenchymal progenitor cell,42,13,3,3,3_3,AdventitialFib
H-3031,all,21,15,3881,520,35,47677,0,0,0,0,0,H,7,Alveolar fibroblast 1,38,15,1,1,1_5_1,LymphaticEndo
H-3032,all,20,14,5458,1227,37,33292,0,0,0,0,0,H,8,Natural killer cell,37,14,3,3,3_4,AdventitialFib
H-3033,all,16,12,5126,1864,10,26325,0,0,0,0,0,H,3,Alveolar type 1 cell,35,12,6,6,6,AT1
H-3035,all,46,29,5236,1810,35,46320,0,0,0,0,0,H,8,Pulmonary neuroendocrine cell,51,31,2,2,2_5,DC
H-3036,all,37,16,4167,1860,19,34217,0,0,0,0,0,H,8,Venous endothelial cell,41,16,7,7,7_3,Tcell (CD8)
H-3038,all,17,15,3822,853,35,49793,0,0,0,0,0,H,6,Pericyte,37,15,5,5,5_3,Pericyte
H-3039,all,23,15,5329,1149,18,38195,0,0,0,0,0,H,8,Alveolar type 1 cell,41,15,1,1,1_5_2,AlveolarFib
H-3040,all,9,7,4523,1164,21,13855,0,0,0,0,0,H,2,Natural killer cell,27,8,2,2,2_2,InflamMac
H-3041,all,21,14,4652,284,15,47019,0,0,0,0,0,H,5,Alveolar fibroblast 1,38,14,2,2,2_3,Vein
H-3042,all,33,22,3927,1750,17,85193,0,0,0,0,0,H,10,Capillary 1 cell,38,21,2,2,2_1,Capillary
H-3044,all,98,26,4470,1142,12,64961,0,0,0,0,0,H,68,Alveolar type 2 cell,60,25,1,1,1_3,AT2
H-3045,all,97,35,4951,216,19,103628,0,0,0,0,0,H,58,AT1/AT2,59,33,1,1,1_3,AT2
H-3046,all,83,29,4204,800,32,75650,0,0,0,0,0,H,8,Alveolar type 1 cell,58,29,6,6,6,AT1
H-3047,all,27,18,4498,68,16,73723,0,0,0,0,0,H,8,CD4+ T cell,42,18,9,9,9,Bcell
H-3048,all,57,34,4178,1703,31,95498,0,0,0,0,0,H,13,Alveolar fibroblast 1,54,34,2,2,2_1,Capillary
H-3049,all,46,28,5018,1725,31,108710,0,0,0,0,0,H,12,Arterial endothelial cell,48,30,2,2,2_4,Artery
H-3050,all,55,30,3859,1123,26,85836,0,0,0,0,0,H,22,Alveolar type 2 cell,52,30,7,7,7_2,PatrolMac
H-3052,all,28,23,4686,309,21,47965,59,0,59,0,1,H,2,Sox9+/Id2+ epithelial cell,39,23,1,1,1_3,AT2
H-3053,all,36,24,4992,1898,27,90017,0,0,0,0,0,H,11,Arterial endothelial cell,42,25,3,3,3_1,SMC
H-3055,all,12,11,3977,821,38,33475,0,0,0,0,0,H,2,Proliferative mesenchymal progenitor cell,31,11,2,2,2_6,pDC
H-3058,all,28,18,5166,1892,17,63427,0,0,0,0,0,H,4,Venous endothelial cell,41,20,2,2,2_5,DC
H-3060,all,89,45,4963,261,29,79057,0,0,0,0,0,H,19,Inflammatory monocyte,60,44,8,8,8_2,InterstitialMac
H-3061,all,46,20,4243,1001,21,63019,0,0,0,0,0,H,9,Alveolar fibroblast 1,46,20,6,6,6,AT1
H-3062,all,96,29,5133,1912,29,86631,0,0,0,0,0,H,13,Alveolar type 1 cell,57,27,6,6,6,AT1
H-3064,all,43,22,4284,1035,13,78139,51,51,0,1,0,H,15,B cell,43,22,9,9,9,Bcell
H-3066,all,33,16,5534,1438,10,45426,0,0,0,0,0,H,9,Arterial endothelial cell,42,16,2,2,2_4,Artery
H-3067,all,61,26,4002,576,18,89186,0,0,0,0,0,H,34,Pericyte,54,26,5,5,5_1,Pericyte
H-3068,all,11,8,4885,260,32,35621,0,0,0,0,0,H,4,Capillary 1 cell,32,8,1,1,1_3,AT2
H-3071,all,49,34,5200,1273,15,64806,0,0,0,0,0,H,9,Classical DC subset 2,50,34,2,2,2_1,Capillary
H-3072,all,49,28,4021,1221,22,81550,0,0,0,0,0,H,9,Inflammatory monocyte,49,28,3,3,3_4,AdventitialFib
H-3073,all,39,25,5104,1660,22,85411,0,0,0,0,0,H,12,Inflammatory monocyte,41,25,9,9,9,Bcell
H-3074,all,23,15,4756,382,24,44396,0,0,0,0,0,H,14,Alveolar type 2 cell,40,17,2,2,2_5,DC
H-3075,all,12,4,5026,85,30,12957,0,0,0,0,0,H,2,Alveolar type 1 cell,37,4,6,6,6,AT1
H-3077,all,67,33,3919,1635,27,84816,0,0,0,0,0,H,13,Sox9+/Id2+ epithelial cell,56,33,3,3,3_6,SCMF
H-3078,all,13,9,3955,318,21,31551,0,0,0,0,0,H,8,Alveolar macrophage,28,9,4,4,4_1_2,ClubEpi
H-3079,all,26,17,4294,1379,37,46407,0,0,0,0,0,H,3,Endothelial progenitor cell,44,17,2,2,2_1,Capillary
H-3080,all,15,3,5484,1287,39,21754,0,0,0,0,0,H,13,Sox9+/Id2+ epithelial cell,40,3,1,1,1_1,AT2
H-3081,all,54,31,4345,1230,21,101212,0,0,0,0,0,H,14,Alveolar type 1 cell,54,31,8,8,8_3,InterstitialMac
H-3082,all,44,20,5318,805,32,63754,0,0,0,0,0,H,6,Alveolar fibroblast 1,46,21,2,2,2_4,Artery
H-3085,all,39,21,4883,1900,18,40010,0,0,0,0,0,H,5,Natural killer cell,42,21,7,7,7_3,Tcell (CD8)
H-3086,all,8,7,3896,1533,20,6647,0,0,0,0,0,H,3,Capillary 1 cell,26,8,2,2,2_1,Capillary
H-3087,all,25,10,5506,1321,26,58272,0,0,0,0,0,H,19,Pericyte,44,10,5,5,5_1,Pericyte
H-3088,all,58,31,5169,1181,13,93355,0,0,0,0,0,H,15,Inflammatory monocyte,54,31,3,3,3_6,SCMF
H-3089,all,29,18,3833,893,36,61174,0,0,0,0,0,H,6,Alveolar fibroblast 1,41,19,3,3,3_1,SMC
H-3090,all,37,22,3965,253,20,78906,0,0,0,0,0,H,19,Pericyte,40,22,5,5,5_1,Pericyte
H-3091,all,28,17,5433,1172,36,73009,0,0,0,0,0,H,3,Alveolar type 1 cell,39,17,6,6,6,AT1
H-3093,all,141,30,4210,1112,30,129411,0,0,0,0,0,H,108,Alveolar type 2 cell,45,10,1,1,1_1,AT2
H-3095,all,31,19,4034,1168,35,62383,0,0,0,0,0,H,18,Pericyte,39,19,5,5,5_1,Pericyte
H-3096,all,37,21,3926,1557,19,40343,0,0,0,0,0,H,5,Capillary 1 cell,42,21,8,8,8_2,InterstitialMac
H-3097,all,62,10,4044,285,18,43965,0,0,0,0,0,H,56,Alveolar type 2 cell,51,10,1,1,1_3,AT2
H-3098,all,38,7,5260,1200,27,41631,0,0,0,0,0,H,34,Sox9+/Id2+ epithelial cell,46,7,1,1,1_1,AT2
H-3099,all,58,28,3842,284,20,96975,0,0,0,0,0,H,14,Alveolar type 1 cell,54,28,6,6,6,AT1
H-3100,all,11,7,4170,701,37,39987,0,0,0,0,0,H,3,Sox9+/Id2+ epithelial cell,35,7,2,2,2_3,Vein
H-3101,all,21,16,5144,1551,19,45952,0,0,0,0,0,H,3,Capillary 2 cell,40,16,2,2,2_1,Capillary
H-3102,all,35,24,4109,1869,33,52802,0,0,0,0,0,H,8,Capillary 1 cell,43,24,6,6,6,AT1
H-3105,all,35,21,4287,1507,29,59214,0,0,0,0,0,H,4,Alveolar type 1 cell,43,21,6,6,6,AT1
H-3106,all,48,35,4715,417,32,62909,0,0,0,0,0,H,8,Airway smooth muscle cell,48,35,3,3,3_6,SCMF
H-3107,all,62,39,4112,1169,32,100268,0,0,0,0,0,H,6,Mesothelial cell,56,40,6,6,6,AT1
H-3109,all,12,9,3888,1701,37,22713,0,0,0,0,0,H,4,Alveolar fibroblast 1,32,10,2,2,2_4,Artery
H-3111,all,25,15,4096,670,38,33230,0,0,0,0,0,H,7,Interstitial macrophage,44,15,8,8,8_3,InterstitialMac
H-3113,all,96,44,5246,1361,29,87750,0,0,0,0,0,H,17,Alveolar type 1 cell,64,43,3,3,3_1,SMC
H-3115,all,7,6,3878,582,36,14596,0,0,0,0,0,H,2,Alveolar fibroblast 1,22,9,2,2,2_3,Vein
H-3119,all,70,31,5107,1479,14,67160,0,0,0,0,0,H,10,Capillary 1 cell,56,31,6,6,6,AT1
H-3122,all,37,25,4050,392,18,61438,0,0,0,0,0,H,14,CD4+ T cell,40,25,1,1,1_5_2,AlveolarFib
H-3123,all,15,14,5298,1571,28,49468,0,0,0,0,0,H,3,Secondary crest myofibroblast,29,14,5,5,5_1,Pericyte
H-3124,all,23,12,4938,19,33,23792,0,0,0,0,0,H,2,Alveolar type 1 cell,44,12,8,8,8_1,AlveolarMac
H-3126,all,29,15,5312,1071,13,48967,0,0,0,0,0,H,12,Arterial endothelial cell,39,15,2,2,2_4,Artery
H-3129,all,28,20,3977,1840,18,70378,0,0,0,0,0,H,9,B cell,43,20,9,9,9,Bcell
H-3130,all,17,14,4064,692,36,26656,0,0,0,0,0,H,6,Alveolar macrophage,33,14,8,8,8_2,InterstitialMac
H-3132,all,47,28,4007,736,15,77298,0,0,0,0,0,H,9,Alveolar type 2 cell,45,27,2,2,2_1,Capillary
H-3133,all,53,30,3785,84,33,82058,0,0,0,0,0,H,9,B cell,53,30,7,7,7_2,PatrolMac
H-3134,all,115,24,4053,770,24,79840,0,0,0,0,0,H,95,Alveolar fibroblast 1,48,13,2,2,2_4,Artery
H-3135,all,53,35,4589,167,23,71037,0,0,0,0,0,H,13,Pericyte,53,35,5,5,5_3,Pericyte
H-3137,all,22,13,4092,834,34,28990,0,0,0,0,0,H,3,Secondary crest myofibroblast,40,13,3,3,3_4,AdventitialFib
H-3139,all,45,25,5134,1512,21,43767,0,0,0,0,0,H,5,Arterial endothelial cell,46,26,2,2,2_4,Artery
H-3143,all,50,31,4625,251,22,96173,0,0,0,0,0,H,15,Alveolar fibroblast 1,55,31,2,2,2_1,Capillary
H-3145,all,110,41,5305,1459,13,115124,0,0,0,0,0,H,16,Arterial endothelial cell,54,32,6,6,6,AT1
H-3146,all,44,25,3925,461,11,93348,50,0,50,0,1,H,11,Chondrocyte,42,24,2,2,2_1,Capillary
H-3147,all,38,25,3796,1015,36,67602,0,0,0,0,0,H,4,Sox9+/Id2+ epithelial cell,42,25,6,6,6,AT1
H-3151,all,24,18,4765,247,12,40604,0,0,0,0,0,H,3,B cell,42,18,1,1,1_3,AT2
H-3153,all,76,19,5246,1404,18,57705,0,0,0,0,0,H,16,Alveolar type 1 cell,54,19,6,6,6,AT1
H-3154,all,17,12,4192,1848,37,36884,0,0,0,0,0,H,4,Endothelial progenitor cell,34,12,3,3,3_6,SCMF
H-3156,all,54,33,4061,1535,27,95520,0,0,0,0,0,H,15,Inflammatory monocyte,54,34,3,3,3_1,SMC
H-3158,all,42,21,4301,748,21,46975,0,0,0,0,0,H,4,Capillary 1 cell,44,21,2,2,2_3,Vein
H-3159,all,29,18,4615,206,30,53835,0,0,0,0,0,H,2,Capillary 1 cell,42,17,2,2,2_1,Capillary
H-3161,all,11,8,4097,549,7,24060,0,0,0,0,0,H,2,Endothelial progenitor cell,34,8,2,2,2_1,Capillary
H-3162,all,83,12,4029,310,16,52180,0,0,0,0,0,H,68,Alveolar type 2 cell,54,12,1,1,1_1,AT2
H-3163,all,19,14,4116,851,32,24349,0,0,0,0,0,H,2,Pericyte,39,14,3,3,3_4,AdventitialFib
H-3165,all,135,26,4220,689,34,84208,0,0,0,0,0,H,118,Alveolar type 2 cell,46,8,1,1,1_1,AT2
H-3169,all,52,24,5004,104,16,76230,0,0,0,0,0,H,24,Alveolar type 1 cell,51,24,6,6,6,AT1
H-3172,all,42,23,5372,818,16,69076,0,0,0,0,0,H,7,CD4+ T cell,43,23,7,7,7_4,PatrolMac
H-3173,all,21,10,4459,22,26,58109,0,0,0,0,0,H,15,Alveolar type 2 cell,43,10,1,1,1_1,AT2
H-3174,all,33,19,5308,1115,16,65820,0,0,0,0,0,H,12,AT1/AT2,41,20,1,1,1_4_1,AlveolarFib
H-3176,all,59,22,4147,1895,12,52881,0,0,0,0,0,H,6,Alveolar type 1 cell,53,22,6,6,6,AT1
H-3178,all,143,45,3994,961,18,133996,0,0,0,0,0,H,40,Alveolar type 1 cell,49,23,6,6,6,AT1
H-3179,all,10,9,5173,1858,6,25207,0,0,0,0,0,H,2,Basophil,27,11,2,2,2_5,DC
H-3180,all,19,18,4118,809,32,32387,0,0,0,0,0,H,2,Inflammatory monocyte,45,19,3,3,3_2,SMC
H-3182,all,39,18,5065,1640,20,64716,0,0,0,0,0,H,7,Alveolar macrophage,41,18,8,8,8_1,AlveolarMac
H-3183,all,51,33,4082,611,24,93020,0,0,0,0,0,H,19,Alveolar fibroblast 1,51,33,3,3,3_4,AdventitialFib
H-3185,all,80,31,3857,555,30,72353,0,0,0,0,0,H,9,CD4+ T cell,57,31,7,7,7_2,PatrolMac
H-3188,all,57,29,4264,1271,30,88590,0,0,0,0,0,H,8,Inflammatory monocyte,54,30,3,3,3_1,SMC
H-3189,all,43,22,4207,918,38,73529,0,0,0,0,0,H,3,CD8+ T cell,45,22,2,2,2_1,Capillary
H-3190,all,22,17,3907,1492,13,20053,0,0,0,0,0,H,6,Alveolar macrophage,40,17,8,8,8_1,AlveolarMac
H-3192,all,48,13,5287,1168,24,62812,0,0,0,0,0,H,35,AT1/AT2,48,13,1,1,1_1,AT2
H-3193,all,23,15,4216,1023,27,49576,0,0,0,0,0,H,3,CD8+ T cell,42,15,9,9,9,Bcell
H-3194,all,78,36,5091,1083,21,115842,0,0,0,0,0,H,23,Secondary crest myofibroblast,56,37,3,3,3_1,SMC
H-3195,all,53,17,5046,49,33,61950,0,0,0,0,0,H,8,Alveolar type 1 cell,51,17,6,6,6,AT1
H-3196,all,25,10,4246,1040,29,35552,0,0,0,0,0,H,12,Sox9+/Id2+ epithelial cell,46,10,1,1,1_1,AT2
H-3199,all,44,16,4352,1164,38,52724,0,0,0,0,0,H,2,Inflammatory monocyte,47,18,2,2,2_5,DC
H-3200,all,131,33,3974,1200,19,132771,0,0,0,0,0,H,96,Inflammatory monocyte,47,13,2,2,2_5,DC
H-3202,all,85,39,3998,160,13,67343,0,0,0,0,0,H,22,Alveolar fibroblast 1,63,39,6,6,6,AT1
H-3203,all,43,27,4236,1577,13,57091,0,0,0,0,0,H,13,Capillary 1 cell,44,27,2,2,2_6,pDC
H-3204,all,67,38,4431,1243,15,79256,0,0,0,0,0,H,11,Inflammatory monocyte,58,40,2,2,2_5,DC
H-3206,all,26,16,4923,1878,15,34450,0,0,0,0,0,H,5,Classical DC subset 2,41,16,7,7,7_3,Tcell (CD8)
H-3207,all,43,22,5337,1618,29,88380,0,0,0,0,0,H,10,Venous endothelial cell,45,22,3,3,3_4,AdventitialFib
H-3208,all,25,16,4729,374,31,35776,0,0,0,0,0,H,6,B cell,43,16,9,9,9,Bcell
H-3209,all,31,19,3929,1511,13,34126,0,0,0,0,0,H,17,Interstitial macrophage,40,19,8,8,8_1,AlveolarMac
H-3213,all,86,39,5496,1412,23,107283,0,0,0,0,0,H,20,Arterial endothelial cell,59,39,2,2,2_4,Artery
H-3215,all,41,27,3962,1091,26,76315,0,0,0,0,0,H,8,Alveolar fibroblast 1,42,27,1,1,1_5_1,LymphaticEndo
H-3217,all,13,5,5257,690,40,6591,0,0,0,0,0,H,11,Sox9+/Id2+ epithelial cell,35,5,6,6,6,AT1
H-3219,all,47,28,4715,326,21,72244,0,0,0,0,0,H,9,Pericyte,47,28,5,5,5_1,Pericyte
H-3221,all,63,16,4761,461,35,59448,0,0,0,0,0,H,42,Alveolar type 2 cell,51,16,1,1,1_1,AT2
H-3222,all,21,15,4829,292,24,38782,0,0,0,0,0,H,2,Endothelial progenitor cell,43,15,2,2,2_6,pDC
