orig.ident,nCount_RNA,nFeature_RNA,x,y,z,volume,np,np_nuc,np_cyto,pctnuc,pctcyto,region,marker_reads,predicted.id,nCount_SCT,nFeature_SCT,SCT_snn_res.0.1,seurat_clusters,lung,cell_type
C-5243,all,69,32,5716,720,31,52634,0,0,0,0,0,C,14,Inflammatory monocyte,54,33,3,3,3_1,SMC
C-5245,all,54,33,6026,876,37,27555,0,0,0,0,0,C,4,Inflammatory monocyte,53,33,1,1,1_2_3,Tcell (CD4)
C-5246,all,42,26,6107,1824,39,14690,0,0,0,0,0,C,4,CD4+ T cell,42,26,1,1,1_5_2,AlveolarFib
C-5247,all,113,45,6966,1322,25,67380,0,0,0,0,0,C,49,Capillary 1 cell,64,45,4,4,4_1_2,CiliatedEpi
C-5249,all,286,76,6236,1942,28,53655,0,0,0,0,0,C,166,Ciliated cell,53,21,4,4,4_2,ClubEpi
C-5250,all,19,7,6157,1343,40,9505,0,0,0,0,0,C,18,Ciliated cell,21,9,4,4,4_2,CiliatedEpi
C-5254,all,50,32,7353,1738,30,14329,0,0,0,0,0,C,21,Capillary 1 cell,43,31,4,4,4_1_1,CiliatedEpi
C-5256,all,26,10,6017,1243,40,11113,0,0,0,0,0,C,3,Sox9+/Id2+ epithelial cell,40,11,1,1,1_4_1,AlveolarFib
C-5260,all,35,23,7086,1258,40,7339,0,0,0,0,0,C,5,Sox9+/Id2+ epithelial cell,42,23,8,8,8_2,InterstitialMac
C-5264,all,49,23,7331,1483,40,13697,0,0,0,0,0,C,13,Alveolar fibroblast 1,51,24,1,1,1_4_1,AlveolarFib
C-5265,all,142,68,7039,1358,28,39149,0,0,0,0,0,C,55,Ciliated cell,46,37,4,4,4_1_1,CiliatedEpi
C-5266,all,54,31,6549,1194,27,25499,0,0,0,0,0,C,21,Ciliated cell,48,30,4,4,4_1_1,CiliatedEpi
C-5267,all,53,31,6531,1152,23,51068,0,0,0,0,0,C,7,Ciliated cell,53,31,7,7,7_3,Tcell (CD8)
C-5269,all,13,5,6217,1021,8,7346,0,0,0,0,0,C,4,Proliferative mesenchymal progenitor cell,35,6,3,3,3_1,SMC
C-5274,all,15,8,6802,1233,39,13152,0,0,0,0,0,C,4,Proliferative mesenchymal progenitor cell,33,9,3,3,3_1,SMC
C-5277,all,39,25,6817,1204,40,15495,0,0,0,0,0,C,20,Ciliated cell,42,26,2,2,2_4,Artery
C-5278,all,145,51,6897,1245,28,46639,0,0,0,0,0,C,80,Arterial endothelial cell,64,49,4,4,4_2,CiliatedEpi
C-5280,all,31,4,6624,201,6,7399,0,0,0,0,0,C,28,Alveolar type 2 cell,45,4,1,1,1_1,AT2
C-5281,all,28,18,7041,471,42,5891,0,0,0,0,0,C,4,CD4+ T cell,38,19,3,3,3_2,SMC
C-5283,all,91,59,7380,1067,18,30897,0,0,0,0,0,C,13,Alveolar fibroblast 2,69,58,3,3,3_3,AdventitialFib
C-5284,all,28,11,5938,1002,19,16543,0,0,0,0,0,C,2,Alveolar type 1 cell,38,12,1,1,1_4_1,AlveolarFib
C-5285,all,144,23,6204,1807,29,42306,0,0,0,0,0,C,106,Capillary 1 cell,46,22,4,4,4_2,CiliatedEpi
C-5286,all,25,15,6238,1134,38,27307,0,0,0,0,0,C,13,Venous endothelial cell,46,15,3,3,3_4,AdventitialFib
C-5290,all,234,69,7131,2823,22,96924,0,0,0,0,0,C,24,Inflammatory monocyte,56,40,1,1,1_2_3,Tcell (CD4)
C-5292,all,430,100,5929,3060,23,147051,106,0,106,0,1,C,256,Ciliated cell,46,13,4,4,4_2,ClubEpi
C-5294,all,77,36,7090,2673,34,53429,0,0,0,0,0,C,6,Proliferative mesenchymal progenitor cell,58,36,3,3,3_3,AdventitialFib
C-5295,all,178,55,6553,3635,23,69731,0,0,0,0,0,C,66,Ciliated cell,45,30,4,4,4_1_2,CiliatedEpi
C-5298,all,60,33,5866,2834,19,37225,0,0,0,0,0,C,9,Alveolar fibroblast 1,55,34,1,1,1_4_1,AlveolarFib
C-5299,all,178,74,7077,2720,27,72589,0,0,0,0,0,C,25,Classical DC subset 2,52,40,2,2,2_5,DC
C-5300,all,101,50,6548,2534,32,46105,0,0,0,0,0,C,10,Alveolar fibroblast 1,61,41,3,3,3_2,SMC
C-5301,all,13,8,6055,2257,40,13672,0,0,0,0,0,C,2,CD4+ T cell,30,8,1,1,1_5_2,AlveolarFib
C-5302,all,115,48,6979,3478,32,55321,0,0,0,0,0,C,21,CD4+ T cell,47,30,7,7,7_4,PatrolMac
C-5303,all,80,30,6883,3587,16,44061,0,0,0,0,0,C,9,Alveolar macrophage,54,30,5,5,5_3,Pericyte
C-5306,all,52,27,6680,3456,37,39151,0,0,0,0,0,C,5,Sox9+/Id2+ epithelial cell,53,28,1,1,1_5_2,AlveolarFib
C-5308,all,328,67,6599,3422,30,62401,0,0,0,0,0,C,227,Natural killer cell,40,23,4,4,4_2,CiliatedEpi
C-5309,all,175,60,6019,2633,27,88082,0,0,0,0,0,C,33,Inflammatory monocyte,51,31,3,3,3_2,SMC
C-5311,all,172,61,7085,2411,16,86704,0,0,0,0,0,C,32,B cell,55,35,9,9,9,Bcell
C-5313,all,77,40,6375,2801,26,40020,0,0,0,0,0,C,8,B cell,58,41,3,3,3_2,SMC
C-5315,all,445,90,6447,3151,21,89634,0,0,0,0,0,C,281,Venous endothelial cell,51,41,4,4,4_2,CiliatedEpi
C-5316,all,265,83,6382,3271,34,55787,0,0,0,0,0,C,128,Secretory cell,46,20,4,4,4_2,ClubEpi
C-5318,all,68,35,7054,2587,25,56671,0,0,0,0,0,C,5,Alveolar fibroblast 1,57,35,1,1,1_5_2,AlveolarFib
C-5319,all,46,20,6887,2750,8,30668,0,0,0,0,0,C,6,Sox9+/Id2+ epithelial cell,46,20,2,2,2_6,pDC
C-5321,all,208,61,6702,3149,16,94576,0,0,0,0,0,C,10,Inflammatory monocyte,49,27,2,2,2_2,InflamMac
C-5322,all,79,38,5893,2428,13,74823,0,0,0,0,0,C,6,Inflammatory monocyte,53,38,2,2,2_2,InflamMac
C-5323,all,119,52,6346,2645,32,62710,0,0,0,0,0,C,12,Endothelial progenitor cell,45,30,3,3,3_5,SMC
C-5324,all,84,34,7227,3075,12,45503,0,0,0,0,0,C,13,Inflammatory monocyte,57,35,1,1,1_5_2,AlveolarFib
C-5325,all,151,56,6555,2673,9,66744,0,0,0,0,0,C,19,Capillary 2 cell,48,30,2,2,2_2,InflamMac
C-5327,all,82,41,6570,2567,25,37444,0,0,0,0,0,C,16,Alveolar fibroblast 2,58,41,3,3,3_4,AdventitialFib
C-5328,all,65,39,6257,2199,29,51249,0,0,0,0,0,C,11,Alveolar type 1 cell,59,40,1,1,1_4_1,AlveolarFib
C-5329,all,81,39,6246,2170,31,59399,0,0,0,0,0,C,10,B cell,60,40,1,1,1_4_1,AlveolarFib
C-5330,all,162,57,6403,2552,29,65723,0,0,0,0,0,C,12,CD8+ T cell,51,32,3,3,3_4,AdventitialFib
C-5332,all,42,20,6244,2713,7,17445,0,0,0,0,0,C,2,Natural killer cell,45,21,2,2,2_2,InflamMac
C-5333,all,67,30,5988,2667,10,39933,0,0,0,0,0,C,7,Secondary crest myofibroblast,57,31,3,3,3_2,SMC
C-5334,all,105,44,6257,2342,28,69785,0,0,0,0,0,C,6,Alveolar fibroblast 1,58,37,1,1,1_5_2,AlveolarFib
C-5335,all,70,30,6979,3348,11,22407,0,0,0,0,0,C,5,Megakaryocyte/Platelet,53,30,2,2,2_2,InflamMac
C-5336,all,269,87,6313,3295,34,75519,0,0,0,0,0,C,132,Alveolar fibroblast 1,42,35,4,4,4_2,CiliatedEpi
C-5338,all,352,99,6254,3169,28,91056,0,0,0,0,0,C,144,Ciliated cell,42,29,4,4,4_1_2,CiliatedEpi
C-5339,all,207,72,6673,2975,15,91223,0,0,0,0,0,C,14,CD8+ T cell,51,38,2,2,2_5,DC
C-5340,all,124,57,6138,3155,36,42355,50,0,50,0,1,C,51,Ciliated cell,42,24,4,4,4_1_2,ClubEpi
C-5341,all,70,34,6970,2463,23,43933,0,0,0,0,0,C,6,Vascular smooth muscle cell,57,34,3,3,3_1,SMC
C-5342,all,171,57,6592,2352,30,40044,0,0,0,0,0,C,86,Secretory cell,67,53,4,4,4_2,CiliatedEpi
C-5344,all,81,37,5846,2618,27,44750,0,0,0,0,0,C,13,B cell,61,39,2,2,2_5,DC
C-5346,all,251,80,6599,2954,28,94826,0,0,0,0,0,C,27,Alveolar fibroblast 1,54,38,1,1,1_4_1,AlveolarFib
C-5347,all,108,39,5907,2369,15,75559,0,0,0,0,0,C,13,Alveolar type 2 cell,53,27,1,1,1_3,AT2
C-5348,all,146,48,7049,2695,24,56570,0,0,0,0,0,C,12,Alveolar type 1 cell,46,22,6,6,6,AT1
C-5349,all,207,80,7053,2281,35,49463,0,0,0,0,0,C,71,Alveolar fibroblast 1,51,33,4,4,4_1_2,ClubEpi
C-5350,all,256,69,6307,2885,29,109687,0,0,0,0,0,C,12,Alveolar type 1 cell,50,31,3,3,3_5,SMC
C-5351,all,149,63,7038,2770,8,77458,0,0,0,0,0,C,7,Arterial endothelial cell,46,33,1,1,1_4_1,AlveolarFib
C-5361,all,41,18,7096,2542,34,24476,0,0,0,0,0,C,3,Alveolar type 1 cell,45,19,1,1,1_4_1,AlveolarFib
C-5362,all,318,90,7205,2135,29,87587,0,0,0,0,0,C,153,Arterial endothelial cell,46,37,4,4,4_2,CiliatedEpi
C-5364,all,167,63,7096,2267,34,36994,0,0,0,0,0,C,78,Inflammatory monocyte,54,39,4,4,4_1_2,CiliatedEpi
C-5366,all,111,45,7180,3783,20,61953,0,0,0,0,0,C,9,Sox9+/Id2+ epithelial cell,48,26,2,2,2_2,InflamMac
C-5367,all,168,29,6928,2430,16,43933,0,0,0,0,0,C,119,Capillary 1 cell,53,28,4,4,4_2,CiliatedEpi
C-5370,all,127,34,6247,2024,30,29113,0,0,0,0,0,C,97,Endothelial progenitor cell,43,34,4,4,4_2,CiliatedEpi
C-5371,all,196,63,6428,2765,27,99468,0,0,0,0,0,C,19,Inflammatory monocyte,57,39,2,2,2_2,InflamMac
C-5372,all,83,27,6790,2379,31,19250,0,0,0,0,0,C,42,Alveolar fibroblast 1,58,27,4,4,4_2,ClubEpi
C-5373,all,203,65,6833,2667,12,96986,0,0,0,0,0,C,19,Arterial endothelial cell,55,36,2,2,2_2,InflamMac
C-5374,all,122,53,5940,2627,15,57046,0,0,0,0,0,C,27,Alveolar fibroblast 1,41,23,2,2,2_4,Artery
C-5375,all,54,27,6768,2606,39,22158,0,0,0,0,0,C,9,Alveolar type 1 cell,54,28,1,1,1_4_1,AlveolarFib
C-5377,all,52,27,7158,3802,11,21754,0,0,0,0,0,C,5,Sox9+/Id2+ epithelial cell,53,28,2,2,2_2,InflamMac
C-5378,all,149,57,7290,2162,24,65165,0,0,0,0,0,C,12,B cell,52,34,1,1,1_2_1,Tcell (CD4)
C-5380,all,102,46,6481,2509,32,42213,0,0,0,0,0,C,7,CD4+ T cell,61,38,1,1,1_2_1,Tcell (CD4)
C-5381,all,179,61,6519,2594,21,91688,0,0,0,0,0,C,23,Alveolar fibroblast 1,52,36,1,1,1_4_1,AlveolarFib
C-5384,all,134,51,5762,3097,33,34148,0,0,0,0,0,C,81,Alveolar fibroblast 1,42,12,4,4,4_2,ClubEpi
C-5386,all,125,43,6017,2393,22,70198,0,0,0,0,0,C,13,Alveolar fibroblast 1,48,22,1,1,1_4_1,AlveolarFib
C-5389,all,136,26,7033,2361,13,20048,0,0,0,0,0,C,109,Capillary 1 cell,40,25,4,4,4_2,CiliatedEpi
C-5392,all,42,23,6243,3020,8,25705,0,0,0,0,0,C,2,Mesothelial cell,43,23,3,3,3_3,AdventitialFib
C-5393,all,57,27,6745,2491,33,18787,0,0,0,0,0,C,9,CD4+ T cell,55,27,1,1,1_3,AT2
C-5394,all,119,47,6424,2959,18,44089,0,0,0,0,0,C,15,CD4+ T cell,44,28,1,1,1_2_1,Tcell (CD4)
C-5397,all,164,57,6493,3271,24,80307,0,0,0,0,0,C,56,Inflammatory monocyte,49,27,4,4,4_1_2,ClubEpi
C-5398,all,66,41,5904,2773,35,62910,0,0,0,0,0,C,7,Vascular smooth muscle cell,61,42,3,3,3_2,SMC
C-5399,all,181,62,6562,2853,19,79868,0,0,0,0,0,C,16,Inflammatory monocyte,53,34,2,2,2_2,InflamMac
C-5400,all,244,47,6484,3208,17,45343,0,0,0,0,0,C,187,Secretory cell,59,46,4,4,4_2,CiliatedEpi
C-5404,all,59,29,6128,2753,7,36648,0,0,0,0,0,C,7,CD8+ T cell,52,31,2,2,2_5,DC
C-5405,all,164,50,6440,2686,18,99068,0,0,0,0,0,C,6,Ciliated cell,48,26,2,2,2_1,Capillary
C-5406,all,175,62,7370,3247,17,82168,0,0,0,0,0,C,13,Proliferative mesenchymal progenitor cell,52,30,1,1,1_4_1,AlveolarFib
C-5408,all,92,22,6866,2424,19,27335,0,0,0,0,0,C,70,Capillary 1 cell,37,21,4,4,4_2,CiliatedEpi
C-5409,all,48,26,6881,3770,7,19726,0,0,0,0,0,C,4,CD4+ T cell,48,26,7,7,7_3,Tcell (CD8)
C-5410,all,58,29,7173,2360,22,25577,0,0,0,0,0,C,25,Ciliated cell,55,29,4,4,4_1_2,ClubEpi
C-5412,all,363,70,5980,3051,20,77275,0,0,0,0,0,C,246,Capillary 1 cell,53,15,4,4,4_2,ClubEpi
C-5413,all,162,56,6769,3776,12,74918,0,0,0,0,0,C,12,B cell,53,36,1,1,1_4_1,AlveolarFib
C-5414,all,59,33,6626,2863,11,39118,0,0,0,0,0,C,5,Alveolar macrophage,55,34,3,3,3_2,SMC
C-5415,all,98,31,6854,3795,9,38037,0,0,0,0,0,C,24,Proliferative mesenchymal progenitor cell,61,30,7,7,7_3,Tcell (CD8)
C-5417,all,38,19,6127,2713,12,35299,0,0,0,0,0,C,2,Alveolar type 1 cell,44,19,6,6,6,AT1
C-5419,all,192,53,6530,2646,10,67265,0,0,0,0,0,C,88,Alveolar type 2 cell,46,20,1,1,1_1,AT2
C-5421,all,132,53,7077,3432,34,56166,0,0,0,0,0,C,7,Alveolar macrophage,47,29,1,1,1_4_1,AlveolarFib
C-5423,all,177,50,6850,2870,17,93529,0,0,0,0,0,C,6,Alveolar fibroblast 1,55,28,1,1,1_4_1,AlveolarFib
C-5424,all,171,50,6254,2456,20,106091,0,0,0,0,0,C,6,Alveolar type 1 cell,52,29,1,1,1_4_1,AlveolarFib
C-5426,all,266,85,6580,3077,26,134448,0,0,0,0,0,C,67,Proliferative mesenchymal progenitor cell,47,33,3,3,3_3,AdventitialFib
C-5427,all,95,40,7312,3096,31,49822,0,0,0,0,0,C,12,CD8+ T cell,62,40,2,2,2_2,InflamMac
C-5428,all,191,65,6304,3143,25,82120,0,0,0,0,0,C,60,Capillary 1 cell,47,34,4,4,4_1_2,CiliatedEpi
C-5431,all,100,48,6584,3765,29,47059,0,0,0,0,0,C,7,B cell,63,43,3,3,3_2,SMC
C-5432,all,69,38,6719,2501,33,27843,0,0,0,0,0,C,5,B cell,56,39,3,3,3_5,SMC
C-5434,all,202,71,7059,3478,23,92264,0,0,0,0,0,C,12,Classical DC subset 2,51,36,1,1,1_2_1,Tcell (CD4)
C-5436,all,63,31,6654,2821,25,30813,0,0,0,0,0,C,9,B cell,55,31,2,2,2_6,pDC
C-5437,all,49,26,5827,3018,35,20398,0,0,0,0,0,C,5,Alveolar fibroblast 1,49,26,1,1,1_5_2,AlveolarFib
C-5438,all,216,63,6554,3306,19,66025,0,0,0,0,0,C,101,Ciliated cell,46,32,4,4,4_2,CiliatedEpi
C-5440,all,229,58,6698,2812,18,100358,0,0,0,0,0,C,111,Inflammatory monocyte,50,25,2,2,2_2,InflamMac
C-5443,all,76,37,6143,2505,36,41403,0,0,0,0,0,C,4,Alveolar fibroblast 2,57,37,3,3,3_3,AdventitialFib
C-5444,all,94,31,7190,2280,18,30998,0,0,0,0,0,C,52,Capillary 1 cell,51,31,4,4,4_2,CiliatedEpi
C-5445,all,96,30,6092,2482,34,68979,0,0,0,0,0,C,15,Alveolar type 1 cell,57,30,9,9,9,Bcell
C-5446,all,106,39,6097,2531,36,49276,0,0,0,0,0,C,10,Alveolar type 1 cell,58,35,2,2,2_2,InflamMac
C-5448,all,126,58,6510,2482,31,52777,0,0,0,0,0,C,11,Secondary crest myofibroblast,40,22,3,3,3_4,AdventitialFib
C-5449,all,153,56,6943,2339,30,57964,0,0,0,0,0,C,64,Secretory cell,45,17,4,4,4_2,ClubEpi
C-5451,all,138,56,7019,3285,23,62140,0,0,0,0,0,C,15,Inflammatory monocyte,45,26,9,9,9,Bcell
C-5452,all,207,68,7154,3013,23,92578,0,0,0,0,0,C,30,Venous endothelial cell,48,33,2,2,2_2,InflamMac
C-5453,all,141,41,6414,3089,23,49846,0,0,0,0,0,C,72,Ciliated cell,58,40,4,4,4_2,CiliatedEpi
C-5454,all,113,42,7010,3370,12,50548,0,0,0,0,0,C,12,B cell,45,23,1,1,1_4_1,AlveolarFib
C-5457,all,101,32,6199,2385,17,73061,0,0,0,0,0,C,25,Megakaryocyte/Platelet,57,30,2,2,2_2,InflamMac
C-5458,all,230,62,7026,2308,27,40687,0,0,0,0,0,C,137,Secretory cell,55,25,4,4,4_2,ClubEpi
C-5459,all,151,57,5658,2981,32,74520,0,0,0,0,0,C,21,Alveolar macrophage,51,34,1,1,1_2_3,Tcell (CD4)
C-5460,all,194,64,6248,2502,20,129607,52,52,0,1,0,C,18,Mesothelial cell,55,36,3,3,3_4,AdventitialFib
C-5461,all,45,21,6101,2308,29,32232,0,0,0,0,0,C,2,Alveolar type 1 cell,45,21,6,6,6,AT1
C-5463,all,363,85,6893,2338,30,80151,0,0,0,0,0,C,241,Ciliated cell,47,38,4,4,4_2,CiliatedEpi
C-5464,all,259,73,7128,3234,21,107473,0,0,0,0,0,C,31,CD4+ T cell,50,31,1,1,1_2_1,Tcell (CD4)
C-5468,all,136,32,6364,3069,17,56846,0,0,0,0,0,C,92,Ciliated cell,52,30,4,4,4_2,CiliatedEpi
C-5469,all,181,63,5891,2651,21,73036,0,0,0,0,0,C,27,Alveolar fibroblast 1,57,42,2,2,2_4,Artery
C-5470,all,50,18,7276,3256,29,20532,0,0,0,0,0,C,8,Neutrophil,50,19,2,2,2_2,InflamMac
C-5473,all,38,15,7411,3104,36,23701,0,0,0,0,0,C,7,Alveolar macrophage,45,15,1,1,1_2_3,Tcell (CD4)
C-5476,all,195,59,6709,3653,32,75554,0,0,0,0,0,C,9,Proliferative mesenchymal progenitor cell,52,29,1,1,1_2_1,Tcell (CD4)
C-5477,all,385,99,6982,2306,31,71037,0,0,0,0,0,C,210,Arterial endothelial cell,47,21,4,4,4_2,ClubEpi
C-5480,all,201,57,6583,3457,29,40202,0,0,0,0,0,C,137,Endothelial progenitor cell,51,17,4,4,4_2,ClubEpi
C-5482,all,212,82,6495,3376,30,88861,0,0,0,0,0,C,67,Sox9+/Id2+ epithelial cell,41,32,4,4,4_1_2,CiliatedEpi
C-5483,all,198,73,6760,3605,26,83912,0,0,0,0,0,C,18,Inflammatory monocyte,49,32,1,1,1_4_1,AlveolarFib
C-5488,all,68,12,5899,2590,10,39561,0,0,0,0,0,C,55,Alveolar type 2 cell,51,12,1,1,1_1,AT2
C-5489,all,200,76,6028,2803,31,83816,0,0,0,0,0,C,20,Pericyte,52,34,3,3,3_2,SMC
C-5493,all,91,41,6327,2369,25,61455,0,0,0,0,0,C,3,Proliferative mesenchymal progenitor cell,60,41,1,1,1_2_1,Tcell (CD4)
C-5494,all,126,42,7127,2440,26,60360,0,0,0,0,0,C,7,Arterial endothelial cell,47,22,2,2,2_1,Capillary
C-5495,all,137,45,6310,2534,23,79546,51,51,0,1,0,C,30,Alveolar type 1 cell,48,24,6,6,6,AT1
C-5496,all,73,41,6864,2787,9,41634,0,0,0,0,0,C,7,CD4+ T cell,56,42,3,3,3_1,SMC
C-5497,all,68,22,5739,2510,20,34643,0,0,0,0,0,C,12,Sox9+/Id2+ epithelial cell,56,23,2,2,2_2,InflamMac
C-5498,all,113,51,7229,2302,34,50994,0,0,0,0,0,C,10,B cell,44,27,9,9,9,Bcell
C-5499,all,370,100,7161,2243,27,83014,0,0,0,0,0,C,193,Secretory cell,49,38,4,4,4_2,CiliatedEpi
C-5500,all,68,35,6653,3758,19,36204,0,0,0,0,0,C,9,CD4+ T cell,58,35,1,1,1_2_1,Tcell (CD4)
C-5501,all,63,37,6644,2471,28,39000,0,0,0,0,0,C,15,CD8+ T cell,58,37,8,8,8_2,InterstitialMac
C-5506,all,303,77,7240,2095,27,78426,0,0,0,0,0,C,188,Venous endothelial cell,51,38,4,4,4_2,CiliatedEpi
C-5507,all,262,64,6499,3326,23,50960,0,0,0,0,0,C,185,Secretory cell,47,36,4,4,4_2,CiliatedEpi
C-5509,all,59,23,6072,2377,17,50245,0,0,0,0,0,C,11,CD8+ T cell,52,23,1,1,1_2_3,Tcell (CD4)
C-5511,all,82,36,7025,3319,15,41816,0,0,0,0,0,C,4,CD8+ T cell,59,37,2,2,2_2,InflamMac
C-5512,all,434,78,6956,2381,17,87962,0,0,0,0,0,C,299,Alveolar fibroblast 1,47,10,4,4,4_2,ClubEpi
C-5515,all,63,33,6170,2573,18,37943,0,0,0,0,0,C,15,Ciliated cell,56,34,3,3,3_5,SMC
C-5516,all,149,53,5640,3096,27,76725,0,0,0,0,0,C,80,Secretory cell,68,50,4,4,4_1_2,CiliatedEpi
C-5517,all,326,75,6554,2356,26,96148,0,0,0,0,0,C,199,Alveolar type 2 cell,49,37,4,4,4_2,CiliatedEpi
C-5518,all,113,49,7253,3806,21,43487,0,0,0,0,0,C,14,Alveolar macrophage,45,29,1,1,1_4_1,AlveolarFib
C-5521,all,16,12,5608,3073,38,23994,0,0,0,0,0,C,4,Alveolar fibroblast 1,27,11,4,4,4_1_3,CiliatedEpi
C-5522,all,176,68,7050,3668,13,79710,0,0,0,0,0,C,16,CD4+ T cell,52,39,1,1,1_2_1,Tcell (CD4)
C-5523,all,115,50,6517,3119,22,64161,0,0,0,0,0,C,8,Inflammatory monocyte,44,27,1,1,1_2_1,Tcell (CD4)
C-5524,all,176,61,7048,3574,21,71021,0,0,0,0,0,C,23,Capillary 1 cell,52,33,1,1,1_2_1,Tcell (CD4)
C-5525,all,361,68,6357,3141,16,67163,0,0,0,0,0,C,261,Alveolar fibroblast 1,53,15,4,4,4_2,ClubEpi
C-5530,all,178,79,7356,2475,27,81754,0,0,0,0,0,C,12,Alveolar fibroblast 2,50,37,2,2,2_2,InflamMac
C-5535,all,96,40,7092,3214,34,47540,0,0,0,0,0,C,12,B cell,60,38,9,9,9,Bcell
C-5539,all,74,38,6043,2601,24,41060,0,0,0,0,0,C,18,CD4+ T cell,56,38,1,1,1_2_3,Tcell (CD4)
C-5540,all,139,59,6347,2491,20,77845,0,0,0,0,0,C,9,CD8+ T cell,48,34,7,7,7_2,PatrolMac
C-5546,all,98,33,6446,2830,8,34696,0,0,0,0,0,C,14,Alveolar type 1 cell,58,31,6,6,6,AT1
C-5547,all,335,99,6099,3104,30,97070,0,0,0,0,0,C,184,Secretory cell,46,22,4,4,4_2,ClubEpi
C-5549,all,227,52,6225,1984,28,59224,0,0,0,0,0,C,149,Alveolar type 1 cell,58,35,4,4,4_2,CiliatedEpi
C-5550,all,242,86,6435,3332,34,57732,0,0,0,0,0,C,131,Arterial endothelial cell,49,24,4,4,4_2,ClubEpi
C-5551,all,222,54,7215,2259,20,51036,0,0,0,0,0,C,109,Alveolar fibroblast 1,52,19,4,4,4_2,ClubEpi
C-5552,all,166,61,6686,3799,12,64589,0,0,0,0,0,C,18,Inflammatory monocyte,49,33,1,1,1_2_1,Tcell (CD4)
C-5555,all,134,52,6092,2688,14,79651,0,0,0,0,0,C,15,Secondary crest myofibroblast,47,28,5,5,5_3,Pericyte
C-5557,all,141,49,7215,3777,21,50542,0,0,0,0,0,C,12,Alveolar macrophage,52,33,1,1,1_4_1,AlveolarFib
C-5558,all,92,42,6597,3235,12,45406,0,0,0,0,0,C,11,Inflammatory monocyte,65,42,7,7,7_2,PatrolMac
C-5560,all,56,35,6990,2434,25,45135,0,0,0,0,0,C,5,Pericyte,54,35,5,5,5_3,Pericyte
C-5561,all,192,57,6369,2167,31,64822,0,0,0,0,0,C,112,Ciliated cell,60,46,4,4,4_2,CiliatedEpi
C-5563,all,111,52,6608,3728,30,57661,0,0,0,0,0,C,16,Pulmonary neuroendocrine cell,47,31,2,2,2_2,InflamMac
C-5567,all,133,46,7226,3813,14,53170,0,0,0,0,0,C,12,Alveolar macrophage,48,26,1,1,1_4_1,AlveolarFib
C-5568,all,46,23,5694,3007,13,23262,0,0,0,0,0,C,4,CD8+ T cell,47,24,2,2,2_2,InflamMac
C-5570,all,163,55,7187,2180,34,40658,0,0,0,0,0,C,86,Arterial endothelial cell,68,54,4,4,4_2,CiliatedEpi
C-5572,all,91,51,6661,3673,37,45879,0,0,0,0,0,C,11,B cell,63,50,3,3,3_2,SMC
C-5578,all,105,45,6225,2250,24,66389,0,0,0,0,0,C,17,Proliferative mesenchymal progenitor cell,60,40,1,1,1_2_1,Tcell (CD4)
C-5580,all,258,63,6466,3110,24,47563,0,0,0,0,0,C,153,B cell,43,27,4,4,4_2,CiliatedEpi
C-5583,all,281,69,6515,2252,31,69616,0,0,0,0,0,C,164,Ciliated cell,46,32,4,4,4_2,CiliatedEpi
C-5586,all,10,9,6245,2961,4,8225,0,0,0,0,0,C,2,Alveolar macrophage,28,9,1,1,1_2_3,Tcell (CD4)
C-5587,all,117,45,6471,2989,36,46341,0,0,0,0,0,C,8,T regulatory cell,47,27,1,1,1_5_2,AlveolarFib
C-5590,all,123,48,7275,1997,37,25189,0,0,0,0,0,C,69,Secretory cell,60,48,4,4,4_2,CiliatedEpi
C-5592,all,72,26,6024,2357,17,43956,0,0,0,0,0,C,31,Arterial endothelial cell,53,27,2,2,2_4,Artery
C-5593,all,252,81,6912,2812,15,111490,0,0,0,0,0,C,33,Pericyte,44,28,3,3,3_5,SMC
C-5594,all,121,46,6005,2296,32,76648,0,0,0,0,0,C,11,B cell,44,25,1,1,1_4_1,AlveolarFib
C-5596,all,318,95,6319,3197,28,102991,0,0,0,0,0,C,149,Venous endothelial cell,52,45,4,4,4_1_2,CiliatedEpi
C-5597,all,113,42,7121,2246,38,22483,0,0,0,0,0,C,55,Alveolar type 2 cell,60,41,4,4,4_2,CiliatedEpi
C-5600,all,152,48,5778,2532,15,66115,0,0,0,0,0,C,15,B cell,50,27,1,1,1_5_1,LymphaticEndo
C-5603,all,220,50,6589,3369,17,43909,0,0,0,0,0,C,153,Alveolar fibroblast 1,50,14,4,4,4_2,ClubEpi
C-5605,all,147,50,6295,2054,37,35514,0,0,0,0,0,C,99,Endothelial progenitor cell,63,49,4,4,4_2,CiliatedEpi
C-5606,all,10,6,6183,3049,8,9647,0,0,0,0,0,C,6,Secondary crest myofibroblast,30,7,3,3,3_2,SMC
C-5607,all,127,51,6781,2546,29,70883,0,0,0,0,0,C,11,Alveolar fibroblast 1,47,29,1,1,1_4_1,AlveolarFib
C-5610,all,111,29,6492,3157,26,24668,0,0,0,0,0,C,81,Alveolar macrophage,40,29,4,4,4_2,CiliatedEpi
C-5615,all,311,39,6538,2400,16,45141,0,0,0,0,0,C,271,Capillary 1 cell,59,39,4,4,4_2,CiliatedEpi
C-5617,all,285,67,7273,2048,23,61824,0,0,0,0,0,C,191,Ciliated cell,42,27,4,4,4_2,CiliatedEpi
C-5619,all,175,71,7075,3247,27,64063,0,0,0,0,0,C,21,Alveolar type 1 cell,45,33,1,1,1_4_1,AlveolarFib
