orig.ident,nCount_RNA,nFeature_RNA,x,y,z,volume,np,np_nuc,np_cyto,pctnuc,pctcyto,region,marker_reads,predicted.id,nCount_SCT,nFeature_SCT,SCT_snn_res.0.1,seurat_clusters,lung,cell_type
A-3514,all,118,37,3962,1872,20,29630,0,0,0,0,0,A,78,Ciliated cell,53,37,4,4,4_2,CiliatedEpi
A-3515,all,173,59,4400,1870,24,77273,50,0,50,0,1,A,17,Alveolar fibroblast 1,54,34,1,1,1_5_1,LymphaticEndo
A-3516,all,58,29,5546,176,18,73983,0,0,0,0,0,A,11,Inflammatory monocyte,52,29,6,6,6,AT1
A-3518,all,60,19,5239,878,37,44592,0,0,0,0,0,A,5,Sox9+/Id2+ epithelial cell,52,19,6,6,6,AT1
A-3521,all,27,11,5145,926,8,18647,0,0,0,0,0,A,8,CD8+ T cell,41,12,2,2,2_2,InflamMac
A-3525,all,108,41,4604,436,16,94904,108,0,108,0,1,A,10,Alveolar macrophage,56,32,8,8,8_2,InterstitialMac
A-3526,all,258,80,3998,1298,25,69428,0,0,0,0,0,A,159,Secretory cell,44,14,4,4,4_2,ClubEpi
A-3527,all,112,51,5565,1648,22,83895,0,0,0,0,0,A,19,Inflammatory monocyte,45,27,6,6,6,AT1
A-3528,all,65,30,4254,904,17,59600,0,0,0,0,0,A,18,CD4+ T cell,56,31,3,3,3_5,SMC
A-3529,all,213,82,3790,1930,32,64899,0,0,0,0,0,A,50,Ciliated cell,53,38,4,4,4_1_1,ClubEpi
A-3531,all,82,41,4433,1862,33,32805,0,0,0,0,0,A,15,Alveolar macrophage,60,41,1,1,1_5_1,LymphaticEndo
A-3532,all,157,62,4993,511,25,104971,52,0,52,0,1,A,10,Inflammatory monocyte,47,30,2,2,2_2,InflamMac
A-3533,all,16,10,4666,585,6,25132,0,0,0,0,0,A,7,B cell,35,10,9,9,9,Bcell
A-3535,all,106,51,5094,434,33,61255,0,0,0,0,0,A,9,Alveolar fibroblast 1,61,44,1,1,1_5_1,LymphaticEndo
A-3536,all,50,29,5319,891,26,55854,0,0,0,0,0,A,6,Alveolar type 1 cell,50,29,6,6,6,AT1
A-3537,all,78,44,4645,1229,30,40971,0,0,0,0,0,A,7,Alveolar fibroblast 1,57,44,1,1,1_5_2,AlveolarFib
A-3539,all,86,38,5136,498,32,50223,0,0,0,0,0,A,9,Capillary 1 cell,58,39,2,2,2_2,InflamMac
A-3541,all,122,52,5588,1468,18,72841,0,0,0,0,0,A,20,Innate lymphoid cell,41,23,2,2,2_2,InflamMac
A-3542,all,104,46,4364,1835,11,58009,0,0,0,0,0,A,7,Alveolar type 1 cell,57,36,6,6,6,AT1
A-3543,all,75,36,5075,1820,21,37362,0,0,0,0,0,A,5,Alveolar type 1 cell,56,37,1,1,1_4_1,AlveolarFib
A-3544,all,110,39,5062,1287,14,76228,0,0,0,0,0,A,6,Ciliated cell,52,31,2,2,2_2,InflamMac
A-3545,all,203,74,3896,1163,32,64174,0,0,0,0,0,A,30,Alveolar type 1 cell,58,42,3,3,3_4,AdventitialFib
A-3546,all,18,13,4832,65,36,26811,0,0,0,0,0,A,3,Alveolar macrophage,37,13,1,1,1_2_3,Tcell (CD4)
A-3548,all,202,84,4166,1656,30,116124,0,0,0,0,0,A,21,Innate lymphoid cell,55,44,2,2,2_2,InflamMac
A-3550,all,35,11,5438,386,8,34442,0,0,0,0,0,A,6,Alveolar type 1 cell,45,11,6,6,6,AT1
A-3552,all,342,100,3878,1885,29,93050,0,0,0,0,0,A,184,Ciliated cell,45,15,4,4,4_2,ClubEpi
A-3553,all,42,27,5509,1587,38,52801,0,0,0,0,0,A,7,Alveolar fibroblast 1,43,27,3,3,3_4,AdventitialFib
A-3554,all,84,38,4656,382,18,71910,0,0,0,0,0,A,15,Alveolar fibroblast 1,62,38,3,3,3_4,AdventitialFib
A-3557,all,30,26,4028,1776,22,20471,0,0,0,0,0,A,4,CD4+ T cell,34,26,8,8,8_2,InterstitialMac
A-3558,all,96,44,3835,1877,39,30719,0,0,0,0,0,A,37,Inflammatory monocyte,59,43,4,4,4_1_2,CiliatedEpi
A-3562,all,85,34,5171,517,28,58055,0,0,0,0,0,A,4,CD4+ T cell,60,35,3,3,3_1,SMC
A-3563,all,302,101,3959,1696,33,74361,0,0,0,0,0,A,78,B cell,47,30,4,4,4_1_1,ClubEpi
A-3565,all,83,39,5250,753,20,77815,0,0,0,0,0,A,6,Alveolar type 1 cell,59,39,3,3,3_4,AdventitialFib
A-3566,all,150,56,3983,1021,34,71755,0,0,0,0,0,A,16,Alveolar type 1 cell,48,25,6,6,6,AT1
A-3567,all,154,65,3923,1232,35,43669,0,0,0,0,0,A,23,Arterial endothelial cell,50,37,4,4,4_1_1,ClubEpi
A-3568,all,145,41,4827,515,24,66708,0,0,0,0,0,A,17,Alveolar type 1 cell,46,19,1,1,1_4_1,AlveolarFib
A-3569,all,47,22,4809,278,25,42962,0,0,0,0,0,A,5,Sox9+/Id2+ epithelial cell,46,21,2,2,2_1,Capillary
A-3571,all,110,43,5061,903,31,67751,0,0,0,0,0,A,12,CD4+ T cell,55,31,1,1,1_2_1,Tcell (CD4)
A-3572,all,69,29,3805,811,31,26649,0,0,0,0,0,A,35,Endothelial progenitor cell,45,29,4,4,4_1_2,CiliatedEpi
A-3575,all,28,13,4601,567,23,24557,0,0,0,0,0,A,3,Inflammatory monocyte,39,13,3,3,3_4,AdventitialFib
A-3576,all,77,37,5126,1899,14,34296,0,0,0,0,0,A,7,Inflammatory monocyte,57,37,2,2,2_2,InflamMac
A-3577,all,60,26,4751,971,38,27400,0,0,0,0,0,A,2,Basophil,57,28,2,2,2_5,DC
A-3578,all,272,93,4474,1805,20,133666,0,0,0,0,0,A,49,Capillary 2 cell,48,39,1,1,1_5_2,AlveolarFib
A-3581,all,7,3,4445,63,8,24598,0,0,0,0,0,A,4,Sox9+/Id2+ epithelial cell,31,5,1,1,1_1,AT2
A-3582,all,21,13,4008,91,20,29655,0,0,0,0,0,A,5,Alveolar fibroblast 2,40,13,3,3,3_3,AdventitialFib
A-3584,all,232,56,4027,1512,17,69371,0,0,0,0,0,A,164,Endothelial progenitor cell,65,54,4,4,4_2,CiliatedEpi
A-3585,all,458,90,3887,1938,18,112573,0,0,0,0,0,A,328,Ciliated cell,51,12,4,4,4_2,ClubEpi
A-3586,all,87,38,4729,1699,18,73908,0,0,0,0,0,A,5,Alveolar macrophage,59,37,2,2,2_1,Capillary
A-3589,all,122,49,4869,982,34,61851,0,0,0,0,0,A,10,Alveolar fibroblast 1,44,29,2,2,2_4,Artery
A-3592,all,209,72,3946,1200,25,67698,0,0,0,0,0,A,104,Inflammatory monocyte,46,32,4,4,4_1_2,CiliatedEpi
A-3593,all,229,76,4600,1723,21,138573,0,0,0,0,0,A,31,Inflammatory monocyte,52,37,2,2,2_2,InflamMac
A-3594,all,122,39,3838,921,19,31728,0,0,0,0,0,A,83,Endothelial progenitor cell,58,38,4,4,4_2,CiliatedEpi
A-3596,all,169,59,4139,1270,28,95745,0,0,0,0,0,A,14,Alveolar type 1 cell,54,36,6,6,6,AT1
A-3599,all,228,67,4692,684,19,142580,0,0,0,0,0,A,40,Inflammatory monocyte,60,44,2,2,2_5,DC
A-3600,all,48,32,5047,1785,28,32830,0,0,0,0,0,A,10,Alveolar fibroblast 1,48,32,1,1,1_4_3,AlveolarFib
A-3601,all,146,65,4969,1732,34,77252,0,0,0,0,0,A,15,Alveolar type 1 cell,50,31,1,1,1_4_1,AlveolarFib
A-3603,all,246,44,3973,1181,21,70249,0,0,0,0,0,A,198,Arterial endothelial cell,61,43,4,4,4_2,CiliatedEpi
A-3605,all,14,10,3944,119,39,21977,0,0,0,0,0,A,6,Inflammatory monocyte,33,10,1,1,1_2_3,Tcell (CD4)
A-3606,all,464,75,4007,1343,20,107443,0,0,0,0,0,A,373,Alveolar fibroblast 1,51,7,4,4,4_2,ClubEpi
A-3608,all,63,26,4857,326,36,81987,0,0,0,0,0,A,15,Arterial endothelial cell,56,27,2,2,2_2,InflamMac
A-3609,all,171,49,4058,1462,13,43797,0,0,0,0,0,A,106,Endothelial progenitor cell,62,48,4,4,4_2,CiliatedEpi
A-3611,all,48,23,5239,1207,22,51958,0,0,0,0,0,A,19,Pericyte,48,23,5,5,5_3,Pericyte
A-3612,all,497,95,3992,1724,24,109056,0,0,0,0,0,A,355,Ciliated cell,50,11,4,4,4_2,ClubEpi
A-3615,all,419,69,4050,1403,18,90338,0,0,0,0,0,A,310,Ciliated cell,42,27,4,4,4_2,CiliatedEpi
A-3618,all,150,53,4678,1035,18,97474,0,0,0,0,0,A,20,Proliferative mesenchymal progenitor cell,50,29,2,2,2_1,Capillary
A-3620,all,94,45,5459,455,28,75950,0,0,0,0,0,A,6,CD4+ T cell,61,43,2,2,2_1,Capillary
A-3621,all,20,10,4803,5,27,33448,0,0,0,0,0,A,2,Alveolar macrophage,38,10,1,1,1_2_3,Tcell (CD4)
A-3623,all,74,34,4582,594,17,55760,0,0,0,0,0,A,8,Inflammatory monocyte,57,36,2,2,2_5,DC
A-3624,all,78,32,5402,1166,36,75834,0,0,0,0,0,A,28,B cell,55,32,9,9,9,Bcell
A-3627,all,75,38,5435,989,36,60427,0,0,0,0,0,A,12,Sox9+/Id2+ epithelial cell,58,38,1,1,1_2_3,Tcell (CD4)
A-3629,all,85,36,5098,1849,32,45990,0,0,0,0,0,A,18,Alveolar macrophage,62,36,3,3,3_2,SMC
A-3630,all,16,10,4036,130,8,16183,0,0,0,0,0,A,5,Natural killer cell,33,11,2,2,2_2,InflamMac
A-3631,all,63,34,4801,1616,21,71070,0,0,0,0,0,A,9,CD8+ T cell,57,34,7,7,7_4,PatrolMac
A-3632,all,105,40,5194,935,21,95595,0,0,0,0,0,A,29,Alveolar fibroblast 1,56,34,2,2,2_4,Artery
A-3636,all,86,42,4590,1205,32,64608,0,0,0,0,0,A,4,Arterial endothelial cell,60,42,2,2,2_4,Artery
A-3638,all,15,9,5461,1400,12,18061,0,0,0,0,0,A,6,Neutrophil,32,10,2,2,2_2,InflamMac
A-3639,all,74,40,5485,1385,20,66261,0,0,0,0,0,A,11,Arterial endothelial cell,56,40,2,2,2_2,InflamMac
A-3642,all,66,33,4070,1642,25,30177,0,0,0,0,0,A,4,B cell,57,33,3,3,3_4,AdventitialFib
A-3644,all,71,41,4308,1919,25,36097,0,0,0,0,0,A,6,B cell,58,42,3,3,3_2,SMC
A-3646,all,118,54,4059,1209,30,68460,0,0,0,0,0,A,7,Alveolar type 1 cell,40,21,6,6,6,AT1
A-3649,all,121,58,4044,606,37,64823,0,0,0,0,0,A,17,Ciliated cell,42,32,1,1,1_4_1,AlveolarFib
A-3651,all,104,49,5158,1896,14,44641,0,0,0,0,0,A,18,Arterial endothelial cell,60,41,3,3,3_2,SMC
A-3652,all,146,59,3983,1245,25,85440,0,0,0,0,0,A,41,Ciliated cell,43,23,4,4,4_1_1,CiliatedEpi
A-3653,all,84,47,4055,1734,29,45001,0,0,0,0,0,A,6,Alveolar macrophage,59,47,8,8,8_2,InterstitialMac
A-3654,all,140,57,5104,1803,23,59295,0,0,0,0,0,A,6,B cell,42,25,2,2,2_1,Capillary
A-3655,all,182,57,4274,1926,18,74853,0,0,0,0,0,A,14,Inflammatory monocyte,54,31,2,2,2_2,InflamMac
A-3658,all,104,47,5361,1943,35,40140,0,0,0,0,0,A,16,Inflammatory monocyte,61,43,1,1,1_4_3,AlveolarFib
A-3659,all,34,24,4858,940,17,39278,0,0,0,0,0,A,12,Alveolar type 2 cell,41,24,8,8,8_1,AlveolarMac
A-3662,all,121,42,4003,1786,24,37611,0,0,0,0,0,A,61,Endothelial progenitor cell,56,42,4,4,4_2,CiliatedEpi
A-3663,all,13,9,5344,345,24,13111,0,0,0,0,0,A,7,CD4+ T cell,35,10,1,1,1_4_1,AlveolarFib
A-3664,all,94,45,3992,1890,26,62519,0,0,0,0,0,A,9,Alveolar fibroblast 1,63,45,3,3,3_1,SMC
A-3665,all,48,25,5087,193,36,35363,0,0,0,0,0,A,6,Inflammatory monocyte,48,25,1,1,1_2_3,Tcell (CD4)
A-3668,all,36,23,5049,1259,20,27006,0,0,0,0,0,A,2,Natural killer cell,44,24,1,1,1_6_2,Neutrophil
A-3675,all,44,28,5534,284,19,101998,0,0,0,0,0,A,9,Pericyte,45,29,3,3,3_2,SMC
A-3677,all,157,39,3859,907,16,39617,539,0,539,0,1,A,117,Ciliated cell,58,38,4,4,4_2,CiliatedEpi
A-3678,all,15,8,5071,457,37,12759,0,0,0,0,0,A,5,Alveolar fibroblast 1,31,8,1,1,1_5_1,LymphaticEndo
A-3681,all,402,105,3895,1090,24,103839,0,0,0,0,0,A,150,Alveolar fibroblast 1,48,28,4,4,4_1_2,ClubEpi
A-3682,all,56,31,4927,1427,35,54724,0,0,0,0,0,A,3,CD4+ T cell,53,31,1,1,1_2_1,Tcell (CD4)
A-3685,all,90,48,5258,1178,27,63899,0,0,0,0,0,A,13,Alveolar macrophage,64,48,1,1,1_4_1,AlveolarFib
A-3686,all,125,51,5093,1907,25,59086,59,59,0,1,0,A,18,Alveolar macrophage,41,24,1,1,1_4_1,AlveolarFib
A-3692,all,430,90,3961,1784,22,113416,0,0,0,0,0,A,275,Ciliated cell,49,32,4,4,4_2,CiliatedEpi
A-3693,all,221,66,5005,751,22,135094,0,0,0,0,0,A,57,Alveolar fibroblast 1,54,38,1,1,1_5_1,LymphaticEndo
A-3695,all,218,70,4581,1914,22,111365,0,0,0,0,0,A,16,Alveolar macrophage,56,36,5,5,5_3,Pericyte
A-3696,all,86,41,3953,36,32,54032,0,0,0,0,0,A,10,CD4+ T cell,59,41,1,1,1_2_3,Tcell (CD4)
A-3697,all,452,97,3927,1138,23,120120,0,0,0,0,0,A,279,Ciliated cell,51,42,4,4,4_2,CiliatedEpi
A-3703,all,74,23,4023,1451,21,24894,0,0,0,0,0,A,49,Secretory cell,55,23,4,4,4_2,ClubEpi
A-3705,all,53,24,4382,11,27,77432,0,0,0,0,0,A,18,Pericyte,51,24,5,5,5_3,Pericyte
A-3706,all,186,58,5061,1893,20,85489,0,0,0,0,0,A,28,Alveolar macrophage,51,26,6,6,6,AT1
A-3708,all,116,44,5247,59,24,127487,0,0,0,0,0,A,11,Inflammatory monocyte,46,25,2,2,2_2,InflamMac
A-3713,all,103,48,5219,293,29,83782,0,0,0,0,0,A,9,Venous endothelial cell,62,43,2,2,2_5,DC
A-3716,all,76,16,3985,1824,14,14038,0,0,0,0,0,A,61,Arterial endothelial cell,56,16,4,4,4_2,ClubEpi
A-3717,all,96,45,4080,420,35,61627,0,0,0,0,0,A,10,Inflammatory monocyte,67,46,2,2,2_2,InflamMac
A-3720,all,58,32,4269,1186,26,41214,0,0,0,0,0,A,8,Inflammatory monocyte,55,32,5,5,5_3,Pericyte
A-3721,all,31,21,5283,191,12,33944,0,0,0,0,0,A,8,Inflammatory monocyte,40,21,9,9,9,Bcell
A-3723,all,138,55,5214,1869,34,55914,0,0,0,0,0,A,6,Capillary 1 cell,47,28,2,2,2_1,Capillary
A-3726,all,189,79,3963,1278,31,69298,53,0,53,0,1,A,52,Alveolar fibroblast 1,54,41,4,4,4_1_1,ClubEpi
A-3727,all,33,16,5020,1768,36,20605,0,0,0,0,0,A,10,AT1/AT2,43,16,1,1,1_2_3,Tcell (CD4)
A-3728,all,200,63,3875,964,26,94417,0,0,0,0,0,A,85,Sox9+/Id2+ epithelial cell,50,35,4,4,4_1_2,CiliatedEpi
A-3729,all,99,38,4481,1758,36,54160,0,0,0,0,0,A,2,Alveolar fibroblast 1,60,35,1,1,1_4_1,AlveolarFib
A-3734,all,99,44,5544,1674,24,58985,0,0,0,0,0,A,10,Sox9+/Id2+ epithelial cell,63,41,2,2,2_2,InflamMac
A-3736,all,25,13,4586,58,27,31924,0,0,0,0,0,A,11,Sox9+/Id2+ epithelial cell,46,14,2,2,2_2,InflamMac
A-3737,all,179,61,4875,484,21,98777,0,0,0,0,0,A,15,Arterial endothelial cell,51,34,1,1,1_4_1,AlveolarFib
A-3741,all,401,104,3855,1021,32,109055,0,0,0,0,0,A,135,Ciliated cell,46,26,4,4,4_1_1,ClubEpi
A-3743,all,21,9,4896,703,12,31904,0,0,0,0,0,A,4,Endothelial progenitor cell,41,9,2,2,2_6,pDC
A-3744,all,136,54,4833,1609,13,69125,0,0,0,0,0,A,45,CD8+ T cell,44,26,3,3,3_2,SMC
A-3757,all,83,23,4041,1276,21,19916,0,0,0,0,0,A,56,Capillary 1 cell,42,22,4,4,4_2,CiliatedEpi
A-3761,all,71,26,3969,328,11,41992,0,0,0,0,0,A,29,Alveolar type 2 cell,53,26,1,1,1_3,AT2
A-3763,all,160,42,3906,396,32,87032,51,0,51,0,1,A,26,Alveolar type 1 cell,50,24,6,6,6,AT1
A-3775,all,22,13,3946,73,33,22089,0,0,0,0,0,A,5,CD4+ T cell,41,13,1,1,1_2_1,Tcell (CD4)
A-3777,all,41,18,4173,1715,33,17584,0,0,0,0,0,A,3,Alveolar macrophage,46,19,1,1,1_4_1,AlveolarFib
A-3781,all,25,14,4763,921,37,19159,0,0,0,0,0,A,9,Alveolar type 1 cell,42,14,6,6,6,AT1
A-3783,all,23,17,4567,34,31,30496,0,0,0,0,0,A,6,Inflammatory monocyte,40,17,3,3,3_3,AdventitialFib
A-3786,all,45,28,4153,1933,21,28999,0,0,0,0,0,A,15,Proliferative mesenchymal progenitor cell,46,29,3,3,3_2,SMC
A-3789,all,157,39,5028,2916,19,90951,0,0,0,0,0,A,116,Alveolar type 2 cell,45,14,1,1,1_1,AT2
A-3790,all,193,56,4861,3724,32,87726,0,0,0,0,0,A,114,Vascular smooth muscle cell,48,22,3,3,3_5,SMC
A-3791,all,106,40,4774,3523,38,49620,0,0,0,0,0,A,9,Alveolar type 1 cell,47,23,1,1,1_4_1,AlveolarFib
A-3793,all,122,47,5402,3722,15,83354,0,0,0,0,0,A,19,Alveolar fibroblast 1,44,25,1,1,1_3,AT2
A-3794,all,61,33,4921,2523,15,77497,0,0,0,0,0,A,6,CD4+ T cell,57,34,1,1,1_4_1,AlveolarFib
A-3795,all,236,37,5560,2832,23,89655,0,0,0,0,0,A,185,Ciliated cell,55,36,4,4,4_2,CiliatedEpi
A-3796,all,155,68,4768,3685,28,72002,0,0,0,0,0,A,7,Alveolar fibroblast 1,48,33,1,1,1_5_2,AlveolarFib
A-3797,all,58,37,4145,2119,34,48652,0,0,0,0,0,A,11,Arterial endothelial cell,55,37,1,1,1_5_4,pDC
A-3799,all,64,41,3897,3176,18,84928,0,0,0,0,0,A,10,CD4+ T cell,58,41,7,7,7_2,PatrolMac
A-3801,all,100,50,4279,3756,21,67818,0,0,0,0,0,A,4,B cell,58,40,9,9,9,Bcell
A-3802,all,90,41,4335,3180,24,79151,0,0,0,0,0,A,11,Inflammatory monocyte,62,40,7,7,7_4,PatrolMac
A-3807,all,270,83,4362,2744,22,130090,0,0,0,0,0,A,19,B cell,46,34,2,2,2_2,InflamMac
A-3808,all,123,48,5002,3160,27,76571,0,0,0,0,0,A,7,CD4+ T cell,48,31,3,3,3_1,SMC
A-3809,all,63,32,3843,2284,32,38792,0,0,0,0,0,A,4,Alveolar type 2 cell,55,33,2,2,2_2,InflamMac
A-3810,all,115,48,4117,3206,27,59490,0,0,0,0,0,A,24,Inflammatory monocyte,39,19,2,2,2_2,InflamMac
A-3812,all,108,42,4234,2037,13,70233,0,0,0,0,0,A,22,Alveolar type 1 cell,56,31,6,6,6,AT1
A-3815,all,38,20,3800,2112,17,23127,0,0,0,0,0,A,6,CD4+ T cell,43,20,1,1,1_2_1,Tcell (CD4)
A-3816,all,79,39,4821,3412,21,77120,0,0,0,0,0,A,8,Sox9+/Id2+ epithelial cell,57,40,1,1,1_6_2,Neutrophil
A-3817,all,105,40,4137,2240,30,57108,0,0,0,0,0,A,56,Alveolar fibroblast 1,56,31,2,2,2_4,Artery
A-3819,all,97,53,4192,2014,25,57715,0,0,0,0,0,A,12,Inflammatory monocyte,66,50,2,2,2_2,InflamMac
A-3820,all,67,37,4398,3771,37,41689,0,0,0,0,0,A,2,Sox9+/Id2+ epithelial cell,56,38,2,2,2_2,InflamMac
A-3823,all,150,31,5044,2535,24,80586,0,0,0,0,0,A,105,Alveolar type 2 cell,46,14,1,1,1_1,AT2
A-3826,all,42,22,4786,2903,18,58514,0,0,0,0,0,A,2,Capillary 1 cell,44,22,2,2,2_3,Vein
A-3827,all,58,32,4250,3172,25,72099,0,0,0,0,0,A,10,B cell,56,32,9,9,9,Bcell
A-3828,all,98,42,4951,3043,25,67013,0,0,0,0,0,A,13,Endothelial progenitor cell,60,39,2,2,2_6,pDC
A-3829,all,59,25,5198,2508,24,38707,0,0,0,0,0,A,2,Natural killer cell,51,26,2,2,2_2,InflamMac
A-3831,all,63,22,4528,3106,16,45806,0,0,0,0,0,A,12,Mast cell,56,22,7,7,7_4,PatrolMac
A-3833,all,336,66,3854,2066,28,104577,0,0,0,0,0,A,238,Alveolar type 1 cell,39,26,4,4,4_2,CiliatedEpi
A-3834,all,171,57,4928,3619,17,79697,0,0,0,0,0,A,9,B cell,57,39,1,1,1_6_2,Neutrophil
A-3835,all,35,20,5317,2836,36,30931,0,0,0,0,0,A,6,Capillary 1 cell,42,21,2,2,2_1,Capillary
A-3836,all,129,52,4251,1964,29,64850,0,0,0,0,0,A,6,Arterial endothelial cell,45,26,2,2,2_2,InflamMac
A-3837,all,105,51,4101,3083,25,51873,0,0,0,0,0,A,5,Alveolar macrophage,52,36,1,1,1_4_1,AlveolarFib
A-3838,all,191,66,3932,3241,27,74387,0,0,0,0,0,A,7,Alveolar fibroblast 1,50,26,1,1,1_5_2,AlveolarFib
A-3839,all,45,22,4753,2816,10,29905,0,0,0,0,0,A,3,Alveolar type 1 cell,45,22,5,5,5_3,Pericyte
A-3840,all,57,26,4967,2458,16,46138,0,0,0,0,0,A,11,Sox9+/Id2+ epithelial cell,56,27,1,1,1_4_3,AlveolarFib
A-3842,all,100,47,4857,2386,10,45685,0,0,0,0,0,A,3,Alveolar fibroblast 1,59,43,1,1,1_4_1,AlveolarFib
A-3844,all,53,27,3929,2078,32,31657,0,0,0,0,0,A,7,Alveolar type 1 cell,52,27,2,2,2_6,pDC
A-3845,all,62,31,4315,2053,34,38325,0,0,0,0,0,A,8,Alveolar fibroblast 1,55,32,3,3,3_5,SMC
A-3848,all,105,46,4569,2646,18,80607,0,0,0,0,0,A,14,Chondrocyte,57,36,2,2,2_3,Vein
A-3851,all,55,27,5168,3639,36,36525,0,0,0,0,0,A,6,Inflammatory monocyte,53,27,5,5,5_1,Pericyte
A-3854,all,98,54,4103,2298,30,55919,0,0,0,0,0,A,27,Inflammatory monocyte,66,51,1,1,1_5_2,AlveolarFib
A-3855,all,109,39,4652,2736,10,88402,0,0,0,0,0,A,2,Capillary 1 cell,51,26,2,2,2_1,Capillary
A-3857,all,333,32,5461,2600,32,71296,0,0,0,0,0,A,281,Capillary 1 cell,56,31,4,4,4_2,CiliatedEpi
A-3858,all,126,40,5593,3031,21,79422,0,0,0,0,0,A,21,Alveolar type 1 cell,45,21,6,6,6,AT1
A-3860,all,53,34,4000,2084,23,71016,0,0,0,0,0,A,7,Inflammatory monocyte,53,34,7,7,7_4,PatrolMac
A-3863,all,53,22,4468,2263,27,47758,0,0,0,0,0,A,4,Alveolar type 1 cell,51,22,6,6,6,AT1
A-3864,all,64,33,4763,2861,16,49179,0,0,0,0,0,A,9,Secondary crest myofibroblast,54,33,2,2,2_1,Capillary
A-3865,all,65,33,4682,3166,12,40662,60,0,60,0,1,A,4,Sox9+/Id2+ epithelial cell,59,34,1,1,1_6_2,Neutrophil
A-3866,all,26,15,4053,3195,40,24146,0,0,0,0,0,A,4,Natural killer cell,44,15,7,7,7_3,Tcell (CD8)
A-3867,all,124,54,3913,2175,29,93228,0,0,0,0,0,A,8,Alveolar type 1 cell,44,32,6,6,6,AT1
A-3872,all,165,61,3884,3761,15,83867,0,0,0,0,0,A,17,Natural killer cell,52,39,7,7,7_2,PatrolMac
A-3874,all,57,24,4269,3218,20,39972,0,0,0,0,0,A,2,B cell,54,24,2,2,2_6,pDC
A-3876,all,79,45,4203,2141,33,57231,0,0,0,0,0,A,5,Secondary crest myofibroblast,59,45,2,2,2_1,Capillary
A-3877,all,72,34,4239,3275,13,47540,0,0,0,0,0,A,4,Inflammatory monocyte,54,35,2,2,2_2,InflamMac
A-3879,all,82,33,4190,2272,10,43835,0,0,0,0,0,A,37,Alveolar type 2 cell,58,34,2,2,2_2,InflamMac
A-3880,all,60,19,5239,3557,35,28426,0,0,0,0,0,A,38,Alveolar type 2 cell,53,19,3,3,3_5,SMC
A-3881,all,123,49,5192,2551,23,81149,225,225,0,1,0,A,7,CD8+ T cell,45,25,7,7,7_2,PatrolMac
A-3882,all,60,31,5236,2905,34,41998,0,0,0,0,0,A,18,Alveolar type 2 cell,54,30,2,2,2_1,Capillary
A-3888,all,52,31,4295,2511,35,27776,0,0,0,0,0,A,6,Alveolar macrophage,52,31,3,3,3_3,AdventitialFib
A-3889,all,53,32,5441,3450,20,63529,0,0,0,0,0,A,6,Alveolar type 1 cell,54,33,1,1,1_4_1,AlveolarFib
A-3890,all,66,33,5442,2831,32,71705,0,0,0,0,0,A,22,B cell,57,33,9,9,9,Bcell
A-3891,all,168,47,4626,3232,19,104270,0,0,0,0,0,A,75,Pericyte,46,20,1,1,1_1,AT2
A-3894,all,192,66,4723,3015,20,98331,0,0,0,0,0,A,7,Inflammatory monocyte,49,34,2,2,2_2,InflamMac
A-3895,all,14,11,5284,3595,7,11668,0,0,0,0,0,A,5,Sox9+/Id2+ epithelial cell,33,12,1,1,1_4_3,AlveolarFib
A-3896,all,121,37,4286,2472,16,65483,0,0,0,0,0,A,14,Alveolar type 1 cell,46,22,6,6,6,AT1
A-3897,all,56,36,5156,2891,6,35717,0,0,0,0,0,A,7,Innate lymphoid cell,55,37,2,2,2_2,InflamMac
A-3899,all,44,27,4797,3358,31,83043,0,0,0,0,0,A,6,Alveolar fibroblast 1,45,28,1,1,1_4_3,AlveolarFib
A-3900,all,160,51,4659,2816,24,94907,0,0,0,0,0,A,3,B cell,47,26,2,2,2_2,InflamMac
A-3901,all,226,38,5450,2674,29,63095,0,0,0,0,0,A,192,Ciliated cell,53,38,4,4,4_2,CiliatedEpi
A-3903,all,71,29,4331,2439,22,48118,0,0,0,0,0,A,4,Inflammatory monocyte,54,30,2,2,2_2,InflamMac
A-3905,all,62,28,5445,3356,30,28997,0,0,0,0,0,A,3,Alveolar type 1 cell,53,28,6,6,6,AT1
A-3906,all,57,11,5566,2112,26,13980,0,0,0,0,0,A,49,Capillary 1 cell,30,11,4,4,4_2,CiliatedEpi
A-3907,all,120,49,4418,2310,21,104935,0,0,0,0,0,A,2,CD8+ T cell,46,28,7,7,7_2,PatrolMac
A-3908,all,34,15,5074,2651,17,27704,0,0,0,0,0,A,7,CD8+ T cell,46,15,6,6,6,AT1
A-3911,all,53,34,4211,2099,22,36228,0,0,0,0,0,A,6,Arterial endothelial cell,55,35,2,2,2_4,Artery
A-3915,all,49,28,5592,3099,38,21314,0,0,0,0,0,A,3,Alveolar fibroblast 1,49,28,1,1,1_5_4,pDC
A-3917,all,57,35,4169,2389,13,43761,62,0,62,0,1,A,10,Classical DC subset 2,56,35,1,1,1_3,AT2
A-3919,all,58,28,5130,3536,10,63881,0,0,0,0,0,A,4,Inflammatory monocyte,52,28,9,9,9,Bcell
A-3921,all,228,79,5472,3406,28,135160,0,0,0,0,0,A,26,Arterial endothelial cell,53,37,6,6,6,AT1
A-3922,all,105,43,4851,3640,29,69254,0,0,0,0,0,A,8,T regulatory cell,56,35,2,2,2_6,pDC
