x
D-808,AlveolarFib
D-816,AlveolarFib
D-818,PatrolMac
D-819,InterstitialMac
D-820,AT1
D-822,AT1
D-825,AT1
D-826,Pericyte
D-829,AlveolarMac
D-830,AlveolarMac
D-832,AT2
D-834,SMC
D-836,Pericyte
D-837,Bcell
D-839,Artery
D-840,Pericyte
D-841,Artery
D-842,PatrolMac
D-844,AT2
D-845,PatrolMac
D-847,Pericyte
D-848,AT1
D-852,AT1
D-853,Pericyte
D-855,InterstitialMac
D-856,AdventitialFib
D-857,Artery
D-858,AT1
D-859,Bcell
D-861,Capillary
D-862,PatrolMac
D-863,pDC
D-864,Artery
D-865,Artery
D-867,Tcell (CD8)
D-868,Capillary
D-870,Pericyte
D-871,Capillary
D-873,Pericyte
D-874,AdventitialFib
D-876,AT1
D-877,AT1
D-878,InflamMac
D-879,Capillary
D-881,AT1
D-883,AT2
D-884,Artery
D-885,AT1
D-889,SMC
D-891,Capillary
D-892,Capillary
D-893,Vein
D-894,SMC
D-895,InflamMac
D-896,LymphaticEndo
D-897,Artery
D-898,Capillary
D-900,DC
D-901,AT1
D-902,AT1
D-903,AT1
D-904,Capillary
D-907,Vein
D-908,AT2
D-909,Artery
D-914,AT1
D-915,Artery
D-917,AT2
D-918,Artery
D-919,Pericyte
D-920,SMC
D-921,AT2
D-922,SMC
D-926,AT2
D-927,Artery
D-928,Capillary
D-929,Capillary
D-930,Pericyte
D-931,AT1
D-933,LymphaticEndo
D-934,AlveolarMac
D-938,InterstitialMac
D-944,Artery
D-945,AT1
D-946,Capillary
D-947,SMC
D-950,Capillary
D-951,InterstitialMac
D-954,SMC
D-957,AlveolarMac
D-958,AT2
D-959,Pericyte
D-960,AT1
D-961,SMC
D-962,Artery
D-963,Pericyte
D-964,Pericyte
D-966,AT2
D-967,LymphaticEndo
D-971,Pericyte
D-973,AT2
D-974,SMC
D-975,Capillary
D-976,Artery
D-982,AT1
D-985,Vein
D-986,Artery
D-994,AT2
D-997,AT1
D-1000,Tcell (CD4)
D-1001,AT2
D-1003,Pericyte
D-1007,Vein
D-1011,Bcell
D-1012,Capillary
D-1013,AT2
D-1014,Capillary
D-1015,AT1
D-1017,AdventitialFib
D-1019,AlveolarMac
D-1020,SMC
D-1021,SMC
D-1022,AlveolarMac
D-1023,Vein
D-1025,Tcell (CD8)
D-1026,DC
D-1027,PatrolMac
D-1029,Artery
D-1031,Artery
D-1032,AT2
D-1033,AT2
D-1034,AdventitialFib
D-1036,Bcell
D-1037,AT2
D-1038,AT1
D-1039,AT2
D-1040,SMC
D-1041,Artery
D-1042,AT1
D-1043,AT2
D-1044,InterstitialMac
D-1045,LymphaticEndo
D-1046,Bcell
D-1050,Capillary
D-1052,AT1
D-1053,AT1
D-1054,Tcell (CD4)
D-1056,AT2
D-1057,SMC
D-1058,Capillary
D-1059,Artery
D-1062,SMC
D-1064,AT1
D-1065,AT1
D-1066,Capillary
D-1067,AT2
D-1069,Bcell
D-1070,AT2
D-1072,Tcell (CD8)
D-1075,AT2
D-1076,Bcell
D-1077,AT2
D-1078,InflamMac
D-1079,AT2
D-1080,Bcell
D-1083,Artery
D-1085,Pericyte
D-1086,AdventitialFib
D-1087,SMC
D-1088,Capillary
D-1090,Pericyte
D-1092,SMC
D-1096,AlveolarFib
D-1097,Bcell
D-1099,SMC
D-1100,AT2
D-1102,PatrolMac
D-1103,SMC
D-1104,Pericyte
D-1105,AT1
D-1107,Artery
D-1108,DC
D-1109,Pericyte
D-1110,AT2
D-1111,AT2
D-1112,SMC
D-1113,SMC
D-1114,SMC
D-1115,AT2
D-1116,AlveolarMac
D-1117,Bcell
D-1118,Bcell
D-1121,AT2
D-1122,Pericyte
D-1123,AlveolarFib
D-1125,LymphaticEndo
D-1126,Neutrophil
D-1127,Vein
D-1128,AT2
D-1129,AT1
D-1132,SMC
D-1133,SMC
D-1134,Capillary
D-1135,Capillary
D-1142,AT1
D-1144,Artery
D-1146,Capillary
D-1147,SMC
D-1148,Vein
D-1152,SMC
D-1157,AT1
D-1158,AT2
D-1159,AT1
D-1161,InterstitialMac
D-1162,Pericyte
D-1163,AT1
D-1166,AT1
D-1168,Vein
D-1169,Artery
D-1172,Artery
D-1173,Capillary
D-1174,Artery
D-1175,DC
D-1176,DC
D-1177,Artery
D-1179,Bcell
D-1182,DC
D-1183,AT2
D-1186,AT2
D-1188,Pericyte
D-1192,Pericyte
D-1194,Bcell
D-1195,AT2
D-1196,Capillary
D-1200,SMC
D-1202,Vein
D-1204,AlveolarMac
D-1207,DC
D-1208,PatrolMac
D-1209,InterstitialMac
D-1211,AT1
D-1213,Pericyte
D-1214,Capillary
D-1215,Tcell (CD8)
D-1218,AT1
D-1220,SMC
D-1222,SMC
D-1224,AT1
D-1226,AdventitialFib
D-1230,AdventitialFib
D-1231,SMC
D-1232,AT1
D-1233,Capillary
D-1236,SMC
D-1238,Capillary
D-1245,Bcell
D-1246,AdventitialFib
D-1248,Bcell
D-1250,DC
D-1251,Bcell
D-1252,SMC
D-1253,Tcell (CD8)
D-1254,SMC
D-1255,PatrolMac
D-1257,AT1
D-1258,Pericyte
D-1259,AT2
D-1263,LymphaticEndo
D-1266,Capillary
D-1271,LymphaticEndo
D-1272,Capillary
D-1273,Vein
D-1274,AT1
D-1277,Artery
D-1278,Tcell (CD8)
D-1280,InflamMac
D-1281,AdventitialFib
D-1283,InterstitialMac
D-1285,AT2
D-1287,Tcell (CD8)
D-1288,AlveolarMac
D-1289,PatrolMac
D-1290,Pericyte
D-1293,pDC
D-1294,Capillary
D-1296,Pericyte
D-1297,SMC
D-1299,SMC
D-1301,Vein
D-1302,SMC
D-1303,DC
D-1305,Pericyte
D-1308,PatrolMac
D-1312,AT2
D-1314,SMC
D-1316,pDC
D-1318,InflamMac
D-1319,Tcell (CD8)
D-1320,Pericyte
D-1321,PatrolMac
D-1323,SMC
D-1324,SMC
D-1325,Capillary
D-1327,Pericyte
D-1328,Pericyte
D-1330,AT1
D-1334,AdventitialFib
D-1339,SMC
D-1341,Pericyte
D-1344,Capillary
D-1345,PatrolMac
D-1355,pDC
D-1369,AT2
D-1372,Pericyte
D-1373,AlveolarMac
D-1375,Pericyte
D-1376,DC
D-1378,Pericyte
D-1379,AlveolarFib
D-1380,Pericyte
D-1381,Pericyte
D-1382,InterstitialMac
D-1383,pDC
D-1384,AT1
D-1385,SMC
D-1386,AlveolarFib
D-1387,LymphaticEndo
D-1388,Artery
D-1390,Pericyte
D-1392,Pericyte
