orig.ident,nCount_RNA,nFeature_RNA,x,y,z,volume,np,np_nuc,np_cyto,pctnuc,pctcyto,region,marker_reads,predicted.id,nCount_SCT,nFeature_SCT,SCT_snn_res.0.1,seurat_clusters,lung,cell_type
E-976,all,76,44,2355,1615,30,86906,0,0,0,0,0,E,12,Capillary 1 cell,60,45,1,1,1_4_1,AlveolarFib
E-977,all,43,6,1976,794,6,15386,0,0,0,0,0,E,38,Pericyte,47,6,1,1,1_1,AT2
E-979,all,38,25,3003,368,31,49156,0,0,0,0,0,E,11,Alveolar fibroblast 1,43,25,1,1,1_5_1,LymphaticEndo
E-981,all,111,31,2567,733,33,60637,0,0,0,0,0,E,15,Alveolar type 1 cell,50,20,6,6,6,AT1
E-983,all,84,41,2213,1525,19,87348,0,0,0,0,0,E,12,Innate lymphoid cell,61,41,2,2,2_6,pDC
E-985,all,10,8,3160,945,35,13200,0,0,0,0,0,E,2,Pericyte,23,8,5,5,5_1,Pericyte
E-986,all,42,5,2582,1170,8,16571,0,0,0,0,0,E,38,Sox9+/Id2+ epithelial cell,47,5,1,1,1_1,AT2
E-987,all,63,30,3316,1117,31,48399,0,0,0,0,0,E,12,Arterial endothelial cell,55,30,7,7,7_2,PatrolMac
E-988,all,73,27,3682,331,14,57368,0,0,0,0,0,E,38,Secondary crest myofibroblast,55,28,3,3,3_1,SMC
E-989,all,131,16,2875,896,14,53004,0,0,0,0,0,E,109,Alveolar type 2 cell,47,8,1,1,1_1,AT2
E-990,all,61,34,2740,1867,27,50283,0,0,0,0,0,E,10,Interstitial macrophage,55,34,8,8,8_2,InterstitialMac
E-991,all,91,41,3111,1834,14,93511,0,0,0,0,0,E,14,Alveolar fibroblast 1,57,41,2,2,2_2,InflamMac
E-994,all,57,32,3443,1658,17,69764,0,0,0,0,0,E,9,Capillary 1 cell,54,32,2,2,2_1,Capillary
E-996,all,126,46,2925,1096,21,116685,0,0,0,0,0,E,31,Alveolar fibroblast 1,43,23,9,9,9,Bcell
E-998,all,31,18,2473,1001,9,32259,0,0,0,0,0,E,10,Sox9+/Id2+ epithelial cell,44,19,1,1,1_4_3,AlveolarFib
E-999,all,81,35,3637,780,28,103420,0,0,0,0,0,E,10,Inflammatory monocyte,56,37,2,2,2_5,DC
E-1000,all,108,41,2504,1620,32,92307,0,0,0,0,0,E,11,CD8+ T cell,57,35,7,7,7_2,PatrolMac
E-1001,all,69,24,2139,557,17,82628,0,0,0,0,0,E,9,Innate lymphoid cell,55,25,2,2,2_2,InflamMac
E-1003,all,74,35,3462,1913,29,63177,0,0,0,0,0,E,8,Arterial endothelial cell,55,36,2,2,2_4,Artery
E-1004,all,76,37,2830,1728,11,67965,0,0,0,0,0,E,11,Alveolar fibroblast 1,54,37,3,3,3_4,AdventitialFib
E-1006,all,71,24,2158,167,36,66956,0,0,0,0,0,E,16,Alveolar type 1 cell,53,24,6,6,6,AT1
E-1007,all,47,20,3103,320,12,52706,0,0,0,0,0,E,20,Pericyte,49,21,1,1,1_4_3,AlveolarFib
E-1008,all,148,54,3637,1846,20,101981,0,0,0,0,0,E,26,Alveolar type 1 cell,49,26,1,1,1_4_1,AlveolarFib
E-1009,all,68,22,2193,299,22,90731,0,0,0,0,0,E,36,Sox9+/Id2+ epithelial cell,55,22,1,1,1_1,AT2
E-1010,all,154,36,2575,1136,16,72133,0,0,0,0,0,E,98,Alveolar type 2 cell,48,16,1,1,1_1,AT2
E-1012,all,52,31,2076,1091,24,80758,0,0,0,0,0,E,6,Alveolar fibroblast 1,52,31,3,3,3_4,AdventitialFib
E-1014,all,110,37,2114,1090,25,71416,0,0,0,0,0,E,73,Alveolar type 2 cell,51,22,1,1,1_3,AT2
E-1017,all,206,60,2657,1748,28,120288,0,0,0,0,0,E,120,Alveolar fibroblast 1,52,31,1,1,1_1,AT2
E-1018,all,58,22,2836,994,36,48874,0,0,0,0,0,E,9,Alveolar type 1 cell,52,22,6,6,6,AT1
E-1019,all,39,19,3417,1615,22,23714,0,0,0,0,0,E,3,Capillary 1 cell,44,19,2,2,2_1,Capillary
E-1021,all,48,29,2642,940,21,42853,54,54,0,1,0,E,8,Inflammatory monocyte,48,29,1,1,1_5_2,AlveolarFib
E-1022,all,30,14,2216,521,23,58031,0,0,0,0,0,E,2,Endothelial progenitor cell,41,14,3,3,3_4,AdventitialFib
E-1023,all,49,30,2744,1499,8,68752,0,0,0,0,0,E,10,Arterial endothelial cell,49,30,7,7,7_2,PatrolMac
E-1024,all,132,44,3231,885,16,92412,0,0,0,0,0,E,63,Alveolar type 2 cell,45,19,1,1,1_3,AT2
E-1025,all,72,43,2132,1732,32,91728,0,0,0,0,0,E,18,Pericyte,53,42,5,5,5_3,Pericyte
E-1026,all,24,16,2748,1010,36,37682,0,0,0,0,0,E,5,Inflammatory monocyte,44,16,2,2,2_1,Capillary
E-1028,all,108,47,2816,1367,22,93855,0,0,0,0,0,E,26,T regulatory cell,57,37,3,3,3_5,SMC
E-1029,all,25,8,3712,1299,6,10498,0,0,0,0,0,E,9,B cell,41,8,9,9,9,Bcell
E-1030,all,96,37,3069,854,20,82200,0,0,0,0,0,E,26,Sox9+/Id2+ epithelial cell,60,36,2,2,2_1,Capillary
E-1031,all,70,33,3297,1848,14,66651,0,0,0,0,0,E,27,Pericyte,55,33,5,5,5_1,Pericyte
E-1032,all,210,61,3135,1949,31,62980,0,0,0,0,0,E,113,Ciliated cell,54,27,4,4,4_2,ClubEpi
E-1033,all,107,45,3343,1928,18,81828,0,0,0,0,0,E,38,Alveolar fibroblast 1,62,37,2,2,2_4,Artery
E-1034,all,61,31,2735,580,14,59272,0,0,0,0,0,E,8,Alveolar macrophage,56,31,6,6,6,AT1
E-1035,all,92,42,2357,1312,25,64704,0,0,0,0,0,E,18,CD4+ T cell,61,42,1,1,1_2_1,Tcell (CD4)
E-1037,all,34,18,2564,861,15,54425,0,0,0,0,0,E,8,B cell,42,18,9,9,9,Bcell
E-1038,all,66,29,2207,593,16,74694,0,0,0,0,0,E,13,Neutrophil,56,28,1,1,1_5_1,LymphaticEndo
E-1040,all,69,30,2517,865,30,81483,0,0,0,0,0,E,5,Alveolar fibroblast 1,54,31,1,1,1_4_1,AlveolarFib
E-1041,all,31,18,3671,1892,17,32574,0,0,0,0,0,E,14,Alveolar fibroblast 1,37,18,1,1,1_5_1,LymphaticEndo
E-1042,all,38,17,2398,1277,34,29187,0,0,0,0,0,E,23,Inflammatory monocyte,42,17,9,9,9,Bcell
E-1044,all,115,35,3492,72,26,68742,0,0,0,0,0,E,74,Alveolar type 2 cell,45,17,1,1,1_1,AT2
E-1045,all,19,12,2859,1513,6,17624,0,0,0,0,0,E,3,CD4+ T cell,36,12,7,7,7_2,PatrolMac
E-1055,all,26,15,2443,1083,8,28740,0,0,0,0,0,E,6,Sox9+/Id2+ epithelial cell,45,15,3,3,3_4,AdventitialFib
E-1057,all,76,20,2360,985,8,28716,0,0,0,0,0,E,49,Alveolar type 2 cell,53,21,2,2,2_2,InflamMac
E-1061,all,72,27,3311,865,29,72752,0,0,0,0,0,E,36,Alveolar macrophage,52,28,3,3,3_1,SMC
E-1063,all,114,51,3358,1130,27,91893,0,0,0,0,0,E,21,Capillary 1 cell,43,25,2,2,2_1,Capillary
E-1067,all,52,24,2278,377,23,73696,0,0,0,0,0,E,17,Pericyte,51,24,5,5,5_3,Pericyte
E-1068,all,27,7,3619,957,8,18915,0,0,0,0,0,E,19,Pericyte,45,7,5,5,5_3,Pericyte
E-1069,all,38,26,3319,1486,11,33405,0,0,0,0,0,E,2,Alveolar type 1 cell,42,26,6,6,6,AT1
E-1071,all,97,36,3743,1802,18,68860,0,0,0,0,0,E,23,Sox9+/Id2+ epithelial cell,61,37,3,3,3_1,SMC
E-1073,all,111,37,3092,1154,26,74763,0,0,0,0,0,E,32,Sox9+/Id2+ epithelial cell,52,28,3,3,3_4,AdventitialFib
E-1075,all,59,30,2972,1930,13,59125,0,0,0,0,0,E,14,CD4+ T cell,55,30,7,7,7_3,Tcell (CD8)
E-1076,all,51,27,2595,1902,32,49117,0,0,0,0,0,E,2,B cell,51,27,9,9,9,Bcell
E-1077,all,57,23,2776,748,18,46668,0,0,0,0,0,E,13,CD4+ T cell,53,23,1,1,1_2_1,Tcell (CD4)
E-1078,all,51,28,2901,447,21,60119,0,0,0,0,0,E,8,Endothelial progenitor cell,49,27,2,2,2_1,Capillary
E-1082,all,35,23,3134,932,32,36241,0,0,0,0,0,E,12,Secondary crest myofibroblast,40,23,3,3,3_1,SMC
E-1083,all,33,10,3107,1109,27,18215,0,0,0,0,0,E,22,Alveolar type 2 cell,45,10,1,1,1_1,AT2
E-1084,all,15,11,3768,410,32,13951,0,0,0,0,0,E,3,Alveolar fibroblast 1,35,12,3,3,3_1,SMC
E-1086,all,43,21,3675,1778,10,33752,0,0,0,0,0,E,7,Inflammatory monocyte,43,21,3,3,3_4,AdventitialFib
E-1087,all,85,17,2614,594,18,45301,0,0,0,0,0,E,68,Alveolar type 2 cell,55,17,1,1,1_3,AT2
E-1088,all,39,18,3168,1630,32,29403,0,0,0,0,0,E,6,Inflammatory monocyte,42,20,2,2,2_3,Vein
E-1089,all,29,17,3658,296,13,39967,0,0,0,0,0,E,10,Alveolar macrophage,39,18,3,3,3_2,SMC
E-1090,all,50,25,2835,1542,7,32827,0,0,0,0,0,E,10,Inflammatory monocyte,50,25,7,7,7_2,PatrolMac
E-1092,all,41,22,3634,1918,18,66914,0,0,0,0,0,E,9,Secretory cell,44,23,3,3,3_2,SMC
E-1093,all,56,26,3727,993,10,39184,0,0,0,0,0,E,4,Alveolar type 1 cell,53,27,3,3,3_5,SMC
E-1094,all,79,43,3581,1765,33,63922,0,0,0,0,0,E,28,Vascular smooth muscle cell,58,43,5,5,5_3,Pericyte
E-1097,all,77,37,3145,1112,20,52691,0,0,0,0,0,E,18,Inflammatory monocyte,51,37,7,7,7_2,PatrolMac
E-1100,all,185,69,2419,1295,29,89939,0,0,0,0,0,E,34,CD8+ T cell,49,32,2,2,2_2,InflamMac
E-1103,all,40,16,3455,85,31,45302,0,0,0,0,0,E,20,Inflammatory monocyte,45,18,2,2,2_5,DC
E-1104,all,33,20,2118,66,32,53230,0,0,0,0,0,E,10,B cell,41,20,1,1,1_2_1,Tcell (CD4)
E-1106,all,54,22,2745,760,25,35610,0,0,0,0,0,E,9,Alveolar type 1 cell,52,22,6,6,6,AT1
E-1107,all,64,31,1960,598,31,62774,0,0,0,0,0,E,4,Inflammatory monocyte,57,31,3,3,3_5,SMC
E-1110,all,62,37,2744,877,24,60876,0,0,0,0,0,E,9,Arterial endothelial cell,57,37,2,2,2_4,Artery
E-1115,all,178,42,2130,1145,25,118860,0,0,0,0,0,E,90,Alveolar type 2 cell,53,24,2,2,2_1,Capillary
E-1116,all,17,13,2118,1691,15,31402,0,0,0,0,0,E,3,Pericyte,33,13,5,5,5_1,Pericyte
E-1117,all,176,42,3710,1911,21,96700,0,0,0,0,0,E,103,Ciliated cell,60,42,4,4,4_2,CiliatedEpi
E-1118,all,75,34,3631,1755,25,63277,0,0,0,0,0,E,14,Inflammatory monocyte,54,34,9,9,9,Bcell
E-1119,all,56,37,3489,1946,23,88761,0,0,0,0,0,E,14,B cell,55,38,2,2,2_2,InflamMac
E-1121,all,19,15,2562,964,9,43587,0,0,0,0,0,E,4,Endothelial progenitor cell,38,16,2,2,2_1,Capillary
E-1124,all,65,28,3535,877,14,47783,0,0,0,0,0,E,2,Endothelial progenitor cell,54,27,2,2,2_1,Capillary
E-1126,all,124,40,2882,950,28,94247,0,0,0,0,0,E,35,Inflammatory monocyte,46,20,7,7,7_2,PatrolMac
E-1127,all,174,71,2417,1008,22,126395,0,0,0,0,0,E,43,Alveolar type 1 cell,44,29,3,3,3_5,SMC
E-1128,all,53,32,3190,1892,32,48174,0,0,0,0,0,E,12,Inflammatory monocyte,53,32,7,7,7_2,PatrolMac
E-1130,all,108,49,3084,374,21,101083,0,0,0,0,0,E,49,Alveolar type 2 cell,55,37,1,1,1_1,AT2
E-1133,all,28,15,3028,1038,13,46181,0,0,0,0,0,E,8,Alveolar fibroblast 1,41,15,2,2,2_1,Capillary
E-1135,all,27,14,3737,636,29,34718,0,0,0,0,0,E,5,CD4+ T cell,45,14,1,1,1_2_1,Tcell (CD4)
E-1136,all,133,42,3380,1562,31,80304,0,0,0,0,0,E,5,Alveolar fibroblast 1,51,27,3,3,3_4,AdventitialFib
E-1138,all,58,29,2830,371,29,55203,0,0,0,0,0,E,5,Alveolar fibroblast 1,53,30,1,1,1_4_1,AlveolarFib
E-1141,all,87,39,3657,1265,23,85837,0,0,0,0,0,E,22,Alveolar fibroblast 1,61,39,3,3,3_1,SMC
E-1142,all,53,14,3650,979,7,28841,0,0,0,0,0,E,34,Alveolar type 2 cell,51,14,1,1,1_3,AT2
E-1144,all,79,44,3625,1333,26,96675,0,0,0,0,0,E,11,Inflammatory monocyte,56,44,1,1,1_3,AT2
E-1146,all,42,23,2183,1895,35,48356,0,0,0,0,0,E,5,Innate lymphoid cell,48,25,2,2,2_5,DC
E-1148,all,134,46,2310,412,28,117837,0,0,0,0,0,E,45,Secondary crest myofibroblast,45,23,5,5,5_3,Pericyte
E-1149,all,56,15,2659,541,7,26213,0,0,0,0,0,E,18,Alveolar type 1 cell,52,15,6,6,6,AT1
E-1150,all,102,40,3014,1103,29,60671,0,0,0,0,0,E,14,Interstitial macrophage,63,37,8,8,8_3,InterstitialMac
E-1152,all,118,50,2052,583,28,84495,0,0,0,0,0,E,27,Alveolar macrophage,47,29,8,8,8_1,AlveolarMac
E-1155,all,24,14,2935,421,22,29953,0,0,0,0,0,E,7,Alveolar fibroblast 1,40,15,2,2,2_2,InflamMac
E-1160,all,102,28,3134,1731,18,101232,0,0,0,0,0,E,8,Alveolar type 1 cell,58,26,6,6,6,AT1
E-1161,all,43,16,2906,854,21,54138,0,0,0,0,0,E,23,Pericyte,45,16,5,5,5_3,Pericyte
E-1163,all,78,31,3719,1337,11,57738,0,0,0,0,0,E,8,Inflammatory monocyte,57,32,2,2,2_2,InflamMac
E-1165,all,93,36,2588,1075,29,86291,0,0,0,0,0,E,31,Inflammatory monocyte,61,36,2,2,2_1,Capillary
E-1167,all,41,17,3121,372,22,48985,0,0,0,0,0,E,8,Basophil,47,19,2,2,2_5,DC
E-1168,all,105,48,2436,1957,30,81648,0,0,0,0,0,E,26,Alveolar macrophage,60,39,5,5,5_3,Pericyte
E-1169,all,162,66,3395,1954,27,106157,0,0,0,0,0,E,25,Alveolar macrophage,52,39,2,2,2_5,DC
E-1170,all,8,6,2563,792,40,18372,0,0,0,0,0,E,2,Alveolar fibroblast 1,25,7,6,6,6,AT1
E-1171,all,150,44,3700,1836,23,66331,0,0,0,0,0,E,14,Alveolar type 1 cell,50,23,6,6,6,AT1
E-1172,all,12,7,2525,621,39,17029,0,0,0,0,0,E,2,B cell,32,7,9,9,9,Bcell
E-1174,all,67,26,2983,869,25,83785,0,0,0,0,0,E,13,CD8+ T cell,54,26,5,5,5_3,Pericyte
E-1179,all,40,24,3020,1926,25,35613,0,0,0,0,0,E,11,B cell,41,24,7,7,7_3,Tcell (CD8)
E-1181,all,49,26,3131,1135,14,30788,0,0,0,0,0,E,21,CD4+ T cell,52,27,2,2,2_2,InflamMac
E-1182,all,32,19,2096,1203,24,30239,0,0,0,0,0,E,5,Alveolar type 2 cell,41,20,2,2,2_2,InflamMac
E-1184,all,101,45,2018,1636,27,78074,0,0,0,0,0,E,8,Inflammatory monocyte,64,44,3,3,3_2,SMC
E-1185,all,34,17,2631,1835,6,41257,0,0,0,0,0,E,6,Alveolar type 1 cell,43,17,6,6,6,AT1
E-1186,all,94,34,2726,652,27,106059,0,0,0,0,0,E,21,Alveolar fibroblast 1,59,35,2,2,2_4,Artery
E-1188,all,48,17,2343,1778,39,23542,0,0,0,0,0,E,2,Natural killer cell,50,18,2,2,2_2,InflamMac
E-1193,all,26,15,3750,436,36,22291,0,0,0,0,0,E,16,Proliferative mesenchymal progenitor cell,40,16,3,3,3_1,SMC
E-1194,all,44,27,2067,496,37,62459,0,0,0,0,0,E,6,T regulatory cell,45,27,7,7,7_2,PatrolMac
E-1195,all,67,29,2728,362,22,101842,0,0,0,0,0,E,16,Alveolar type 2 cell,55,28,2,2,2_1,Capillary
E-1200,all,50,30,2659,1000,28,51051,0,0,0,0,0,E,8,CD8+ T cell,50,30,7,7,7_2,PatrolMac
E-1202,all,57,28,2655,1204,15,60607,0,0,0,0,0,E,9,Sox9+/Id2+ epithelial cell,55,29,3,3,3_5,SMC
E-1211,all,35,21,3372,225,11,45895,0,0,0,0,0,E,2,CD4+ T cell,41,21,1,1,1_2_1,Tcell (CD4)
E-1212,all,29,16,3736,411,34,30651,51,0,51,0,1,E,13,Alveolar fibroblast 1,42,17,3,3,3_1,SMC
E-1213,all,76,32,2929,361,36,49344,0,0,0,0,0,E,7,Alveolar macrophage,57,32,7,7,7_3,Tcell (CD8)
E-1216,all,24,7,2083,129,23,29635,0,0,0,0,0,E,15,Sox9+/Id2+ epithelial cell,44,7,1,1,1_1,AT2
E-1217,all,81,31,3702,966,16,60204,0,0,0,0,0,E,10,Alveolar fibroblast 1,52,30,1,1,1_5_1,LymphaticEndo
E-1220,all,35,14,2781,1415,13,19351,0,0,0,0,0,E,3,Sox9+/Id2+ epithelial cell,45,15,1,1,1_4_1,AlveolarFib
E-1222,all,84,37,3417,39,21,102031,0,0,0,0,0,E,8,Sox9+/Id2+ epithelial cell,60,37,2,2,2_1,Capillary
E-1225,all,70,37,3742,1843,18,79269,0,0,0,0,0,E,18,Ciliated cell,54,38,3,3,3_5,SMC
E-1227,all,58,26,3472,200,9,65291,0,0,0,0,0,E,24,Endothelial progenitor cell,54,26,3,3,3_4,AdventitialFib
E-1231,all,28,14,2701,380,28,45292,0,0,0,0,0,E,4,Capillary 1 cell,39,14,2,2,2_1,Capillary
E-1233,all,66,33,2880,1948,10,52997,0,0,0,0,0,E,21,Natural killer cell,59,33,2,2,2_2,InflamMac
E-1234,all,125,47,3714,787,10,102794,0,0,0,0,0,E,22,Inflammatory monocyte,43,22,2,2,2_2,InflamMac
E-1235,all,95,33,2582,674,21,95371,0,0,0,0,0,E,20,Sox9+/Id2+ epithelial cell,62,34,1,1,1_4_3,AlveolarFib
E-1238,all,47,25,2076,1178,19,32446,0,0,0,0,0,E,12,Inflammatory monocyte,47,25,2,2,2_2,InflamMac
E-1239,all,44,21,2126,246,39,50863,0,0,0,0,0,E,9,Pericyte,46,22,2,2,2_2,InflamMac
E-1244,all,25,9,3143,1168,6,16700,0,0,0,0,0,E,16,Natural killer cell,44,9,7,7,7_3,Tcell (CD8)
E-1247,all,74,38,2679,1840,24,83015,0,0,0,0,0,E,11,B cell,56,39,3,3,3_1,SMC
E-1248,all,31,16,2711,547,7,26649,0,0,0,0,0,E,7,Alveolar type 2 cell,43,17,2,2,2_2,InflamMac
E-1250,all,27,15,2517,577,36,46739,0,0,0,0,0,E,6,B cell,40,15,9,9,9,Bcell
E-1251,all,11,5,3285,117,29,10140,0,0,0,0,0,E,3,Alveolar fibroblast 1,32,6,1,1,1_4_3,AlveolarFib
E-1256,all,179,48,2265,1892,16,92349,0,0,0,0,0,E,27,Alveolar type 1 cell,49,22,6,6,6,AT1
E-1258,all,60,26,2748,717,22,42741,0,0,0,0,0,E,11,Alveolar type 1 cell,54,26,6,6,6,AT1
E-1260,all,49,26,3666,1824,12,36828,0,0,0,0,0,E,7,Alveolar type 1 cell,49,26,6,6,6,AT1
E-1262,all,60,33,3230,1953,11,68162,0,0,0,0,0,E,15,Arterial endothelial cell,54,33,2,2,2_1,Capillary
E-1263,all,12,9,2693,1152,39,9649,0,0,0,0,0,E,2,Alveolar fibroblast 1,25,9,2,2,2_6,pDC
E-1266,all,43,23,2771,904,35,41613,0,0,0,0,0,E,13,Arterial endothelial cell,47,24,2,2,2_4,Artery
E-1271,all,104,46,3673,1942,32,50600,0,0,0,0,0,E,51,Ciliated cell,61,45,4,4,4_2,CiliatedEpi
E-1272,all,86,36,2113,160,21,71303,0,0,0,0,0,E,35,B cell,59,36,7,7,7_2,PatrolMac
E-1275,all,34,5,2830,841,5,8443,0,0,0,0,0,E,30,Alveolar type 2 cell,47,5,1,1,1_1,AT2
E-1288,all,12,8,3034,1124,41,7761,0,0,0,0,0,E,4,CD4+ T cell,28,9,1,1,1_4_1,AlveolarFib
E-1291,all,30,16,3575,1940,35,12060,0,0,0,0,0,E,12,Secretory cell,37,16,4,4,4_1_2,ClubEpi
E-1293,all,15,8,2546,658,40,15834,0,0,0,0,0,E,2,Endothelial progenitor cell,34,8,6,6,6,AT1
E-1294,all,22,7,2658,1793,36,15611,0,0,0,0,0,E,15,Sox9+/Id2+ epithelial cell,43,7,1,1,1_1,AT2
E-1295,all,7,6,2577,892,14,19538,0,0,0,0,0,E,3,B cell,32,9,2,2,2_1,Capillary
E-1297,all,24,11,3429,753,22,23297,0,0,0,0,0,E,11,Sox9+/Id2+ epithelial cell,45,11,1,1,1_1,AT2
E-1301,all,64,29,3354,3133,11,53875,0,0,0,0,0,E,10,Proliferative mesenchymal progenitor cell,55,29,1,1,1_4_1,AlveolarFib
E-1302,all,308,109,2631,3002,22,93317,0,0,0,0,0,E,55,Alveolar fibroblast 1,44,34,1,1,1_2_1,Tcell (CD4)
E-1303,all,160,73,3555,3283,15,63109,0,0,0,0,0,E,43,Venous endothelial cell,41,28,4,4,4_1_1,CiliatedEpi
E-1304,all,154,58,3246,3494,30,63149,0,0,0,0,0,E,6,Alveolar fibroblast 1,51,32,3,3,3_2,SMC
E-1305,all,129,47,3240,3274,14,68569,0,0,0,0,0,E,22,CD4+ T cell,49,29,1,1,1_2_3,Tcell (CD4)
E-1306,all,167,36,2024,2147,26,48689,27575,5105,23306,0.1796839,0.8203161,E,14,CD8+ T cell,57,20,1,1,1_2_1,Tcell (CD4)
E-1310,all,177,65,3296,3088,17,89726,0,0,0,0,0,E,32,Secondary crest myofibroblast,54,42,1,1,1_5_2,AlveolarFib
E-1311,all,101,47,2623,3474,22,68170,50,0,50,0,1,E,8,Capillary 2 cell,63,42,1,1,1_2_1,Tcell (CD4)
E-1313,all,160,72,3086,3612,12,75309,0,0,0,0,0,E,16,Mature DC subset,47,33,1,1,1_2_1,Tcell (CD4)
E-1314,all,107,55,2836,3062,22,50741,0,0,0,0,0,E,14,CD8+ T cell,60,42,2,2,2_2,InflamMac
E-1315,all,137,56,3231,3227,26,74145,0,0,0,0,0,E,22,T regulatory cell,48,29,7,7,7_2,PatrolMac
E-1317,all,186,53,3277,3227,15,60793,0,0,0,0,0,E,17,Proliferative mesenchymal progenitor cell,56,30,3,3,3_3,AdventitialFib
E-1319,all,101,44,3167,3307,8,32104,0,0,0,0,0,E,9,Inflammatory monocyte,57,40,1,1,1_2_3,Tcell (CD4)
E-1320,all,121,41,2347,3462,35,45045,0,0,0,0,0,E,4,Inflammatory monocyte,47,16,7,7,7_3,Tcell (CD8)
E-1321,all,52,25,2986,3432,24,38183,0,0,0,0,0,E,4,CD4+ T cell,52,25,1,1,1_2_1,Tcell (CD4)
E-1324,all,113,37,2387,3462,17,62522,0,0,0,0,0,E,9,T regulatory cell,49,24,1,1,1_2_1,Tcell (CD4)
E-1326,all,145,48,2140,3075,19,71661,0,0,0,0,0,E,22,Inflammatory monocyte,53,26,1,1,1_2_1,Tcell (CD4)
E-1327,all,66,29,2582,3473,25,41866,0,0,0,0,0,E,7,CD8+ T cell,56,30,2,2,2_2,InflamMac
E-1328,all,367,126,3544,3226,22,95791,0,0,0,0,0,E,96,Alveolar fibroblast 2,47,37,4,4,4_1_1,ClubEpi
E-1329,all,216,59,3146,3189,23,75338,0,0,0,0,0,E,14,Inflammatory monocyte,55,29,1,1,1_2_3,Tcell (CD4)
E-1331,all,421,129,3189,2085,16,81197,0,0,0,0,0,E,104,Alveolar fibroblast 2,46,36,4,4,4_1_1,CiliatedEpi
E-1332,all,62,36,2512,3469,9,67213,0,0,0,0,0,E,18,B cell,55,36,9,9,9,Bcell
E-1333,all,117,46,2526,3169,33,40339,0,0,0,0,0,E,13,CD4+ T cell,43,29,1,1,1_4_1,AlveolarFib
E-1334,all,364,127,3327,3021,23,74153,59,0,59,0,1,E,53,Venous endothelial cell,45,36,4,4,4_1_1,ClubEpi
E-1335,all,306,115,3235,2918,14,67590,0,0,0,0,0,E,71,Venous endothelial cell,46,34,4,4,4_1_1,CiliatedEpi
E-1336,all,104,46,3554,3766,27,60859,0,0,0,0,0,E,18,Inflammatory monocyte,64,39,3,3,3_2,SMC
E-1337,all,218,85,3333,3066,24,81568,0,0,0,0,0,E,53,Ciliated cell,55,45,4,4,4_1_1,CiliatedEpi
E-1338,all,179,49,2864,3187,20,100346,0,0,0,0,0,E,15,Inflammatory monocyte,56,31,1,1,1_2_3,Tcell (CD4)
E-1341,all,241,84,2392,3112,23,132305,0,0,0,0,0,E,45,Inflammatory monocyte,48,40,3,3,3_2,SMC
E-1344,all,120,44,2135,3040,19,76104,0,0,0,0,0,E,28,CD8+ T cell,44,21,1,1,1_4_1,AlveolarFib
E-1345,all,157,58,3624,3396,23,109694,0,0,0,0,0,E,31,Inflammatory monocyte,55,36,3,3,3_2,SMC
E-1348,all,140,50,2416,2088,16,58002,0,0,0,0,0,E,31,CD4+ T cell,50,22,1,1,1_4_1,AlveolarFib
E-1349,all,83,38,2612,3427,36,34062,0,0,0,0,0,E,15,Proliferative mesenchymal progenitor cell,57,38,1,1,1_2_1,Tcell (CD4)
E-1350,all,412,123,3676,3322,30,71960,0,0,0,0,0,E,112,Venous endothelial cell,48,40,4,4,4_1_1,ClubEpi
E-1351,all,22,11,2943,3193,8,12904,0,0,0,0,0,E,4,Alveolar type 1 cell,39,11,1,1,1_2_3,Tcell (CD4)
E-1354,all,101,49,3211,3055,33,36674,0,0,0,0,0,E,15,Alveolar macrophage,63,45,3,3,3_2,SMC
E-1358,all,123,52,2481,3159,28,55598,0,0,0,0,0,E,29,CD4+ T cell,43,23,1,1,1_2_1,Tcell (CD4)
E-1359,all,319,82,2712,3040,24,105385,0,0,0,0,0,E,50,Alveolar fibroblast 1,49,31,4,4,4_1_3,CiliatedEpi
E-1360,all,225,81,3121,2114,9,38644,0,0,0,0,0,E,74,Inflammatory monocyte,54,30,4,4,4_1_1,ClubEpi
E-1361,all,235,67,2944,3443,12,76725,0,0,0,0,0,E,11,Alveolar type 1 cell,52,37,1,1,1_5_2,AlveolarFib
E-1363,all,111,53,2944,1969,19,67039,0,0,0,0,0,E,20,CD8+ T cell,51,34,3,3,3_5,SMC
E-1369,all,147,51,2293,3355,33,69922,0,0,0,0,0,E,22,Inflammatory monocyte,49,26,1,1,1_2_3,Tcell (CD4)
E-1370,all,361,132,3089,2923,21,78340,0,0,0,0,0,E,72,Alveolar fibroblast 2,44,38,4,4,4_1_1,CiliatedEpi
E-1371,all,169,70,3340,1980,23,70956,0,0,0,0,0,E,17,B cell,48,31,1,1,1_2_3,Tcell (CD4)
E-1373,all,103,48,2546,3129,38,29490,0,0,0,0,0,E,36,Mature DC subset,64,47,4,4,4_1_3,CiliatedEpi
E-1374,all,293,102,3624,3329,24,102106,0,0,0,0,0,E,59,Ciliated cell,44,33,4,4,4_1_1,ClubEpi
E-1375,all,159,64,3074,3002,32,54998,0,0,0,0,0,E,12,CD4+ T cell,51,33,1,1,1_2_1,Tcell (CD4)
E-1376,all,265,66,2160,2026,28,115352,0,0,0,0,0,E,35,Mesothelial cell,48,26,1,1,1_4_1,AlveolarFib
E-1377,all,83,38,3139,3274,7,27803,0,0,0,0,0,E,8,Inflammatory monocyte,60,40,2,2,2_5,DC
