orig.ident,nCount_RNA,nFeature_RNA,x,y,z,volume,np,np_nuc,np_cyto,pctnuc,pctcyto,region,marker_reads,predicted.id,nCount_SCT,nFeature_SCT,SCT_snn_res.0.1,seurat_clusters,lung,cell_type
F-5027,all,37,25,6851,5054,32,83396,0,0,0,0,0,F,9,Ciliated cell,41,24,2,2,2_1,Capillary
F-5028,all,61,35,6459,3955,22,76167,0,0,0,0,0,F,10,Capillary 1 cell,56,34,2,2,2_1,Capillary
F-5029,all,22,13,6951,4457,15,48741,0,0,0,0,0,F,5,Arterial endothelial cell,40,13,2,2,2_4,Artery
F-5030,all,69,37,7086,4304,11,61598,0,0,0,0,0,F,17,Capillary 1 cell,56,37,2,2,2_1,Capillary
F-5031,all,65,26,6672,4651,23,93030,0,0,0,0,0,F,10,Capillary 1 cell,55,25,2,2,2_1,Capillary
F-5032,all,26,14,6080,4600,35,35593,0,0,0,0,0,F,5,Natural killer cell,43,14,7,7,7_3,Tcell (CD8)
F-5034,all,11,10,6778,4732,38,24628,0,0,0,0,0,F,2,Capillary 1 cell,33,10,2,2,2_3,Vein
F-5036,all,45,27,7169,4775,17,93692,0,0,0,0,0,F,12,B cell,45,27,9,9,9,Bcell
F-5037,all,20,16,5730,5092,34,48039,0,0,0,0,0,F,7,Secondary crest myofibroblast,39,16,5,5,5_1,Pericyte
F-5039,all,23,18,5765,5344,18,58916,0,0,0,0,0,F,5,Capillary 1 cell,42,18,2,2,2_3,Vein
F-5040,all,43,31,6582,4572,21,72020,0,0,0,0,0,F,8,Capillary 1 cell,43,31,3,3,3_4,AdventitialFib
F-5041,all,17,11,6114,5360,38,35828,0,0,0,0,0,F,4,Capillary 1 cell,38,12,2,2,2_2,InflamMac
F-5042,all,80,44,7377,4584,17,80200,0,0,0,0,0,F,5,Inflammatory monocyte,59,44,7,7,7_3,Tcell (CD8)
F-5043,all,61,43,6074,5389,24,108783,0,0,0,0,0,F,10,Pericyte,59,43,5,5,5_1,Pericyte
F-5044,all,72,44,7317,4408,33,61269,0,0,0,0,0,F,8,Pericyte,58,44,5,5,5_3,Pericyte
F-5045,all,63,37,6834,5341,22,86427,0,0,0,0,0,F,16,Alveolar fibroblast 1,56,37,1,1,1_5_2,AlveolarFib
F-5048,all,115,39,5824,4937,20,82478,0,0,0,0,0,F,40,Alveolar type 1 cell,50,24,6,6,6,AT1
F-5049,all,111,23,5758,5174,29,92662,0,0,0,0,0,F,84,Alveolar type 2 cell,47,10,1,1,1_3,AT2
F-5050,all,129,21,7208,4170,15,96102,0,0,0,0,0,F,109,Alveolar type 2 cell,47,10,1,1,1_3,AT2
F-5051,all,96,34,7249,3911,18,90512,0,0,0,0,0,F,48,Alveolar type 2 cell,61,33,1,1,1_1,AT2
F-5052,all,41,22,5880,5057,24,77987,0,0,0,0,0,F,2,Capillary 2 cell,46,23,2,2,2_1,Capillary
F-5055,all,62,36,7218,3857,11,51035,0,0,0,0,0,F,13,Pericyte,56,36,5,5,5_1,Pericyte
F-5056,all,66,37,5771,5401,14,84124,0,0,0,0,0,F,14,Pericyte,58,37,5,5,5_1,Pericyte
F-5057,all,36,22,6580,3896,26,39882,0,0,0,0,0,F,6,Capillary 1 cell,43,22,2,2,2_1,Capillary
F-5058,all,40,22,7145,5180,23,85625,0,0,0,0,0,F,10,B cell,42,22,9,9,9,Bcell
F-5059,all,14,10,6241,5337,39,44526,0,0,0,0,0,F,3,Endothelial progenitor cell,36,10,2,2,2_1,Capillary
F-5060,all,63,20,7238,4222,11,57240,0,0,0,0,0,F,40,Alveolar type 2 cell,53,20,1,1,1_1,AT2
F-5061,all,51,25,5703,4821,23,99369,61360,15460,45900,0.2519557,0.7480443,F,15,Pericyte,51,25,5,5,5_1,Pericyte
F-5062,all,8,5,6437,5270,38,50899,0,0,0,0,0,F,2,CD4+ T cell,23,7,7,7,7_2,PatrolMac
F-5063,all,87,44,6990,5275,29,100173,52,0,52,0,1,F,22,Alveolar macrophage,63,44,8,8,8_1,AlveolarMac
F-5065,all,143,26,5688,4714,13,91827,59897,0,59897,0,1,F,85,Alveolar type 2 cell,50,12,1,1,1_1,AT2
F-5066,all,35,20,6153,4015,35,44798,0,0,0,0,0,F,9,CD4+ T cell,41,21,2,2,2_1,Capillary
F-5069,all,33,20,6548,4057,16,32826,0,0,0,0,0,F,9,Alveolar fibroblast 1,41,19,2,2,2_1,Capillary
F-5070,all,51,24,6240,3964,24,88281,0,0,0,0,0,F,15,Arterial endothelial cell,50,24,2,2,2_6,pDC
F-5073,all,64,33,6300,5579,10,71781,0,0,0,0,0,F,10,Alveolar fibroblast 1,59,33,1,1,1_5_1,LymphaticEndo
F-5074,all,15,12,5669,5660,35,35512,0,0,0,0,0,F,2,B cell,31,12,9,9,9,Bcell
F-5077,all,43,25,7200,4042,12,32693,0,0,0,0,0,F,6,Capillary 1 cell,44,25,2,2,2_1,Capillary
F-5081,all,28,14,6729,5441,8,19740,0,0,0,0,0,F,10,Alveolar type 1 cell,43,14,6,6,6,AT1
F-5082,all,39,22,6613,5524,16,62566,0,0,0,0,0,F,9,Capillary 1 cell,42,23,2,2,2_2,InflamMac
F-5085,all,13,9,6549,5259,31,46362,0,0,0,0,0,F,4,Arterial endothelial cell,37,11,2,2,2_4,Artery
F-5087,all,7,3,7219,5279,14,23710,0,0,0,0,0,F,6,CD8+ T cell,27,5,2,2,2_2,InflamMac
F-5088,all,9,7,5805,5669,19,57466,0,0,0,0,0,F,2,Alveolar fibroblast 1,29,8,1,1,1_5_4,pDC
F-5090,all,40,23,7059,5259,21,59234,0,0,0,0,0,F,8,Alveolar macrophage,43,23,8,8,8_1,AlveolarMac
F-5091,all,20,12,6523,3915,29,30007,0,0,0,0,0,F,5,Pericyte,39,12,5,5,5_1,Pericyte
F-5092,all,23,6,6151,5223,15,20607,0,0,0,0,0,F,21,Alveolar type 2 cell,44,6,1,1,1_1,AT2
F-5093,all,103,39,6406,4026,23,81802,50,0,50,0,1,F,15,Alveolar type 1 cell,50,26,6,6,6,AT1
F-5096,all,28,23,7257,5522,38,53879,0,0,0,0,0,F,2,Mesothelial cell,43,23,3,3,3_3,AdventitialFib
F-5097,all,33,20,6096,5435,30,48122,0,0,0,0,0,F,8,Endothelial progenitor cell,41,20,5,5,5_3,Pericyte
F-5100,all,37,17,5696,4648,19,65725,0,0,0,0,0,F,12,Capillary 1 cell,43,17,2,2,2_1,Capillary
F-5101,all,56,24,6217,4256,21,64828,0,0,0,0,0,F,33,Pericyte,54,24,5,5,5_3,Pericyte
F-5103,all,89,33,6541,5083,29,112289,0,0,0,0,0,F,47,B cell,60,33,9,9,9,Bcell
F-5104,all,42,26,6701,4944,20,89244,0,0,0,0,0,F,15,Inflammatory monocyte,42,26,5,5,5_1,Pericyte
F-5105,all,87,37,7202,4237,13,86091,0,0,0,0,0,F,11,Venous endothelial cell,59,38,2,2,2_5,DC
F-5106,all,19,13,6652,5407,20,42306,0,0,0,0,0,F,10,Pericyte,37,13,5,5,5_1,Pericyte
F-5107,all,30,22,6067,4411,29,62052,0,0,0,0,0,F,7,Capillary 1 cell,37,22,2,2,2_1,Capillary
F-5108,all,68,37,6684,4160,15,91528,0,0,0,0,0,F,13,Alveolar fibroblast 1,56,38,1,1,1_5_1,LymphaticEndo
F-5109,all,36,22,5877,5517,24,105377,0,0,0,0,0,F,10,Capillary 1 cell,41,22,6,6,6,AT1
F-5111,all,39,25,7176,5435,33,36676,0,0,0,0,0,F,2,Alveolar fibroblast 1,42,25,2,2,2_3,Vein
F-5112,all,52,11,7129,5489,21,25695,0,0,0,0,0,F,43,Alveolar type 2 cell,49,11,1,1,1_1,AT2
F-5113,all,65,12,6640,4096,15,55086,0,0,0,0,0,F,49,Alveolar type 2 cell,51,12,1,1,1_1,AT2
F-5114,all,40,21,6707,5599,32,35194,0,0,0,0,0,F,4,Alveolar type 1 cell,44,21,6,6,6,AT1
F-5115,all,74,40,6884,5660,30,91704,0,0,0,0,0,F,9,Alveolar fibroblast 1,55,39,1,1,1_5_1,LymphaticEndo
F-5116,all,15,10,5991,5594,13,26927,0,0,0,0,0,F,2,Alveolar fibroblast 1,31,11,1,1,1_5_2,AlveolarFib
F-5117,all,120,28,5612,5124,21,105638,0,0,0,0,0,F,79,Alveolar type 2 cell,44,12,1,1,1_3,AT2
F-5119,all,44,22,6541,4590,36,37741,0,0,0,0,0,F,8,Innate lymphoid cell,45,22,6,6,6,AT1
F-5120,all,13,9,5751,4959,33,37264,0,0,0,0,0,F,6,B cell,34,9,1,1,1_1,AT2
F-5122,all,96,36,5920,5617,22,84123,0,0,0,0,0,F,8,T regulatory cell,64,36,7,7,7_2,PatrolMac
F-5123,all,48,18,5849,5656,29,69972,0,0,0,0,0,F,29,Alveolar type 2 cell,48,18,1,1,1_1,AT2
F-5124,all,78,40,7367,4310,26,79718,0,0,0,0,0,F,8,Mesothelial cell,54,40,3,3,3_3,AdventitialFib
F-5125,all,30,16,6100,5262,16,59993,0,0,0,0,0,F,5,Alveolar type 1 cell,43,17,1,1,1_4_1,AlveolarFib
F-5126,all,102,28,5712,4969,18,97736,0,0,0,0,0,F,17,Alveolar type 1 cell,56,26,6,6,6,AT1
F-5127,all,41,20,6184,4417,14,45055,0,0,0,0,0,F,8,Capillary 1 cell,44,19,2,2,2_1,Capillary
F-5131,all,30,19,6282,4223,18,66422,0,0,0,0,0,F,14,Capillary 1 cell,39,19,6,6,6,AT1
F-5132,all,111,38,6131,5118,20,97177,0,0,0,0,0,F,73,Pericyte,48,22,5,5,5_3,Pericyte
F-5133,all,35,17,7148,5472,21,29322,0,0,0,0,0,F,19,Alveolar fibroblast 1,42,17,3,3,3_4,AdventitialFib
F-5136,all,62,31,5876,4919,28,88557,0,0,0,0,0,F,6,Innate lymphoid cell,55,31,2,2,2_6,pDC
F-5137,all,98,20,6413,4361,23,70356,0,0,0,0,0,F,84,Alveolar type 2 cell,56,19,1,1,1_3,AT2
F-5138,all,20,12,5900,4321,18,34364,203,0,203,0,1,F,4,Alveolar fibroblast 1,43,13,2,2,2_4,Artery
F-5139,all,20,14,5870,4294,31,54772,0,0,0,0,0,F,5,Arterial endothelial cell,40,14,2,2,2_4,Artery
F-5140,all,37,16,6812,5438,33,34563,0,0,0,0,0,F,13,Alveolar type 1 cell,42,16,6,6,6,AT1
F-5141,all,30,19,5706,4856,15,56005,0,0,0,0,0,F,8,Arterial endothelial cell,38,19,2,2,2_4,Artery
F-5142,all,44,28,6593,3996,15,39635,0,0,0,0,0,F,8,Alveolar macrophage,44,28,8,8,8_3,InterstitialMac
F-5143,all,87,19,5872,5611,20,64941,0,0,0,0,0,F,69,Alveolar type 2 cell,57,19,1,1,1_1,AT2
F-5144,all,97,46,7179,3834,15,84390,0,0,0,0,0,F,16,Arterial endothelial cell,63,45,2,2,2_4,Artery
F-5145,all,19,9,5637,4998,28,45868,50,0,50,0,1,F,4,Endothelial progenitor cell,40,9,2,2,2_3,Vein
F-5146,all,87,45,6811,4258,10,84672,0,0,0,0,0,F,20,Arterial endothelial cell,62,45,2,2,2_1,Capillary
F-5148,all,27,21,7122,4719,12,38910,0,0,0,0,0,F,10,Pericyte,40,22,3,3,3_1,SMC
F-5149,all,14,11,6104,4575,37,35632,0,0,0,0,0,F,4,Proliferative mesenchymal progenitor cell,30,11,7,7,7_3,Tcell (CD8)
F-5150,all,47,31,6950,5389,29,66905,0,0,0,0,0,F,9,Alveolar fibroblast 1,51,32,1,1,1_4_1,AlveolarFib
F-5151,all,60,32,6022,3987,13,92327,0,0,0,0,0,F,14,Capillary 1 cell,55,32,2,2,2_1,Capillary
F-5153,all,50,24,7261,5023,23,60210,0,0,0,0,0,F,11,Alveolar macrophage,49,24,6,6,6,AT1
F-5154,all,29,14,5739,4486,33,15721,0,0,0,0,0,F,14,Alveolar type 1 cell,39,14,6,6,6,AT1
F-5156,all,25,18,6149,4412,22,31213,195,0,195,0,1,F,4,Natural killer cell,44,18,2,2,2_6,pDC
F-5158,all,14,9,6841,5420,33,21026,0,0,0,0,0,F,3,Endothelial progenitor cell,33,9,2,2,2_3,Vein
F-5160,all,36,23,5753,5462,31,68799,0,0,0,0,0,F,10,B cell,40,23,9,9,9,Bcell
F-5161,all,22,14,6113,4631,37,30479,0,0,0,0,0,F,6,Alveolar fibroblast 1,43,14,2,2,2_1,Capillary
F-5163,all,32,23,7055,4746,35,45244,0,0,0,0,0,F,3,Capillary 2 cell,41,23,8,8,8_2,InterstitialMac
F-5167,all,26,14,7432,5108,13,44543,0,0,0,0,0,F,11,Alveolar fibroblast 2,46,14,1,1,1_3,AT2
F-5168,all,13,11,5760,5520,37,38943,0,0,0,0,0,F,2,Capillary 1 cell,34,12,2,2,2_1,Capillary
F-5169,all,51,19,6594,4647,36,42698,0,0,0,0,0,F,15,Alveolar type 1 cell,49,19,6,6,6,AT1
F-5172,all,26,20,6943,5275,32,48832,0,0,0,0,0,F,2,Inflammatory monocyte,47,20,7,7,7_2,PatrolMac
F-5173,all,17,11,5657,5111,38,26742,0,0,0,0,0,F,12,Pericyte,37,11,5,5,5_3,Pericyte
F-5175,all,27,20,6801,5396,19,43874,0,0,0,0,0,F,5,Sox9+/Id2+ epithelial cell,43,21,2,2,2_3,Vein
F-5176,all,22,15,7202,4300,11,47125,0,0,0,0,0,F,8,B cell,38,15,9,9,9,Bcell
F-5177,all,34,10,7136,4378,17,23203,0,0,0,0,0,F,23,Sox9+/Id2+ epithelial cell,44,10,2,2,2_1,Capillary
F-5178,all,32,24,5841,4972,12,49053,0,0,0,0,0,F,14,Alveolar type 1 cell,39,24,2,2,2_3,Vein
F-5179,all,66,16,5976,4382,15,71832,20724,258,20669,0.01232857,0.9876714,F,10,Capillary 1 cell,52,16,2,2,2_3,Vein
F-5180,all,56,31,6407,4437,15,106198,220,107,113,0.4863636,0.5136364,F,10,Natural killer cell,54,31,7,7,7_2,PatrolMac
F-5181,all,41,23,6987,4472,14,54276,0,0,0,0,0,F,6,Arterial endothelial cell,43,23,6,6,6,AT1
F-5184,all,29,18,5824,4293,33,55321,0,0,0,0,0,F,9,Arterial endothelial cell,46,18,2,2,2_1,Capillary
F-5186,all,26,18,6778,5532,27,26025,0,0,0,0,0,F,2,Natural killer cell,47,18,2,2,2_2,InflamMac
F-5187,all,44,23,6340,5214,24,90954,0,0,0,0,0,F,9,Alveolar type 1 cell,46,23,5,5,5_3,Pericyte
F-5191,all,193,36,5668,4768,21,112545,467927,235742,288232,0.4499116,0.5500884,F,13,Alveolar macrophage,53,16,8,8,8_1,AlveolarMac
F-5193,all,78,45,6606,4044,27,78921,0,0,0,0,0,F,28,Pericyte,59,45,5,5,5_1,Pericyte
F-5194,all,33,18,5781,4012,22,57910,0,0,0,0,0,F,14,Secondary crest myofibroblast,40,19,3,3,3_1,SMC
F-5195,all,46,30,5634,4557,27,69094,0,0,0,0,0,F,9,Inflammatory monocyte,47,31,2,2,2_2,InflamMac
F-5196,all,42,26,6630,3992,13,47001,0,0,0,0,0,F,5,Interstitial macrophage,43,26,8,8,8_3,InterstitialMac
F-5197,all,53,30,6546,4013,14,61560,0,0,0,0,0,F,5,Endothelial progenitor cell,52,31,2,2,2_1,Capillary
F-5199,all,19,15,5708,5056,31,41194,0,0,0,0,0,F,4,Sox9+/Id2+ epithelial cell,39,15,5,5,5_3,Pericyte
F-5200,all,9,3,6937,5485,40,11155,0,0,0,0,0,F,8,Sox9+/Id2+ epithelial cell,36,4,1,1,1_1,AT2
F-5201,all,43,18,7091,5257,21,52127,0,0,0,0,0,F,6,Alveolar macrophage,42,18,8,8,8_1,AlveolarMac
F-5202,all,22,13,5788,5495,35,46732,0,0,0,0,0,F,12,Inflammatory monocyte,39,13,9,9,9,Bcell
F-5203,all,110,57,6502,4575,19,100663,0,0,0,0,0,F,23,Proliferative mesenchymal progenitor cell,50,36,6,6,6,AT1
F-5204,all,64,27,7410,4921,16,85373,0,0,0,0,0,F,19,Capillary 1 cell,56,27,2,2,2_1,Capillary
F-5205,all,25,18,5662,4966,26,55421,0,0,0,0,0,F,5,Chondrocyte,44,18,2,2,2_6,pDC
F-5206,all,119,36,7379,5377,15,86394,0,0,0,0,0,F,11,Alveolar type 1 cell,43,16,6,6,6,AT1
F-5207,all,33,20,7275,4986,12,40796,0,0,0,0,0,F,8,Alveolar type 1 cell,40,20,6,6,6,AT1
F-5209,all,76,20,6136,5165,23,50028,0,0,0,0,0,F,60,Sox9+/Id2+ epithelial cell,54,21,3,3,3_1,SMC
F-5210,all,18,15,7127,5397,26,31193,0,0,0,0,0,F,3,B cell,38,15,9,9,9,Bcell
F-5211,all,51,17,6339,5531,30,42547,0,0,0,0,0,F,9,Alveolar type 1 cell,50,17,6,6,6,AT1
F-5212,all,83,24,7375,4868,13,82908,0,0,0,0,0,F,55,Alveolar type 2 cell,53,24,1,1,1_1,AT2
F-5213,all,102,28,5927,5301,21,82763,0,0,0,0,0,F,75,Alveolar type 2 cell,52,20,1,1,1_3,AT2
F-5215,all,85,41,6690,5350,29,87990,0,0,0,0,0,F,36,Pericyte,62,41,1,1,1_3,AT2
F-5217,all,65,30,6607,3848,16,100022,0,0,0,0,0,F,7,Capillary 1 cell,55,30,2,2,2_6,pDC
F-5218,all,64,24,6002,4530,23,56849,0,0,0,0,0,F,6,Alveolar type 1 cell,55,24,6,6,6,AT1
F-5219,all,30,19,6473,5442,20,45364,0,0,0,0,0,F,12,Pericyte,39,19,5,5,5_1,Pericyte
F-5220,all,68,36,6195,4346,30,101674,0,0,0,0,0,F,17,Alveolar fibroblast 1,57,36,1,1,1_5_1,LymphaticEndo
F-5221,all,19,11,7092,5412,33,55086,0,0,0,0,0,F,10,B cell,37,11,9,9,9,Bcell
F-5222,all,40,15,6302,4268,16,48415,0,0,0,0,0,F,10,Sox9+/Id2+ epithelial cell,45,15,6,6,6,AT1
F-5223,all,29,17,7327,4169,22,50276,0,0,0,0,0,F,2,Inflammatory monocyte,43,19,2,2,2_5,DC
F-5224,all,141,61,7266,4412,23,127458,272,0,272,0,1,F,16,Capillary 1 cell,48,34,2,2,2_5,DC
F-5227,all,6,4,6190,5481,18,29314,0,0,0,0,0,F,3,Pericyte,23,6,5,5,5_1,Pericyte
F-5228,all,93,26,6032,4371,26,47403,45609,21588,19067,0.5310048,0.4689952,F,23,Venous endothelial cell,59,26,2,2,2_1,Capillary
F-5229,all,43,23,6568,3943,24,75289,121,59,62,0.4876033,0.5123967,F,11,B cell,43,23,9,9,9,Bcell
F-5230,all,96,45,7185,3997,12,66015,0,0,0,0,0,F,11,Arterial endothelial cell,63,45,2,2,2_1,Capillary
F-5231,all,11,8,6151,4633,31,23822,0,0,0,0,0,F,6,Alveolar fibroblast 1,33,9,1,1,1_5_1,LymphaticEndo
F-5232,all,49,34,7286,5193,15,69759,0,0,0,0,0,F,6,Alveolar type 2 cell,49,34,8,8,8_2,InterstitialMac
F-5233,all,64,36,5969,4939,29,79122,0,0,0,0,0,F,7,Capillary 1 cell,58,36,2,2,2_3,Vein
F-5235,all,86,54,7037,4707,30,84718,0,0,0,0,0,F,16,Interstitial macrophage,67,54,8,8,8_3,InterstitialMac
F-5236,all,34,19,6008,4472,33,41506,11996,26402,8428,0.7580247,0.2419753,F,11,Pericyte,41,19,5,5,5_1,Pericyte
F-5237,all,120,35,6794,4402,27,111387,0,0,0,0,0,F,79,Alveolar type 2 cell,45,16,2,2,2_1,Capillary
F-5239,all,117,26,7025,4429,19,91532,0,0,0,0,0,F,28,Alveolar type 1 cell,49,16,6,6,6,AT1
F-5242,all,27,16,6057,5554,22,56839,0,0,0,0,0,F,5,Capillary 1 cell,43,16,2,2,2_1,Capillary
F-5243,all,67,28,7136,4409,19,79906,0,0,0,0,0,F,33,Alveolar type 2 cell,54,29,2,2,2_2,InflamMac
F-5247,all,48,23,5661,4666,14,62300,0,0,0,0,0,F,24,Alveolar fibroblast 1,47,23,1,1,1_5_1,LymphaticEndo
F-5249,all,77,36,5853,4164,20,96138,0,0,0,0,0,F,35,Interstitial macrophage,57,36,8,8,8_3,InterstitialMac
F-5250,all,110,17,6923,4323,15,107959,0,0,0,0,0,F,92,Alveolar type 2 cell,52,13,1,1,1_1,AT2
F-5251,all,86,12,6584,5333,26,48573,0,0,0,0,0,F,74,Alveolar type 2 cell,54,12,1,1,1_1,AT2
F-5253,all,60,37,6295,5483,18,94634,0,0,0,0,0,F,14,Sox9+/Id2+ epithelial cell,56,37,8,8,8_2,InterstitialMac
F-5254,all,55,29,5757,5297,26,77236,0,0,0,0,0,F,14,Arterial endothelial cell,53,29,2,2,2_4,Artery
F-5255,all,69,46,5953,4984,28,95675,0,0,0,0,0,F,18,Natural killer cell,58,46,3,3,3_6,SCMF
F-5256,all,52,27,7168,4359,26,67428,0,0,0,0,0,F,15,Capillary 1 cell,52,27,2,2,2_1,Capillary
F-5258,all,43,23,6517,5362,16,63884,0,0,0,0,0,F,10,Alveolar type 2 cell,44,23,1,1,1_1,AT2
F-5259,all,250,39,5638,4806,21,125777,419957,189827,174083,0.5216317,0.4783683,F,10,Inflammatory monocyte,58,12,8,8,8_1,AlveolarMac
F-5261,all,31,12,6258,5404,39,30668,0,0,0,0,0,F,3,Alveolar fibroblast 1,43,13,1,1,1_4_1,AlveolarFib
F-5262,all,41,23,6812,4651,32,86479,0,0,0,0,0,F,8,Capillary 1 cell,42,23,8,8,8_1,AlveolarMac
F-5264,all,102,26,6539,4176,28,96338,0,0,0,0,0,F,20,Alveolar type 1 cell,55,21,6,6,6,AT1
F-5266,all,25,16,5779,4943,31,34715,0,0,0,0,0,F,9,Alveolar fibroblast 1,44,16,6,6,6,AT1
F-5268,all,250,31,5956,4653,16,85059,621846,432412,189434,0.6953683,0.3046317,F,52,Interstitial macrophage,56,6,1,1,1_3,AT2
F-5269,all,21,14,6386,5305,14,79196,0,0,0,0,0,F,8,Pericyte,39,14,5,5,5_3,Pericyte
F-5270,all,69,18,5969,5351,18,62600,0,0,0,0,0,F,52,Alveolar type 2 cell,53,18,1,1,1_3,AT2
F-5271,all,57,36,5856,5012,16,115675,0,0,0,0,0,F,12,Alveolar fibroblast 1,57,37,3,3,3_5,SMC
F-5272,all,68,22,6475,5414,20,37798,0,0,0,0,0,F,53,Alveolar type 2 cell,54,22,1,1,1_1,AT2
F-5273,all,31,21,7371,4394,34,25288,0,0,0,0,0,F,2,B cell,39,21,1,1,1_2_1,Tcell (CD4)
F-5274,all,27,18,6401,4288,19,67976,0,0,0,0,0,F,8,Alveolar type 2 cell,47,18,7,7,7_2,PatrolMac
F-5276,all,100,22,6890,5352,25,78802,0,0,0,0,0,F,83,Alveolar type 2 cell,52,15,1,1,1_3,AT2
F-5279,all,34,18,7427,5354,35,56735,0,0,0,0,0,F,2,Proliferative mesenchymal progenitor cell,41,19,3,3,3_1,SMC
F-5280,all,21,10,6006,4572,37,19901,0,0,0,0,0,F,3,Alveolar type 1 cell,41,10,6,6,6,AT1
F-5282,all,81,41,7222,3964,22,67427,0,0,0,0,0,F,6,Sox9+/Id2+ epithelial cell,57,42,1,1,1_6_2,Neutrophil
F-5288,all,23,5,6635,5341,22,35248,0,0,0,0,0,F,17,Sox9+/Id2+ epithelial cell,43,5,1,1,1_1,AT2
F-5291,all,14,11,5931,4531,38,24382,0,0,0,0,0,F,2,Capillary 1 cell,36,12,2,2,2_1,Capillary
F-5292,all,111,52,7264,4348,25,102129,0,0,0,0,0,F,22,Alveolar type 1 cell,49,30,6,6,6,AT1
F-5293,all,104,53,6026,5653,17,121684,0,0,0,0,0,F,17,B cell,62,44,9,9,9,Bcell
F-5294,all,26,17,7162,5135,37,62839,0,0,0,0,0,F,9,B cell,42,17,9,9,9,Bcell
F-5295,all,41,21,5940,4471,19,70719,96567,15892,6596,0.706688,0.293312,F,10,Endothelial progenitor cell,44,21,2,2,2_3,Vein
F-5296,all,39,22,7407,4521,32,48618,0,0,0,0,0,F,6,B cell,45,22,2,2,2_6,pDC
F-5297,all,42,22,6677,5407,28,39372,0,0,0,0,0,F,11,Pericyte,44,22,5,5,5_1,Pericyte
F-5301,all,32,20,6992,5183,27,50735,0,0,0,0,0,F,11,T regulatory cell,40,20,7,7,7_2,PatrolMac
F-5304,all,40,16,6555,4647,39,35637,0,0,0,0,0,F,5,Alveolar type 1 cell,44,16,6,6,6,AT1
F-5305,all,10,10,6355,5140,38,28912,0,0,0,0,0,F,2,Innate lymphoid cell,26,10,3,3,3_4,AdventitialFib
F-5308,all,27,17,7411,4480,17,44848,0,0,0,0,0,F,3,CD8+ T cell,43,17,7,7,7_3,Tcell (CD8)
F-5309,all,28,16,6183,4542,39,25357,0,0,0,0,0,F,3,Alveolar type 1 cell,43,16,1,1,1_5_2,AlveolarFib
F-5311,all,45,27,6124,5304,18,98601,0,0,0,0,0,F,6,Alveolar fibroblast 1,45,27,1,1,1_5_1,LymphaticEndo
F-5312,all,116,25,7245,4153,14,85448,0,0,0,0,0,F,84,Alveolar type 2 cell,48,15,1,1,1_3,AT2
F-5314,all,31,15,7297,5266,23,81002,0,0,0,0,0,F,3,CD8+ T cell,40,15,7,7,7_4,PatrolMac
F-5318,all,27,18,6451,3992,17,68286,0,0,0,0,0,F,3,Neutrophil,43,18,7,7,7_4,PatrolMac
F-5320,all,22,14,7085,4654,28,31120,0,0,0,0,0,F,6,Arterial endothelial cell,40,14,2,2,2_4,Artery
F-5321,all,36,28,6595,3931,22,57126,0,0,0,0,0,F,7,B cell,39,28,9,9,9,Bcell
F-5323,all,36,20,6724,5661,29,27947,0,0,0,0,0,F,17,Alveolar fibroblast 1,44,21,3,3,3_1,SMC
F-5324,all,28,22,6379,4247,16,54631,0,0,0,0,0,F,10,Capillary 1 cell,42,22,1,1,1_5_1,LymphaticEndo
F-5325,all,15,11,6038,5601,20,25216,0,0,0,0,0,F,5,AT1/AT2,35,11,1,1,1_5_2,AlveolarFib
F-5326,all,23,12,6751,4757,29,21852,0,0,0,0,0,F,7,Alveolar fibroblast 1,42,12,2,2,2_1,Capillary
F-5328,all,40,25,6727,4729,17,90351,0,0,0,0,0,F,8,Pericyte,41,25,5,5,5_1,Pericyte
F-5336,all,47,31,6498,5176,36,74001,0,0,0,0,0,F,12,Pericyte,47,31,5,5,5_1,Pericyte
F-5337,all,42,26,6524,3962,13,94671,0,0,0,0,0,F,13,Venous endothelial cell,43,26,2,2,2_3,Vein
F-5338,all,50,12,6139,5196,15,36855,0,0,0,0,0,F,40,Alveolar type 2 cell,49,12,1,1,1_1,AT2
F-5339,all,122,33,7209,5448,26,100120,0,0,0,0,0,F,81,Alveolar type 2 cell,43,12,1,1,1_1,AT2
F-5340,all,17,12,6977,5153,22,26868,0,0,0,0,0,F,6,CD8+ T cell,38,13,2,2,2_2,InflamMac
F-5342,all,74,36,5823,4032,22,89705,0,0,0,0,0,F,25,Secondary crest myofibroblast,56,37,3,3,3_1,SMC
F-5344,all,22,16,7315,4967,19,85684,0,0,0,0,0,F,4,Inflammatory monocyte,40,16,9,9,9,Bcell
F-5347,all,57,31,6601,4136,28,65250,0,0,0,0,0,F,14,Alveolar macrophage,54,31,8,8,8_1,AlveolarMac
F-5348,all,66,40,7338,5475,37,79519,0,0,0,0,0,F,17,Pericyte,60,40,5,5,5_1,Pericyte
F-5349,all,48,28,5908,4272,17,96403,436,0,436,0,1,F,9,Alveolar fibroblast 1,49,29,2,2,2_4,Artery
F-5350,all,25,17,5831,4587,36,33516,0,0,0,0,0,F,5,CD8+ T cell,44,18,3,3,3_5,SMC
F-5352,all,66,32,6050,4639,33,73643,0,0,0,0,0,F,10,Inflammatory monocyte,56,32,2,2,2_6,pDC
F-5354,all,13,8,7322,4359,38,10450,0,0,0,0,0,F,2,Alveolar fibroblast 1,31,8,1,1,1_5_1,LymphaticEndo
