,column,row,z,gene_name,cell_barcode,raw_cell_barcode,gridc_gridr_tilenum
66467,4599,812,11,Pax5,2114,49,"2,0,62"
66468,4299,821,11,Sftpc,2378,313,"2,0,62"
66469,4288,821,11,Sftpc,2378,313,"2,0,62"
66470,4277,824,11,Oasl2,2378,313,"2,0,62"
66471,4256,827,11,Sftpc,2243,178,"2,0,62"
66472,4295,830,11,Sftpc,2378,313,"2,0,62"
66473,4261,838,11,Sftpc,2243,178,"2,0,62"
66474,4270,844,12,Sftpc,2378,313,"2,0,62"
66475,4285,855,12,Sftpc,2378,313,"2,0,62"
66476,4284,873,11,Sftpc,2217,152,"2,0,62"
66477,4597,925,11,Npnt,2155,90,"2,0,62"
66478,4620,929,11,Lama3,2155,90,"2,0,62"
66479,4548,696,12,Npnt,2104,39,"2,0,62"
66480,4298,796,12,Sftpc,2471,406,"2,0,62"
66481,4306,803,12,Sftpc,2471,406,"2,0,62"
66482,4288,813,12,Sftpc,2378,313,"2,0,62"
66483,4259,825,13,Sftpc,2243,178,"2,0,62"
66484,4275,827,12,Sftpc,2378,313,"2,0,62"
66485,4311,842,12,Sftpc,2378,313,"2,0,62"
66486,4402,860,12,Npnt,2398,333,"2,0,62"
66487,4455,871,12,Pax5,2359,294,"2,0,62"
66488,4410,885,12,Bcl2l1,2359,294,"2,0,62"
66489,4616,927,12,Npnt,2155,90,"2,0,62"
66490,4468,538,13,Sftpc,2136,71,"2,0,62"
66491,4458,551,13,Sftpc,2136,71,"2,0,62"
66492,4473,675,13,Itgam,2172,107,"2,0,62"
66493,4606,801,13,Pax5,2114,49,"2,0,62"
66494,4379,816,13,Plxnd1,2371,306,"2,0,62"
66495,4295,819,13,Sftpc,2378,313,"2,0,62"
66496,4300,830,13,Sftpc,2378,313,"2,0,62"
66497,4254,842,13,Sftpc,2243,178,"2,0,62"
66498,4315,844,13,Sftpc,2378,313,"2,0,62"
66499,4267,851,13,Sftpc,2243,178,"2,0,62"
66500,4391,873,13,Casp8,2398,333,"2,0,62"
66501,4333,884,13,Pdgfrb,2217,152,"2,0,62"
66502,4330,886,13,Pdgfrb,2217,152,"2,0,62"
66503,4535,1017,13,Bcl2l1,2207,142,"2,0,62"
66504,4471,537,14,Sftpc,2136,71,"2,0,62"
66505,4453,547,14,Sftpc,2136,71,"2,0,62"
66506,4438,655,14,Sftpc,2172,107,"2,0,62"
66507,4300,794,14,Sftpc,2471,406,"2,0,62"
66508,4307,798,14,Sftpc,2471,406,"2,0,62"
66509,4288,826,14,Sftpc,2378,313,"2,0,62"
66510,4277,844,14,Sftpc,2378,313,"2,0,62"
66511,4254,844,14,Sftpc,2243,178,"2,0,62"
66512,4275,855,14,Sftpc,2378,313,"2,0,62"
66513,4668,1024,14,Ifngr1,2227,162,"2,0,62"
66514,4469,531,15,Sftpc,2136,71,"2,0,62"
66515,4433,653,15,Sftpc,2172,107,"2,0,62"
66516,4312,798,15,Sftpc,2471,406,"2,0,62"
66517,4285,810,15,Sftpc,2378,313,"2,0,62"
66518,4254,821,15,Sftpc,2243,178,"2,0,62"
66519,4266,822,15,Sftpc,2243,178,"2,0,62"
66520,4251,824,15,Sftpc,2243,178,"2,0,62"
66521,4282,826,15,Sftpc,2378,313,"2,0,62"
66522,4277,836,15,Sftpc,2378,313,"2,0,62"
66523,4254,836,15,Sftpc,2243,178,"2,0,62"
66524,4270,838,15,Sftpc,2378,313,"2,0,62"
66525,4242,838,15,Sftpc,2243,178,"2,0,62"
66526,4299,839,15,Sftpc,2378,313,"2,0,62"
66527,4270,842,15,Sftpc,2378,313,"2,0,62"
66528,4258,852,15,Sftpc,2243,178,"2,0,62"
66529,4679,925,15,Il6ra,2254,189,"2,0,62"
66530,4512,993,15,Dusp8,2207,142,"2,0,62"
66531,4468,524,16,Sftpc,2136,71,"2,0,62"
66532,4303,802,16,Sftpc,2471,406,"2,0,62"
66533,4257,816,16,Sftpc,2243,178,"2,0,62"
66534,4286,818,16,Sftpc,2378,313,"2,0,62"
66535,4256,821,16,Sftpc,2243,178,"2,0,62"
66536,4257,832,16,Sftpc,2243,178,"2,0,62"
66537,4302,832,16,Sftpc,2378,313,"2,0,62"
66538,4276,833,16,Sftpc,2378,313,"2,0,62"
66539,4242,833,16,Sftpc,2243,178,"2,0,62"
66540,4311,836,16,Sftpc,2378,313,"2,0,62"
66541,4264,837,16,Sftpc,2378,313,"2,0,62"
66542,4474,844,16,Trim30a,2332,267,"2,0,62"
